0,1,0,0,0,6.35784,0,1,17,87,4,0,0,4,12.26163,0,1,0,0,0
0,0,1,0,0,6.35784,0,1,17,87,4,0,0,4,12.26163,0,1,0,0,0
1,0,0,1,0,6.35784,0,1,17,87,4,0,0,4,12.26163,0,1,0,0,0
0,0,0,0,1,6.35784,0,1,17,87,4,0,0,4,12.26163,0,1,0,0,0
0,1,0,0,0,6.66568,0,1,13,77,6,2,0,8,12.47167,0,1,0,0,0
0,0,1,0,0,6.66568,0,1,13,77,6,2,0,8,12.47167,0,1,0,0,0
1,0,0,1,0,6.66568,0,1,13,77,6,2,0,8,12.47167,0,1,0,0,0
0,0,0,0,1,6.66568,0,1,13,77,6,2,0,8,12.47167,0,1,0,0,0
1,1,0,0,0,6.19644,2,7,6,44,4,4,31,15,12.19054,0,0,0,0,0
0,0,1,0,0,6.19644,2,7,6,44,4,4,31,15,12.19054,0,0,0,0,0
0,0,0,1,0,6.19644,0,7,6,44,4,4,31,15,12.19054,0,0,0,0,0
0,0,0,0,1,6.19644,1,7,6,44,4,4,31,15,12.19054,0,0,0,0,0
1,1,0,0,0,6.28227,3,13,8,43,4,4,0,46,12.1765,0,0,0,0,0
0,0,1,0,0,6.28227,3,13,8,43,4,4,0,46,12.1765,0,0,0,0,0
0,0,0,1,0,6.28227,5,13,8,43,4,4,0,46,12.1765,0,0,0,0,0
0,0,0,0,1,6.28227,2,13,8,43,4,4,0,46,12.1765,0,0,0,0,0
1,1,0,0,0,6.68211,0,0,8,64,4,0,0,31,12.86027,0,0,0,0,0
0,0,1,0,0,6.68211,0,0,8,64,4,0,0,31,12.86027,0,0,0,0,0
0,0,0,1,0,6.68211,0,0,8,64,4,0,0,31,12.86027,0,0,0,0,0
0,0,0,0,1,6.68211,0,0,8,64,4,0,0,31,12.86027,0,0,0,0,0
0,1,0,0,0,6.76504,0,2,6,92,0,0,0,6,13.16855,0,0,0,0,0
1,0,1,0,0,6.76504,0,2,6,92,0,0,0,6,13.16855,0,0,0,0,0
0,0,0,1,0,6.76504,0,2,6,92,0,0,0,6,13.16855,0,0,0,0,0
0,0,0,0,1,6.76504,0,2,6,92,0,0,0,6,13.16855,0,0,0,0,0
1,1,0,0,0,5.273,5,17,6,49,2,0,0,2,11.21108,0,0,0,0,1
0,0,1,0,0,5.273,5,17,6,49,2,0,0,2,11.21108,0,0,0,0,1
0,0,0,1,0,5.273,3,17,6,49,2,0,0,2,11.21108,0,0,0,0,1
0,0,0,0,1,5.273,7,17,6,49,2,0,0,2,11.21108,0,0,0,0,1
0,1,0,0,0,6.20254,0,1,15,69,2,12,2,13,13.06223,0,0,0,0,0
0,0,1,0,0,6.20254,0,1,15,69,2,12,2,13,13.06223,0,0,0,0,0
1,0,0,1,0,6.20254,0,1,15,69,2,12,2,13,13.06223,0,0,0,0,0
0,0,0,0,1,6.20254,0,1,15,69,2,12,2,13,13.06223,0,0,0,0,0
0,1,0,0,0,5.81114,3,6,15,38,4,4,0,21,12.10505,0,0,0,0,0
1,0,1,0,0,5.81114,3,6,15,38,4,4,0,21,12.10505,0,0,0,0,0
0,0,0,1,0,5.81114,2,6,15,38,4,4,0,21,12.10505,0,0,0,0,0
0,0,0,0,1,5.81114,0,6,15,38,4,4,0,21,12.10505,0,0,0,0,0
1,1,0,0,0,6.51323,1,13,10,70,2,4,2,4,12.35517,0,0,0,0,0
0,0,1,0,0,6.51323,1,13,10,70,2,4,2,4,12.35517,0,0,0,0,0
0,0,0,1,0,6.51323,0,13,10,70,2,4,2,4,12.35517,0,0,0,0,0
0,0,0,0,1,6.51323,5,13,10,70,2,4,2,4,12.35517,0,0,0,0,0
1,1,0,0,0,5.71043,1,14,8,57,0,0,0,0,12.46751,0,0,0,0,0
0,0,1,0,0,5.71043,1,14,8,57,0,0,0,0,12.46751,0,0,0,0,0
0,0,0,1,0,5.71043,5,14,8,57,0,0,0,0,12.46751,0,0,0,0,0
0,0,0,0,1,5.71043,6,14,8,57,0,0,0,0,12.46751,0,0,0,0,0
1,1,0,0,0,6.13123,1,10,5,34,20,14,17,0,12.61573,0,1,0,0,0
0,0,1,0,0,6.13123,1,10,5,34,20,14,17,0,12.61573,0,1,0,0,0
0,0,0,1,0,6.13123,1,10,5,34,20,14,17,0,12.61573,0,1,0,0,0
0,0,0,0,1,6.13123,4,10,5,34,20,14,17,0,12.61573,0,1,0,0,0
1,1,0,0,0,6.0845,1,7,15,75,0,0,0,15,12.80961,0,0,0,1,0
0,0,1,0,0,6.0845,1,7,15,75,0,0,0,15,12.80961,0,0,0,1,0
0,0,0,1,0,6.0845,1,7,15,75,0,0,0,15,12.80961,0,0,0,1,0
0,0,0,0,1,6.0845,2,7,15,75,0,0,0,15,12.80961,0,0,0,1,0
0,1,0,0,0,6.36647,0,0,11,81,4,0,0,2,12.54422,0,0,0,0,0
1,0,1,0,0,6.36647,0,0,11,81,4,0,0,2,12.54422,0,0,0,0,0
0,0,0,1,0,6.36647,0,0,11,81,4,0,0,2,12.54422,0,0,0,0,0
0,0,0,0,1,6.36647,0,0,11,81,4,0,0,2,12.54422,0,0,0,0,0
0,1,0,0,0,7.3192,0,2,10,86,0,0,0,6,12.99664,0,0,0,0,0
1,0,1,0,0,7.3192,0,2,10,86,0,0,0,6,12.99664,0,0,0,0,0
0,0,0,1,0,7.3192,0,2,10,86,0,0,0,6,12.99664,0,0,0,0,0
0,0,0,0,1,7.3192,1,2,10,86,0,0,0,6,12.99664,0,0,0,0,0
1,1,0,0,0,6.10032,2,24,13,54,0,6,0,13,12.7415,1,1,0,0,0
0,0,1,0,0,6.10032,2,24,13,54,0,6,0,13,12.7415,1,1,0,0,0
0,0,0,1,0,6.10032,5,24,13,54,0,6,0,13,12.7415,1,1,0,0,0
0,0,0,0,1,6.10032,7,24,13,54,0,6,0,13,12.7415,1,1,0,0,0
0,1,0,0,0,5.31812,5,13,10,58,0,0,0,6,12.36092,0,0,0,0,0
0,0,1,0,0,5.31812,5,13,10,58,0,0,0,6,12.36092,0,0,0,0,0
0,0,0,1,0,5.31812,4,13,10,58,0,0,0,6,12.36092,0,0,0,0,0
1,0,0,0,1,5.31812,2,13,10,58,0,0,0,6,12.36092,0,0,0,0,0
0,1,0,0,0,5.95324,1,13,21,77,0,0,0,0,12.71873,0,0,0,0,0
1,0,1,0,0,5.95324,1,13,21,77,0,0,0,0,12.71873,0,0,0,0,0
0,0,0,1,0,5.95324,2,13,21,77,0,0,0,0,12.71873,0,0,0,0,0
0,0,0,0,1,5.95324,1,13,21,77,0,0,0,0,12.71873,0,0,0,0,0
1,1,0,0,0,4.06044,0,4,8,56,3,0,0,0,10.93608,0,1,0,0,1
0,0,1,0,0,4.06044,0,4,8,56,3,0,0,0,10.93608,0,1,0,0,1
0,0,0,1,0,4.06044,0,4,8,56,3,0,0,0,10.93608,0,1,0,0,1
0,0,0,0,1,4.06044,0,4,8,56,3,0,0,0,10.93608,0,1,0,0,1
0,1,0,0,0,4.49981,0,3,6,37,6,2,2,10,12.26226,0,0,0,0,0
1,0,1,0,0,4.49981,0,3,6,37,6,2,2,10,12.26226,0,0,0,0,0
0,0,0,1,0,4.49981,0,3,6,37,6,2,2,10,12.26226,0,0,0,0,0
0,0,0,0,1,4.49981,1,3,6,37,6,2,2,10,12.26226,0,0,0,0,0
1,1,0,0,0,5.55296,1,3,14,64,2,2,0,10,11.56539,0,0,0,0,0
0,0,1,0,0,5.55296,1,3,14,64,2,2,0,10,11.56539,0,0,0,0,0
0,0,0,1,0,5.55296,1,3,14,64,2,2,0,10,11.56539,0,0,0,0,0
0,0,0,0,1,5.55296,0,3,14,64,2,2,0,10,11.56539,0,0,0,0,0
1,1,0,0,0,6.36303,1,21,17,67,4,0,0,21,12.51948,0,0,0,0,0
0,0,1,0,0,6.36303,1,21,17,67,4,0,0,21,12.51948,0,0,0,0,0
0,0,0,1,0,6.36303,3,21,17,67,4,0,0,21,12.51948,0,0,0,0,0
0,0,0,0,1,6.36303,10,21,17,67,4,0,0,21,12.51948,0,0,0,0,0
1,1,0,0,0,6.72022,1,1,8,85,6,0,0,0,13.1168,0,1,0,0,0
0,0,1,0,0,6.72022,1,1,8,85,6,0,0,0,13.1168,0,1,0,0,0
0,0,0,1,0,6.72022,0,1,8,85,6,0,0,0,13.1168,0,1,0,0,0
0,0,0,0,1,6.72022,0,1,8,85,6,0,0,0,13.1168,0,1,0,0,0
1,1,0,0,0,5.23644,3,14,10,54,0,0,0,15,11.98779,0,0,0,0,1
0,0,1,0,0,5.23644,3,14,10,54,0,0,0,15,11.98779,0,0,0,0,1
0,0,0,1,0,5.23644,3,14,10,54,0,0,0,15,11.98779,0,0,0,0,1
0,0,0,0,1,5.23644,5,14,10,54,0,0,0,15,11.98779,0,0,0,0,1
1,1,0,0,0,5.6058,2,5,8,70,0,0,0,6,11.75661,0,0,0,0,0
0,0,1,0,0,5.6058,2,5,8,70,0,0,0,6,11.75661,0,0,0,0,0
0,0,0,1,0,5.6058,1,5,8,70,0,0,0,6,11.75661,0,0,0,0,0
0,0,0,0,1,5.6058,0,5,8,70,0,0,0,6,11.75661,0,0,0,0,0
1,1,0,0,0,3.52636,2,2,0,18,0,0,0,2,9.36563,0,0,0,0,1
0,0,1,0,0,3.52636,2,2,0,18,0,0,0,2,9.36563,0,0,0,0,1
0,0,0,1,0,3.52636,0,2,0,18,0,0,0,2,9.36563,0,0,0,0,1
0,0,0,0,1,3.52636,0,2,0,18,0,0,0,2,9.36563,0,0,0,0,1
0,1,0,0,0,5.67675,0,8,8,47,6,2,2,17,12.79411,0,0,0,0,0
1,0,1,0,0,5.67675,0,8,8,47,6,2,2,17,12.79411,0,0,0,0,0
0,0,0,1,0,5.67675,1,8,8,47,6,2,2,17,12.79411,0,0,0,0,0
0,0,0,0,1,5.67675,3,8,8,47,6,2,2,17,12.79411,0,0,0,0,0
1,1,0,0,0,5.56452,0,3,10,26,0,8,0,29,11.83138,0,0,0,0,0
0,0,1,0,0,5.56452,0,3,10,26,0,8,0,29,11.83138,0,0,0,0,0
0,0,0,1,0,5.56452,0,3,10,26,0,8,0,29,11.83138,0,0,0,0,0
0,0,0,0,1,5.56452,1,3,10,26,0,8,0,29,11.83138,0,0,0,0,0
1,1,0,0,0,4.09434,0,3,9,60,3,0,0,0,10.90755,0,1,0,0,1
0,0,1,0,0,4.09434,0,3,9,60,3,0,0,0,10.90755,0,1,0,0,1
0,0,0,1,0,4.09434,0,3,9,60,3,0,0,0,10.90755,0,1,0,0,1
0,0,0,0,1,4.09434,0,3,9,60,3,0,0,0,10.90755,0,1,0,0,1
1,1,0,0,0,5.8999,3,13,6,43,0,2,23,13,12.12569,0,0,0,0,0
0,0,1,0,0,5.8999,3,13,6,43,0,2,23,13,12.12569,0,0,0,0,0
0,0,0,1,0,5.8999,1,13,6,43,0,2,23,13,12.12569,0,0,0,0,0
0,0,0,0,1,5.8999,5,13,6,43,0,2,23,13,12.12569,0,0,0,0,0
1,1,0,0,0,6.55393,3,7,10,83,2,0,0,15,12.37224,0,0,0,0,0
0,0,1,0,0,6.55393,3,7,10,83,2,0,0,15,12.37224,0,0,0,0,0
0,0,0,1,0,6.55393,0,7,10,83,2,0,0,15,12.37224,0,0,0,0,0
0,0,0,0,1,6.55393,0,7,10,83,2,0,0,15,12.37224,0,0,0,0,0
1,1,0,0,0,6.29711,1,4,14,76,2,0,2,5,12.16048,0,0,0,0,0
0,0,1,0,0,6.29711,1,4,14,76,2,0,2,5,12.16048,0,0,0,0,0
0,0,0,1,0,6.29711,0,4,14,76,2,0,2,5,12.16048,0,0,0,0,0
0,0,0,0,1,6.29711,1,4,14,76,2,0,2,5,12.16048,0,0,0,0,0
1,1,0,0,0,6.51323,2,11,0,40,23,8,10,0,12.36393,0,0,0,0,0
0,0,1,0,0,6.51323,2,11,0,40,23,8,10,0,12.36393,0,0,0,0,0
0,0,0,1,0,6.51323,3,11,0,40,23,8,10,0,12.36393,0,0,0,0,0
0,0,0,0,1,6.51323,1,11,0,40,23,8,10,0,12.36393,0,0,0,0,0
0,1,0,0,0,5.71043,0,0,31,89,0,0,0,4,12.62448,0,0,0,0,0
1,0,1,0,0,5.71043,0,0,31,89,0,0,0,4,12.62448,0,0,0,0,0
0,0,0,1,0,5.71043,0,0,31,89,0,0,0,4,12.62448,0,0,0,0,0
0,0,0,0,1,5.71043,0,0,31,89,0,0,0,4,12.62448,0,0,0,0,0
1,1,0,0,0,4.83628,1,5,11,66,0,0,0,0,10.45763,0,0,0,0,0
0,0,1,0,0,4.83628,1,5,11,66,0,0,0,0,10.45763,0,0,0,0,0
0,0,0,1,0,4.83628,2,5,11,66,0,0,0,0,10.45763,0,0,0,0,0
0,0,0,0,1,4.83628,0,5,11,66,0,0,0,0,10.45763,0,0,0,0,0
1,1,0,0,0,6.36475,1,5,2,32,12,14,12,15,12.42022,0,0,0,0,0
0,0,1,0,0,6.36475,1,5,2,32,12,14,12,15,12.42022,0,0,0,0,0
0,0,0,1,0,6.36475,3,5,2,32,12,14,12,15,12.42022,0,0,0,0,0
0,0,0,0,1,6.36475,1,5,2,32,12,14,12,15,12.42022,0,0,0,0,0
0,1,0,0,0,4.99721,0,7,8,60,0,0,0,0,11.29919,0,0,0,0,1
1,0,1,0,0,4.99721,0,7,8,60,0,0,0,0,11.29919,0,0,0,0,1
0,0,0,1,0,4.99721,2,7,8,60,0,0,0,0,11.29919,0,0,0,0,1
0,0,0,0,1,4.99721,2,7,8,60,0,0,0,0,11.29919,0,0,0,0,1
1,1,0,0,0,4.36945,1,7,0,31,12,4,0,13,10.95721,0,0,0,0,1
0,0,1,0,0,4.36945,1,7,0,31,12,4,0,13,10.95721,0,0,0,0,1
0,0,0,1,0,4.36945,0,7,0,31,12,4,0,13,10.95721,0,0,0,0,1
0,0,0,0,1,4.36945,6,7,0,31,12,4,0,13,10.95721,0,0,0,0,1
1,1,0,0,0,6.41999,4,14,8,88,2,0,0,10,12.50674,0,0,0,0,0
0,0,1,0,0,6.41999,4,14,8,88,2,0,0,10,12.50674,0,0,0,0,0
0,0,0,1,0,6.41999,1,14,8,88,2,0,0,10,12.50674,0,0,0,0,0
0,0,0,0,1,6.41999,3,14,8,88,2,0,0,10,12.50674,0,0,0,0,0
1,1,0,0,0,5.7589,1,3,3,72,3,0,0,8,11.96663,0,0,0,0,0
0,0,1,0,0,5.7589,1,3,3,72,3,0,0,8,11.96663,0,0,0,0,0
0,0,0,1,0,5.7589,1,3,3,72,3,0,0,8,11.96663,0,0,0,0,0
0,0,0,0,1,5.7589,1,3,3,72,3,0,0,8,11.96663,0,0,0,0,0
1,1,0,0,0,4.70953,1,3,8,92,0,0,0,0,10.17611,0,0,1,0,0
0,0,1,0,0,4.70953,1,3,8,92,0,0,0,0,10.17611,0,0,1,0,0
0,0,0,1,0,4.70953,0,3,8,92,0,0,0,0,10.17611,0,0,1,0,0
0,0,0,0,1,4.70953,0,3,8,92,0,0,0,0,10.17611,0,0,1,0,0
1,1,0,0,0,5.73334,3,9,10,36,10,4,0,21,11.86762,0,0,0,0,0
0,0,1,0,0,5.73334,3,9,10,36,10,4,0,21,11.86762,0,0,0,0,0
0,0,0,1,0,5.73334,1,9,10,36,10,4,0,21,11.86762,0,0,0,0,0
0,0,0,0,1,5.73334,3,9,10,36,10,4,0,21,11.86762,0,0,0,0,0
1,1,0,0,0,6.71052,1,8,11,61,6,4,0,16,12.02051,0,0,0,0,0
0,0,1,0,0,6.71052,1,8,11,61,6,4,0,16,12.02051,0,0,0,0,0
0,0,0,1,0,6.71052,0,8,11,61,6,4,0,16,12.02051,0,0,0,0,0
0,0,0,0,1,6.71052,4,8,11,61,6,4,0,16,12.02051,0,0,0,0,0
1,1,0,0,0,6.23441,1,4,8,42,2,2,0,31,13.25539,0,0,0,0,0
