37037	2900	20600	2	749	214	535	467	39	72	157	14	157	297	113	95	72	12	3	79	108	123	69	148	145	29	48	0	0
37037	2900	20600	3	498	126	372	277	25	45	131	20	131	177	91	81	18	0	0	82	85	72	56	91	77	24	11	0	0
37037	2900	20600	4	304	88	180	130	20	51	64	3	64	106	45	20	20	11	2	42	60	29	41	39	43	12	2	36	0
37037	2900	20700	1	1627	372	1165	839	23	85	531	59	531	588	150	188	59	6	15	141	129	138	175	219	482	161	92	90	0
37037	2900	20700	2	508	111	397	269	19	39	137	44	137	193	100	46	19	10	3	53	87	73	55	82	126	17	15	0	0
37037	2900	20700	3	410	94	316	228	18	48	88	28	88	174	94	28	26	0	0	58	60	83	59	71	67	6	6	0	0
37037	2900	20800	1	864	257	607	396	27	125	259	57	259	351	131	76	28	19	0	266	124	89	84	138	108	37	18	0	0
37037	2900	20800	2	1031	292	592	481	15	93	235	60	235	293	175	141	18	0	22	104	117	121	87	182	190	51	32	114	33
37037	2900	20800	3	583	151	329	287	0	69	114	10	114	139	106	71	41	6	3	37	85	45	50	67	113	54	29	103	0
37037	2900	20800	4	533	160	373	307	27	92	97	10	97	206	110	79	31	10	0	57	45	57	77	81	169	39	8	0	0
37063	2802	101	1	498	98	400	160	22	73	186	57	186	171	72	54	7	8	0	80	67	96	80	64	107	4	0	0	0
37063	2802	101	2	719	286	428	260	8	235	170	41	170	184	130	86	92	26	26	164	141	92	97	115	90	11	4	0	5
37063	2802	102	1	2144	469	1406	544	132	335	732	132	732	547	260	167	105	53	11	313	289	374	272	267	298	30	32	269	0
37063	2802	200	1	430	81	349	90	0	62	240	38	240	108	54	8	20	0	0	37	113	61	52	61	76	24	6	0	0
37063	2802	200	2	630	207	246	128	32	145	103	45	103	155	74	56	32	26	7	98	76	74	62	51	70	14	8	0	177
37063	2802	200	3	441	85	336	174	23	33	138	53	138	157	47	52	20	7	0	55	46	98	17	58	87	23	37	20	0
37063	2802	301	1	461	92	369	96	15	105	192	53	192	142	66	38	0	19	4	93	98	108	81	27	35	13	6	0	0
37063	2802	301	2	233	77	156	71	17	56	56	33	56	68	10	39	29	21	10	42	42	54	22	27	34	12	0	0	0
37063	2802	301	3	331	34	297	55	12	34	211	19	211	48	34	26	9	3	0	74	76	74	13	32	40	15	7	0	0
37063	2802	302	1	364	81	280	114	26	45	107	69	107	178	34	20	14	8	0	16	51	32	34	70	88	56	14	0	3
37063	2802	302	2	526	124	402	73	37	69	244	103	244	101	93	42	42	0	4	103	88	115	70	65	37	32	16	0	0
37063	2802	302	3	811	153	652	266	39	44	311	145	311	283	113	73	11	0	14	196	137	94	82	50	142	45	59	0	6
37063	2802	401	1	596	99	293	210	26	18	115	23	115	167	52	28	30	0	0	35	61	54	45	68	78	39	12	204	0
37063	2802	401	2	470	118	352	187	13	34	185	51	185	150	79	46	0	10	0	54	28	58	55	71	119	49	36	0	0
37063	2802	401	3	325	75	250	107	14	32	142	30	142	90	49	34	10	0	0	36	41	33	46	49	79	33	8	0	0
37063	2802	402	1	765	144	621	148	44	78	384	111	384	227	81	32	19	15	7	179	175	137	94	104	70	6	0	0	0
37063	2801	500	1	747	17	452	29	0	10	97	333	97	312	51	9	0	0	0	264	92	34	18	21	30	10	0	278	0
37063	2801	500	2	347	75	272	61	3	62	163	58	163	91	35	32	0	9	17	85	75	86	52	18	19	6	6	0	0
37063	2801	500	3	517	130	387	56	69	128	244	20	244	120	74	52	10	9	8	130	157	106	43	29	52	0	0	0	0
37063	2801	500	4	456	177	264	106	50	141	102	42	102	109	102	42	59	13	14	147	89	55	69	53	28	0	0	0	15
37063	2801	600	1	1043	335	690	456	26	96	329	118	329	358	146	122	55	10	5	96	164	121	121	195	210	81	37	0	18
37063	2801	600	2	1160	244	916	413	74	164	342	167	342	462	169	93	31	51	12	145	158	150	115	154	178	139	121	0	0
37063	2801	700	1	491	60	400	62	7	54	314	23	314	90	20	22	6	0	8	287	31	51	5	46	32	8	0	21	10
37063	2801	700	2	426	143	283	211	17	54	118	26	118	149	86	46	24	3	0	36	50	35	31	53	94	61	66	0	0
37063	2801	700	3	470	151	319	203	10	82	156	19	156	157	70	60	17	10	0	28	55	51	47	76	100	83	30	0	0
37063	2802	801	1	205	0	16	0	0	0	0	16	0	16	0	0	0	0	0	0	0	0	0	0	16	0	0	80	109
37063	2802	802	1	434	88	322	58	40	97	150	65	150	117	49	51	18	4	21	101	86	53	24	32	62	16	36	0	24
37063	2802	900	1	302	73	229	61	57	77	80	27	80	72	42	32	43	24	9	105	85	27	24	13	43	0	5	0	0
37063	2802	900	2	522	169	303	86	29	175	157	25	157	102	69	85	45	9	5	203	91	58	60	37	16	0	7	40	10
37063	2802	1001	1	397	148	246	181	50	67	76	20	76	72	111	27	31	32	45	112	83	46	31	79	38	0	5	0	3
37063	2802	1001	2	656	314	342	169	49	224	182	32	182	126	145	86	47	15	55	377	53	65	38	51	58	14	0	0	0
37063	2802	1001	3	573	231	342	149	26	244	112	42	112	206	64	114	57	10	10	244	56	97	68	74	27	0	7	0	0
37063	2802	1002	1	981	433	548	241	87	356	205	92	205	261	189	219	70	31	6	312	183	179	128	65	92	0	22	0	0
37063	2802	1002	2	313	123	190	83	27	82	110	11	110	83	34	13	0	27	46	79	47	42	79	10	48	8	0	0	0
37063	2802	1002	3	305	48	240	78	45	57	93	15	93	51	51	32	38	0	23	50	57	31	41	40	58	11	0	0	17
37063	2802	1002	4	483	245	238	225	27	108	101	22	101	71	124	34	65	46	42	125	150	101	36	18	37	4	12	0	0
37063	2802	1100	1	790	177	565	173	54	198	234	83	234	161	99	112	67	28	41	354	123	64	53	50	81	4	13	0	48
37063	2802	1100	2	623	192	310	101	48	154	176	23	176	92	105	44	38	28	19	236	110	39	49	26	42	0	0	0	121
37063	2801	1201	1	787	151	242	36	32	137	173	15	173	31	55	79	24	20	11	158	96	59	24	24	32	0	0	394	0
37063	2801	1202	1	329	231	98	21	7	239	37	25	37	83	109	47	38	15	0	139	102	43	8	17	7	6	7	0	0
37063	2801	1301	1	364	79	285	52	38	129	138	7	138	108	60	13	25	11	9	139	71	34	33	46	35	0	6	0	0
37063	2801	1301	2	239	58	181	29	8	66	114	22	114	53	28	14	16	14	0	131	39	15	26	22	6	0	0	0	0
37063	2801	1303	1	2361	108	403	141	45	117	171	37	171	192	83	46	14	0	5	161	86	98	59	11	96	0	0	0	1850
37063	2801	1303	2	227	54	173	77	4	76	64	6	64	44	58	34	8	6	13	33	43	25	35	61	30	0	0	0	0
37063	2801	1304	1	1145	419	720	248	83	406	368	34	368	263	214	138	97	36	23	367	279	144	144	97	93	15	0	0	6
37063	2801	1400	1	523	202	321	87	21	245	162	8	162	184	108	22	0	8	39	206	87	71	66	12	66	5	10	0	0
37063	2801	1400	2	726	367	359	148	54	345	153	26	153	197	146	143	41	18	28	324	168	93	32	42	46	13	8	0	0
37063	2801	1501	1	2843	0	128	7	0	0	40	81	40	88	0	0	0	0	0	121	7	0	0	0	0	0	0	0	2715
37063	2801	1502	1	1664	257	1167	322	64	138	571	329	571	459	183	88	63	53	7	440	327	242	180	157	70	0	8	240	0
37063	2801	1502	2	1476	320	1037	284	68	178	620	207	620	435	147	103	19	27	6	538	228	275	104	85	114	10	3	119	0
37063	2802	1503	1	1721	0	37	0	0	0	37	0	37	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	1684
37063	2802	1601	1	386	69	192	188	13	32	15	13	15	137	65	11	27	0	6	11	15	25	40	72	75	15	8	125	0
37063	2802	1601	2	994	477	517	723	22	118	95	36	95	384	205	235	64	0	11	24	48	79	64	196	384	151	48	0	0
37063	2802	1601	3	813	169	517	420	23	30	190	23	190	216	108	100	22	38	12	70	42	107	93	109	179	64	22	127	0
37063	2802	1603	1	283	99	178	176	0	27	67	7	67	97	48	25	29	11	0	17	23	35	51	27	82	42	0	0	6
37063	2802	1603	2	697	282	415	479	30	44	105	39	105	274	127	140	41	10	0	28	21	82	35	112	332	79	8	0	0
37063	2802	1603	3	481	146	335	335	0	62	72	12	72	189	120	82	0	18	0	33	33	17	53	132	106	69	38	0	0
37063	2802	1603	4	623	256	367	500	7	45	71	0	71	248	129	113	51	11	0	35	10	100	50	98	176	104	50	0	0
37063	2802	1604	1	524	187	330	375	14	32	74	22	74	219	127	79	18	0	0	0	14	20	33	71	201	151	27	0	7
37063	2802	1604	2	1006	356	645	694	24	123	131	29	131	432	198	145	66	14	15	25	41	110	15	135	239	321	115	0	5
37063	2802	1604	3	480	160	320	370	9	43	58	0	58	181	76	131	17	0	17	52	15	27	34	67	193	77	15	0	0
37063	2802	1705	1	678	157	521	424	9	29	187	29	187	267	102	83	39	0	0	61	96	81	71	139	191	34	5	0	0
37063	2802	1705	2	773	159	614	405	6	15	325	22	325	261	89	52	18	28	0	88	175	87	82	71	140	80	50	0	0
37063	2802	1705	3	356	121	235	161	15	60	97	23	97	119	63	50	19	0	8	54	24	74	67	37	80	20	0	0	0
37063	2801	1706	1	1941	459	1482	670	36	122	814	299	814	638	261	159	62	0	7	330	212	255	223	333	352	134	102	0	0
37063	2802	1707	1	1395	327	938	695	39	61	426	44	426	473	149	126	82	9	0	86	148	92	84	194	365	231	65	78	52
37063	2802	1707	2	966	268	698	659	0	70	186	51	186	401	178	150	24	27	0	9	45	71	49	167	361	186	78	0	0
37063	2802	1707	3	279	80	199	166	10	6	90	7	90	98	55	36	0	0	0	9	0	64	42	42	108	14	0	0	0
37063	2802	1708	1	1091	302	784	456	28	198	341	63	341	289	215	137	70	17	17	236	104	113	142	210	196	66	19	0	5
37063	2802	1709	1	333	119	214	154	11	90	65	13	65	98	74	45	16	13	22	74	74	16	60	39	51	19	0	0	0
37063	2802	1709	2	301	123	178	122	21	115	37	6	37	79	78	41	45	15	6	62	41	21	39	64	57	17	0	0	0
37063	2802	1709	3	1162	387	614	216	35	320	366	64	366	235	140	168	60	13	19	333	201	112	127	110	111	7	0	161	0
37063	2802	1710	1	776	249	527	314	18	164	221	59	221	291	152	64	35	0	13	92	97	133	78	173	167	36	0	0	0
37063	2802	1710	2	597	233	364	276	16	85	195	25	195	158	121	88	27	8	0	24	114	76	74	156	139	14	0	0	0
37063	2802	1711	1	480	123	357	143	11	88	210	28	210	167	70	23	0	10	0	21	115	115	85	60	74	10	0	0	0
37063	2802	1711	2	650	199	451	218	33	79	212	108	212	222	101	80	29	6	0	32	82	157	126	160	72	21	0	0	0
37063	2802	1711	3	756	200	556	190	12	153	350	51	350	225	93	61	14	7	6	80	122	156	119	126	138	3	12	0	0
37063	2802	1801	1	516	150	366	301	13	81	105	16	105	230	79	52	50	0	0	45	20	33	117	67	168	57	9	0	0
37063	2802	1801	2	285	71	214	108	0	73	92	12	92	88	63	29	13	0	0	42	66	7	28	45	68	21	8	0	0
37063	2802	1801	3	756	312	440	382	51	146	152	21	152	213	161	138	45	21	22	166	62	62	107	118	163	59	15	0	4
37063	2802	1801	4	284	72	212	186	7	24	67	0	67	104	64	23	6	10	10	29	48	47	48	37	63	12	0	0	0
37063	2802	1801	5	238	97	141	152	0	37	45	4	45	71	45	62	8	0	7	8	23	31	42	34	71	29	0	0	0
37063	2802	1802	1	1331	573	758	619	89	331	249	43	249	433	218	201	123	60	47	130	233	195	196	275	247	44	11	0	0
37063	2802	1802	2	619	262	357	246	19	243	91	20	91	159	180	135	38	16	0	77	88	127	52	61	173	41	0	0	0
37063	2802	1802	3	242	87	155	84	12	64	82	0	82	37	41	38	17	15	12	65	39	51	45	10	20	12	0	0	0
37063	2802	1804	1	746	173	573	457	9	38	198	44	198	284	150	74	30	6	4	94	79	73	98	144	133	111	14	0	0
37063	2802	1804	2	836	416	420	556	0	100	135	45	135	251	154	179	74	36	7	6	37	51	106	214	306	85	31	0	0
37063	2802	1804	3	1106	435	661	709	51	102	184	50	184	419	253	169	51	13	7	59	98	145	86	297	353	58	0	0	10
37063	2802	1804	4	776	316	421	256	38	219	201	23	201	217	149	119	37	14	0	77	118	127	79	112	201	18	5	39	0
37063	2801	1805	1	519	132	375	186	41	79	179	22	179	146	106	25	30	12	9	90	66	62	72	81	110	26	0	0	12
37063	2801	1805	2	742	235	507	390	6	72	204	70	204	266	111	104	48	6	3	20	82	134	50	116	257	71	12	0	0
37063	2801	1805	3	561	135	426	340	25	41	120	35	120	217	131	26	32	23	12	43	82	80	58	93	123	49	33	0	0
37063	2801	1805	4	623	240	383	428	23	44	112	16	112	243	111	133	24	0	0	49	42	41	48	76	229	113	25	0	0
37063	2802	1900	1	331	60	271	192	13	21	78	27	78	153	46	49	0	5	0	37	33	47	58	58	70	23	5	0	0
37063	2802	1900	2	388	92	296	299	0	35	54	0	54	205	78	45	6	0	0	52	38	66	27	59	94	52	0	0	0
37063	2801	2007	1	741	215	522	391	22	61	225	38	225	299	112	89	12	0	0	77	38	81	71	104	194	123	49	0	4
37063	2801	2007	2	1018	263	666	548	23	44	243	71	243	368	156	94	47	21	0	21	37	123	140	147	251	150	60	83	6
37063	2801	2007	3	349	106	242	191	0	45	95	17	95	134	59	26	20	0	14	9	0	46	36	53	107	60	37	0	1
37063	2801	2008	1	365	132	233	286	0	15	55	9	55	154	66	74	16	0	0	4	7	13	28	29	35	54	195	0	0
37063	2801	2008	2	713	243	470	514	26	36	110	27	110	314	113	113	44	13	6	12	37	31	35	57	227	115	199	0	0
37063	2801	2009	1	693	229	464	224	40	256	167	6	167	203	140	79	58	22	24	131	90	99	114	117	105	26	11	0	0
37063	2801	2009	2	464	79	385	165	37	67	170	25	170	122	77	62	33	0	0	104	41	58	67	50	100	32	12	0	0
37063	2801	2009	3	655	213	438	350	21	154	121	5	121	195	139	89	60	33	14	100	97	55	103	134	124	38	0	0	4
37063	2801	2010	1	594	205	381	292	68	56	117	53	117	155	136	105	21	52	0	89	70	71	98	97	116	39	6	0	8
37063	2801	2010	2	1444	470	966	662	84	120	364	206	364	545	215	168	111	33	0	47	104	191	172	211	529	166	16	0	8
37063	2801	2010	3	890	249	579	340	39	202	226	21	226	296	200	75	31	0	0	180	48	37	100	260	162	41	0	5	57
37063	2801	2011	1	1363	346	872	614	8	89	354	153	354	479	208	102	50	25	0	95	60	166	121	186	342	184	64	145	0
37063	2801	2011	2	1377	280	1097	467	55	107	641	107	641	449	161	65	33	28	0	98	64	167	186	235	394	170	63	0	0
37063	2801	2011	3	916	440	476	596	0	76	173	71	173	280	206	217	31	9	0	11	65	98	74	38	358	237	35	0	0
37063	2801	2012	1	1553	253	1214	719	35	64	417	232	417	732	157	134	16	11	0	130	34	102	157	277	449	186	132	0	86
37063	2801	2012	2	1373	148	1225	320	42	89	711	211	711	425	149	36	37	15	0	108	115	254	210	181	354	123	28	0	0
37063	2801	2012	3	2353	555	1733	1005	69	187	757	270	757	861	357	230	69	14	0	187	204	266	260	395	619	223	134	57	8
37063	2801	2012	4	794	376	401	566	13	44	121	33	121	265	161	152	45	3	30	28	31	0	9	58	361	212	78	0	17
37063	2801	2013	1	645	193	452	377	4	64	141	59	141	228	115	101	45	6	9	0	37	53	54	115	253	100	33	0	0
37063	2801	2013	2	352	134	218	191	4	41	108	8	108	86	73	45	24	11	5	43	45	38	27	45	104	37	13	0	0
37063	2801	2013	3	663	240	423	466	21	44	101	31	101	285	142	92	17	14	12	18	21	53	45	77	294	135	20	0	0
37063	2801	2014	1	1452	306	1146	603	78	95	525	151	525	494	220	161	48	0	4	186	133	192	206	260	359	99	17	0	0
37063	2801	2014	2	388	62	248	71	0	43	167	29	167	88	25	30	0	0	0	21	17	91	36	10	105	16	14	78	0
37063	2801	2014	3	630	123	507	248	20	26	235	101	235	242	78	39	36	0	0	40	54	38	65	144	180	72	37	0	0
37063	2801	2015	1	1275	339	936	484	84	157	401	149	401	402	185	143	72	41	31	148	74	158	178	308	252	122	35	0	0
37063	2801	2015	2	1130	221	909	217	87	124	537	165	537	341	128	58	40	26	0	283	181	199	182	132	106	27	20	0	0
37063	2801	2016	1	1946	524	1422	591	41	213	817	284	817	572	213	198	81	51	14	407	360	350	221	257	255	58	38	0	0
37063	2801	2017	1	1435	547	883	929	44	77	327	53	327	479	201	288	108	12	15	60	66	151	87	104	409	249	304	0	5
37063	2801	2017	2	522	129	393	298	0	5	171	48	171	197	102	29	17	6	0	18	51	67	30	52	142	102	60	0	0
37063	2801	2018	1	650	90	558	291	7	46	211	93	211	297	75	32	20	13	0	52	33	75	83	83	134	105	83	0	2
37063	2801	2018	2	1712	407	1305	865	11	85	560	191	560	619	268	194	43	28	0	127	130	158	203	180	452	271	191	0	0
37063	2802	2100	1	658	235	423	476	8	20	143	11	143	243	116	112	29	15	0	34	24	45	51	99	113	106	186	0	0
37063	2802	2100	2	874	310	441	514	42	36	119	40	119	204	236	135	35	9	13	38	70	66	93	131	171	113	69	123	0
37063	2802	2100	3	718	231	487	535	22	19	98	44	98	333	97	123	55	9	3	41	69	66	65	116	164	121	76	0	0
37069	3000	60100	1	529	153	376	325	15	50	139	0	139	163	95	96	11	18	7	92	72	87	67	73	105	14	19	0	0
37069	3000	60100	2	469	197	272	269	7	90	103	0	103	146	100	72	27	11	10	144	92	80	44	53	56	0	0	0	0
37069	3000	60100	3	371	120	246	206	18	74	60	8	60	167	63	25	27	19	5	100	60	79	47	36	44	0	0	5	0
37069	3000	60100	4	267	89	178	117	40	51	54	5	54	62	83	37	18	8	5	54	38	9	70	49	47	0	0	0	0
37069	3000	60200	1	789	261	469	433	21	97	171	8	171	253	136	92	52	17	9	117	163	132	78	112	107	15	6	59	0
37069	3000	60200	2	635	194	429	348	26	51	176	22	176	209	105	97	24	5	7	144	156	67	49	86	107	0	14	0	12
37069	3000	60300	1	918	214	360	278	12	100	159	25	159	152	111	100	49	3	0	118	71	81	55	55	131	60	3	0	344
37069	3000	60300	2	869	135	487	385	28	63	126	20	126	256	104	83	39	11	3	85	70	93	63	120	135	40	16	227	20
37069	3000	60300	3	578	179	333	242	18	106	129	17	129	134	131	79	15	24	0	87	78	90	69	100	72	11	5	0	66
37069	3000	60300	4	332	85	247	126	13	60	120	13	120	109	44	28	21	8	2	54	52	55	46	47	52	18	8	0	0
37069	3000	60300	5	454	116	251	97	49	109	95	17	95	93	71	52	26	10	20	111	64	55	30	43	47	11	6	87	0
37069	3000	60300	6	555	140	376	235	13	71	179	18	179	164	92	44	28	9	0	131	112	77	54	50	80	6	6	39	0
37069	3000	60400	1	687	251	436	418	38	82	119	30	119	253	149	94	43	25	4	112	53	106	134	91	149	39	3	0	0
37069	3000	60400	2	462	124	336	176	24	83	152	25	152	145	62	67	14	14	6	114	64	82	43	77	63	12	5	0	2
37069	3000	60400	3	750	229	521	338	60	104	211	37	211	248	118	87	48	25	13	206	76	87	101	119	142	17	2	0	0
37069	3000	60400	4	738	235	503	297	57	187	185	12	185	203	146	112	57	16	19	215	107	74	78	118	125	9	12	0	0
37069	3000	60500	1	1205	408	797	726	29	131	256	63	256	428	217	177	74	45	8	131	150	175	156	200	317	61	15	0	0
37069	3000	60500	2	1675	664	1011	1131	35	123	315	71	315	610	321	288	90	29	22	106	129	214	245	358	452	142	29	0	0
37069	3000	60600	1	791	248	543	480	20	40	208	43	208	278	146	91	47	21	0	158	89	123	98	132	159	23	9	0	0
37069	3000	60600	2	1514	560	954	960	45	136	283	90	283	572	303	241	69	37	9	164	114	186	279	272	411	60	28	0	0
37069	3000	60700	1	471	146	325	285	24	43	105	14	105	145	100	74	26	17	4	89	99	68	31	81	71	32	0	0	0
37069	3000	60700	2	811	306	505	495	31	89	166	30	166	302	147	112	65	16	3	68	121	91	135	140	186	70	0	0	0
37069	3000	60800	1	415	157	258	264	12	42	77	20	77	123	87	80	33	5	10	77	57	41	57	74	99	5	5	0	0
37069	3000	60800	2	1251	323	542	439	56	102	242	26	242	249	145	119	68	23	19	233	93	106	115	140	141	31	6	386	0
37069	3000	60800	3	791	326	465	495	21	51	196	28	196	241	181	122	34	8	9	135	95	115	108	114	184	34	6	0	0
37069	3000	60800	4	763	220	543	494	29	55	159	26	159	305	133	91	56	13	6	132	88	61	83	131	182	56	30	0	0
37077	3300	970100	1	582	152	430	284	6	103	163	26	163	167	124	85	31	0	12	110	83	81	74	114	103	14	3	0	0
37077	3300	970100	2	687	238	449	394	45	100	133	15	133	248	85	143	51	23	4	160	62	130	91	108	119	3	14	0	0
37077	3300	970100	3	648	216	432	344	17	95	164	28	164	227	93	85	47	11	21	106	147	125	63	99	79	5	24	0	0
37077	3300	970100	4	918	219	631	491	80	97	166	16	166	317	167	106	60	28	6	167	144	71	59	151	123	122	13	22	46
37077	3300	970100	5	337	97	240	185	12	62	70	8	70	115	77	34	21	20	0	62	77	27	35	62	49	20	5	0	0
37077	3300	970200	1	408	150	258	310	7	22	69	0	69	162	85	54	15	23	0	25	46	53	67	48	101	30	38	0	0
37077	3300	970200	2	748	139	451	225	28	102	207	28	207	174	87	82	20	20	0	153	44	69	83	92	121	7	21	158	0
37077	3300	970200	3	570	80	228	158	34	45	71	0	71	92	50	51	35	9	0	66	23	56	44	38	57	12	12	262	0
37077	3300	970300	1	541	190	351	171	18	169	173	10	173	135	132	64	24	13	0	132	91	76	56	39	119	20	8	0	0
37077	3300	970300	2	381	104	277	132	12	94	128	15	128	139	52	42	10	0	10	76	69	66	34	75	49	7	5	0	0
37077	3300	970300	3	568	251	317	313	43	82	121	9	121	172	94	103	42	24	12	80	81	78	130	78	95	12	14	0	0
37077	3300	970400	1	582	101	481	276	24	51	227	4	227	198	94	63	0	0	0	119	67	43	72	89	90	78	24	0	0
37077	3300	970400	2	648	196	383	162	18	207	171	21	171	136	83	78	61	41	9	219	102	81	54	52	59	6	6	56	13
37077	3300	970400	3	417	154	263	133	19	132	129	4	129	118	68	55	19	15	13	167	76	25	92	40	11	6	0	0	0
37077	3300	970500	1	610	190	362	359	10	108	71	4	71	174	155	92	42	18	0	79	74	48	43	107	156	38	7	40	18
37077	3300	970500	2	343	90	253	207	4	38	94	0	94	132	59	40	18	0	0	21	69	46	42	52	77	24	12	0	0
37077	3300	970500	3	334	130	204	177	35	76	46	0	46	125	48	55	22	0	38	47	81	4	54	95	36	13	4	0	0
37077	3300	970600	1	1102	483	619	693	51	104	191	63	191	381	234	192	104	0	0	151	133	106	98	210	335	56	13	0	0
37077	3300	970600	2	502	206	296	285	7	119	57	34	57	171	104	100	70	0	0	59	51	92	80	134	79	7	0	0	0
37077	3300	970600	3	366	78	288	230	8	23	85	20	85	141	85	46	2	2	5	43	59	38	53	34	121	18	0	0	0
37077	3300	970600	4	980	306	674	508	14	119	289	50	289	313	196	121	43	11	7	184	119	178	99	138	201	44	17	0	0
37077	3300	970600	5	357	94	263	149	13	66	107	22	107	120	44	55	22	8	1	86	50	40	45	48	59	22	7	0	0
37077	3300	970600	6	1331	530	801	836	37	125	279	54	279	463	261	221	91	0	16	118	126	221	100	266	310	138	52	0	0
37077	3300	970700	1	364	113	251	212	33	22	78	19	78	129	93	64	0	0	0	56	75	36	25	39	111	8	14	0	0
37077	3300	970700	2	996	392	604	633	66	93	173	31	173	318	206	164	86	47	2	105	123	104	135	185	303	24	17	0	0
37077	3300	970700	3	3454	103	244	254	11	22	60	0	60	131	69	45	31	10	1	36	24	23	74	35	107	7	41	3107	0
37077	3300	970700	4	1478	0	27	15	0	0	12	0	12	15	0	0	0	0	0	0	0	12	0	0	0	15	0	1438	13
37077	3300	970700	5	1134	423	592	442	52	196	277	48	277	334	193	151	34	14	12	163	176	97	197	132	186	58	6	119	0
37077	3300	970700	6	771	219	350	225	9	150	162	23	162	152	125	72	37	5	16	73	118	119	33	108	94	7	17	202	0
37085	3100	70100	1	597	162	417	388	25	12	125	29	125	231	120	22	58	9	14	129	71	50	103	73	93	36	24	0	18
37085	3100	70100	2	477	183	294	173	12	161	123	8	123	138	97	59	43	17	0	176	59	60	55	74	35	6	12	0	0
37085	3100	70100	3	877	248	551	325	23	157	268	26	268	242	124	145	9	11	0	286	122	85	42	53	126	75	10	39	39
37085	3100	70200	1	306	99	207	169	15	29	81	12	81	108	57	35	12	7	6	82	79	30	20	50	30	10	5	0	0
37085	3100	70200	2	728	229	460	299	28	139	214	9	214	191	130	104	30	10	10	188	122	69	117	74	73	23	23	17	22
37085	3100	70200	3	384	70	314	105	17	109	139	14	139	100	72	39	21	13	0	234	55	34	29	11	12	0	9	0	0
37085	3100	70300	1	804	237	454	373	8	46	226	38	226	184	133	114	22	7	5	158	113	68	97	104	121	8	22	113	0
37085	3100	70300	2	368	64	195	80	5	77	85	12	85	84	60	8	0	22	0	59	39	48	35	35	43	0	0	97	12
37085	3100	70300	3	397	69	312	201	0	24	135	21	135	132	45	23	33	13	0	34	39	36	67	71	87	21	26	0	16
37085	3100	70300	4	608	150	458	315	5	84	194	10	194	243	57	79	29	0	6	205	84	65	22	76	99	44	13	0	0
37085	3100	70400	1	856	411	445	498	71	97	131	59	131	283	197	144	58	43	0	104	150	180	93	142	161	26	0	0	0
37085	3100	70400	2	632	176	456	354	19	48	165	46	165	232	97	92	26	15	5	122	134	87	75	67	96	32	19	0	0
