sub_model_id	t_statistic	estimate	coefficient_name	standard_error
5	-2.865036726	-1.18467628956	pstr_5_1	0.413494259119
5	-3.1942615509	-0.955497980118	pstr_5_2	0.299129545689
5	-4.46862268448	-0.599626600742	pub_5_1	0.134185999632
5	-2.46361231804	-0.516094088554	shei_5_1	0.209486722946
5	-3.83921575546	-0.346750289202	ugl_5_3	0.0903180018067
5	0.0	1.41584646702	calibration_constant_5_6	0.0
6	6.94374656677	7.26533107809e-005	aai_6_3	1.04631280919e-005
6	2.34775543213	1.1527557373	act_6_	0.672720372677
6	10.898229599	5.57122564316	act_6_2	0.499158233404
6	10.0672235489	5.52279901505	act_6_3	0.518883287907
6	8.19049167633	3.08785152435	act_6_6	0.235106036067
6	4.97783946991	0.630314409733	c450_6_1	0.12662409246
6	3.51099205017	0.301095634699	c750_6_2	0.0857580006123
6	5.5357632637	2.63564014435	dc_6_1	0.476111441851
6	4.02642154694	0.794377207756	dcri_6_1	0.197291120887
6	-5.00475263596	-0.762475907803	de_6_1	0.152350366116
6	1.90648579597	0.748728692532	dfre_6_1	0.392727136612
6	5.75395393372	2.80048942566	di_6_1	0.48670694232
6	-9.898478508	-2.9348347187	dloc_6_1	0.296493530273
6	-5.22276306152	-1.42358505726	dloc_6_2	0.272573143244
6	-6.24360179901	-1.51705420017	dloc_6_3	0.242977410555
6	3.64435696602	1.72662818432	dmu_6_1	0.473781317472
6	-2.87912154198	-0.7073751688	dnlr_6_3	0.24569131434
6	5.87867498398	2.58410763741	dos_6_1	0.439573168755
6	3.34155344963	0.294711768627	dos_6_2	0.0881960317492
6	-1.71963047981	-0.677532792091	dprd_6_1	0.393999040127
6	5.07491064072	2.23230266571	dres_6_1	0.439870327711
6	-4.69512748718	-2.02686572075	dtim_6_2	0.431695520878
6	-2.10880184174	-0.904015541077	dtim_6_3	0.428686827421
6	-3.19271850586	-4.09245003539e-005	gai_6_2	1.28180736283e-005
6	-2.28595948219	-2.48380456469e-005	gai_6_3	1.08654785436e-005
6	4.20404529572	4.2428215238e-005	gai_6_5	1.00922352431e-005
6	-2.97704195976	-0.187525808811	pcri_6_2	0.0629906505346
6	-5.43845272064	-1.10665881634	pes_6_3	0.203487828374
6	-4.94982337952	-1.20653307438	pgr_6_1	0.243752747774
6	-3.6214530468	-1.02571153641	pgr_6_2	0.283232033253
6	-3.39813995361	-0.897938132286	pgr_6_3	0.264243990183
6	6.33284473419	1.55730021	pgr_6_5	0.245908468962
6	3.15611124039	1.21645843983	phu_6_1	0.385429501534
6	-21.0914058685	-5.37448310852	plu_6_1	0.254818618298
6	-12.4692783356	-2.97134995461	plu_6_2	0.238293647766
6	-4.43119525909	-0.99725240469	plu_6_3	0.225052699447
6	-3.25780105591	-0.684098899364	pmf_6_2	0.209987923503
6	22.2033576965	5.7447052002	pmu_6_1	0.258731365204
6	16.8820095062	4.38979721069	pmu_6_2	0.260028153658
6	7.3043513298	1.74942934513	pmu_6_3	0.239505082369
6	6.73991012573	1.45514404774	pmu_6_5	0.215899631381
6	-10.5017929077	-2.8735833168	pslp_6_1	0.273627877235
6	-7.56695795059	-1.24932575226	pslp_6_2	0.165102764964
6	-5.97208690643	-0.741461634636	pslp_6_3	0.124154530466
6	-3.94464898109	-1.16506564617	pstr_6_1	0.295353472233
6	-6.82876586914	-0.988857388496	pub_6_2	0.144807621837
6	-5.17909431458	-0.557470977306	pub_6_3	0.107638701797
6	2.26122069359	0.972736954689	pwa_6_3	0.430182248354
6	-7.67510652542	-2.0323536396	pwet_6_1	0.264798074961
6	-6.67282009125	-1.41392540932	pwet_6_2	0.211893230677
6	7.53863525391	1.36910486221	shei_6_5	0.181611761451
6	-2.65835881233	-0.169450640678	tiv_6_2	0.0637425780296
6	2.19223284721	0.185059607029	ugl_6_3	0.0844160318375
6	2.19949364662	0.188647419214	ugl_6_5	0.0857685729861
6	0.0	0.146524101496	calibration_constant_6_5	0.0
7	10.343588829	0.000113186455565	aai_7_3	1.09426673589e-005
7	-4.2362780571	0.846093416214	act_7_7	0.22911721468
7	2.96302485466	0.375494539738	blmz_7_3	0.12672676146
7	-4.77968740463	-1.44022381306	dloc_7_3	0.301321744919
7	3.24625992775	0.72726380825	dpub_7_3	0.224031299353
7	2.63346791267	2.69382786751	pag_7_3	1.02292025089
7	-4.57066488266	-1.31491315365	pgr_7_3	0.28768530488
7	-5.33889770508	-1.145855546	pmf_7_3	0.214623987675
7	-3.48209381104	-1.07058632374	psg_7_3	0.307454735041
7	-2.61454296112	-0.31293591857	tiv_7_3	0.119690492749
7	2.97081279755	0.316097050905	ugl_7_3	0.106400862336
7	0.0	0.616910040379	calibration_constant_7_3	0.0
8	0.0	1.0	act_8_9	0.0
10	5.41295862198	7.4946845416e-005	aai_10_3	1.38458199217e-005
10	1.92067945004	-0.0475006699562	act_10_10	0.416526168585
10	4.32836675644	6.56880664825	act_10_5	1.39085948467
10	-3.93849015236	-0.53195643425	blmz_10_3	0.135066092014
10	6.86823225021	1.64393353462	dag_10_5	0.239353224635
10	-3.59724521637	-1.11969816685	dloc_10_3	0.311265438795
10	-3.64013075829	-1.71333396435	dnlr_10_5	0.47067925334
10	5.37896633148	2.94425439835	dpub_10_3	0.547364354134
10	6.43614673615	5.90420436859	dpub_10_5	0.917350828648
10	-3.41888856888	-3.97262167931	dtim_10_5	1.16196286678
10	-3.88697218895	-2.77116632462	dwat_10_5	0.712936997414
10	-14.2068319321	-6.2249341011	gmps_10_5	0.438164830208
10	3.29657721519	2.45615100861	h450_10_3	0.74506098032
10	-3.16396212578	-1.77491867542	h750_10_3	0.56097972393
10	2.35869240761	2.12523031235	pcf_10_5	0.901020467281
10	3.86212778091	0.473996758461	pfld_10_5	0.122729435563
10	-8.33689212799	-4.17519903183	pgr_10_3	0.500810027122
10	13.5377845764	4.06993198395	pgr_10_5	0.300635039806
10	5.67063522339	1.56620717049	plu_10_3	0.276196062565
10	-4.86538553238	-1.56029891968	pmf_10_3	0.32069376111
10	-2.71376824379	-0.762206852436	psg_10_3	0.280866593122
10	-2.04473209381	-0.572197079659	psg_10_5	0.279839634895
10	2.94724297523	1.15951490402	pub_10_3	0.393423587084
10	4.04633188248	2.3582572937	pub_10_5	0.582813560963
10	2.80335903168	1.47229516506	pwa_10_3	0.525189638138
10	5.24429702759	0.620871186256	ugl_10_3	0.11838978529
10	-2.57458043098	-0.443195074797	ugl_10_5	0.172142639756
10	0.0	0.490064322948	calibration_constant_10_3	0.0
11	0.0	1.0	act_11_11	0.0
12	0.0	1.0	act_12_12	0.0
13	0.0	1.0	act_13_13	0.0
14	0.0	1.0	act_14_14	0.0
