sub_model_id	t_statistic	estimate	coefficient_name	standard_error
2	0.675983965397	1.21355688572	act_2_2	1.02381396294
2	4.38243436813	1.76074266434	amps_2_1	0.401772737503
2	-1.95512139797	-1.06444847584	dcbd_2_1	0.544441103935
2	4.10589981079	1.19600331783	dfre_2_1	0.291288971901
2	4.03848552704	3.80782389641	dwat_2_1	0.942884087563
2	-4.36525440216	-2.63823604584	dwet_2_1	0.604371726513
2	4.17446136475	5.59069630981e-005	hai_2_1	1.33926178023e-005
2	-10.2205038071	-10.5236883163	hd1_2_1	1.02966439724
2	-2.18477964401	-0.896536171436	mmps_2_1	0.410355389118
2	-2.80818676949	-9.42933368683	pes_2_1	3.35780119896
2	-12.9512205124	-4.38645648956	plu_2_1	0.338690578938
2	2.7702832222	9.19533348083	pmu_2_1	3.31927537918
2	3.06321525574	0.378181219101	psg_2_1	0.123458907008
2	-3.28262805939	-0.596427321434	pub_2_1	0.181692019105
2	-2.44268131256	-3.70939826965	pwa_2_1	1.51857638359
2	3.94781303406	1.47964990139	shei_2_1	0.374802410603
2	0.0	-2.02441453934	calibration_constant_2_1	0.0
3	1.60220742226	2.22466540337	act_3_3	0.98863697052
3	3.24576115608	1.62062644958	amps__3_2	0.499305546284
3	3.1317820549	2.4512014389	dcbd__3_2	0.782685816288
3	-4.47454786301	-0.561313807964	dres__3_2	0.12544593215
3	-4.64409971237	-0.645846009254	fmps__3_2	0.139068081975
3	6.10412406921	2.38897013664	gmps__3_2	0.391369849443
3	-2.74162960052	-1.37773764133	h450__3_2	0.502525031567
3	2.81328082085	1.23491835594	h750__3_2	0.43896022439
3	2.14225935936	0.000136709102662	hai__3_2	6.38153869659e-005
3	-2.66108560562	-1.43802642822	mmps__3_2	0.540390908718
3	-4.81234264374	-2.39719748497	pag__3_2	0.498135238886
3	-5.15354728699	-1.60624527931	pgr__3_2	0.311677604914
3	14.7640390396	3.76645278931	pmu__3_2	0.255109935999
3	-2.64578962326	-1.80551183224	pwa__3_2	0.682409465313
3	0.0	-2.34093976021	calibration_constant_3_2	0.0
5	8.11230278015	0.00019708587206	aai_5_2	2.42946880462e-005
5	8.39413738251	0.000109316533781	aai_5_3	1.30229627757e-005
5	-1.55542182922	-3.76101064682	act_5_2	0.773728072643
5	-2.16026806831	-2.71833729744	act_5_3	0.49961951375
5	1.57381474972	1.44146037102	act_5_5	0.280423879623
5	1.82268929482	-0.0506921410561	act_5_7	0.368792325258
