sub_model_id	t_statistic	estimate	coefficient_name	standard_error
2	3.0502383709	1.51134264469	act_2_2	0.49548342824
2	3.60311532021	0.735073804855	amps_2_1	0.204010620713
2	3.17779660225	0.400057375431	c750_2_1	0.125891432166
2	3.0281085968	0.625546991825	cd1_2_1	0.206580102444
2	-2.13828420639	-0.347934395075	de_2_1	0.162716627121
2	2.74697256088	0.743311524391	dfre_2_1	0.270592987537
2	-2.4278447628	-0.451418727636	dres_2_1	0.185933932662
2	-3.81938266754	-1.1814827919	h450_2_1	0.309338659048
2	10.0189657211	0.000139457144542	hai_2_1	1.39193161885e-005
2	-3.79998064041	-5.01675796509	hd1_2_1	1.32020628452
2	-3.72648715973	-0.986798226833	pgr_2_1	0.26480653882
2	-3.04405283928	-1.1215569973	plu_2_1	0.368442028761
2	5.10055971146	1.74674093723	shei_2_1	0.342460632324
2	2.60047984123	0.359616875648	ugl_2_1	0.138288661838
3	3.04369544983	2.16142821312	act_3_3	0.710132837296
3	7.20836830139	1.41060781479	amps_3_2	0.195690304041
3	-2.3999414444	-0.264940261841	blmz_3_2	0.110394462943
3	2.14427566528	0.361829996109	c750_3_2	0.16874229908
3	2.69652342796	1.75569927692	dcbd_3_2	0.651097357273
3	-3.23917961121	-0.937994360924	dloc_3_2	0.289577752352
3	-2.40733385086	-0.723511517048	dnlr_3_2	0.300544708967
3	1.8881509304	1.84092736244	hmps_3_2	0.974989533424
3	-3.17486286163	-0.257270097733	pcri_3_2	0.0810334607959
3	4.57675218582	0.821122467518	pfld_3_2	0.179411619902
3	9.42400074005	2.12553048134	pmu_3_2	0.225544393063
3	2.31456828117	0.437297552824	psg_3_2	0.188932657242
3	-2.80752325058	-0.873176813126	pwet_3_2	0.311013191938
3	2.54627752304	0.332503318787	ugl_3_2	0.130584090948
5	-3.75923681259	-5.43914065929e-005	aai_5_6	1.44687364809e-005
5	-3.35100436211	-0.000332493335009	aai_5_7	9.9221993878e-005
5	-6.04586458206	-3.73366975784	act_5_2	0.617557644844
5	-5.21169948578	-2.4173116684	act_5_3	0.46382406354
5	-6.53436040878	-2.70536637306	act_5_5	0.414021611214
5	-4.8637342453	-5.97492837906	act_5_7	1.22846519947
5	5.71148204803	0.830677211285	amps_5_2	0.145439878106
5	3.01459884644	0.262473464012	blmz_5_3	0.0870674625039
5	2.52023649216	0.256777375937	blmz_5_6	0.101886220276
5	2.95752692223	0.611495316029	cd1_5_2	0.206758990884
5	-2.71130824089	-1.33314096928	cd1_5_6	0.491696566343
5	3.6510117054	0.925694525242	dag_5_6	0.253544658422
5	2.07849931717	0.699645042419	dag_5_7	0.336610645056
5	3.46267747879	3.60641312599	dcbd_5_7	1.04150998592
5	-5.4156088829	-3.11920499802	dcri_5_6	0.575965702534
5	-3.18295359612	-2.60659694672	dcri_5_7	0.818923890591
5	-7.97200727463	-2.13299226761	dloc_5_2	0.267560243607
5	-6.22814893723	-1.65901911259	dloc_5_3	0.266374319792
5	-6.79707717896	-1.66528499126	dnlr_5_3	0.24500015378
5	2.26872110367	0.204412043095	dos_5_6	0.0901001244783
5	-2.85302591324	-0.815153241158	dprd_5_2	0.285715341568
5	-5.7190656662	-1.05348312855	dtim_5_6	0.184205457568
5	4.180372715	2.25856566429	dwat_5_2	0.540278494358
5	6.47468948364	3.29318642616	dwet_5_7	0.508624613285
5	-14.4953212738	-3.3816819191	gmps_5_6	0.233294725418
5	-17.3222980499	-5.03794336319	gmps_5_7	0.290835738182
5	-4.20071029663	-1.35250818729	h750_5_7	0.321971327066
5	2.6011235714	3.63796472549	hd1_5_3	1.39861273766
5	2.5335111618	0.000258070387645	mai_5_7	0.000101862744486
5	-6.22362422943	-2.52645730972	pcc_5_7	0.405946284533
5	-5.22974967957	-1.09853339195	pcri_5_6	0.210054665804
5	-4.11250591278	-1.22618854046	pcri_5_7	0.298160910606
5	7.9767332077	1.95008671284	plu_5_2	0.244471848011
5	13.0785942078	2.8767182827	plu_5_3	0.219956234097
5	-6.56457662582	-2.00100803375	plu_5_6	0.304819047451
5	-8.21051597595	-3.51126050949	plu_5_7	0.427654057741
