coefficient_name:S25	estimate:f8	standard_error:f8	sub_model_id:i4	t_statistic:f8
aai_6_2	0.000189133890672	1.74751003215e-005	6	10.823050499
aai_6_3	8.25300739962e-005	1.64140001289e-005	6	5.02802944183
act_6_1	4.93157863617	0.921649038792	6	9.75256538391
act_6_2	8.99111938477	0.874402523041	6	14.5301103592
act_6_3	7.33038759232	0.901462435722	6	10.879365921
act_6_5	6.54158782959	0.555418729782	6	13.6171522141
act_6_6	7.48806190491	0.412381887436	6	14.7390527725
blmz_6_8	-0.518159091473	0.136632040143	6	-3.79236888885
crit_6_3	0.716023087502	0.321722149849	6	2.22559452057
dag_6_1	0.939699351788	0.392203867435	6	2.39594626427
dcbd_6_1	-4.27649021149	0.568565607071	6	-7.5215420723
dcbd_6_2	-2.99995541573	0.550776422024	6	-5.4467754364
dcbd_6_3	-2.28517866135	0.537644684315	6	-4.25035095215
dcri_6_3	1.81022977829	0.630313813686	6	2.87195014954
de_6_8	0.801459610462	0.238175883889	6	3.36499071121
di_6_1	0.784350037575	0.257220774889	6	3.04932618141
dloc_6_1	-2.13918280602	0.333508402109	6	-6.41417980194
dloc_6_2	-1.78480732441	0.310044497252	6	-5.75661659241
dloc_6_3	-0.808940649033	0.289476722479	6	-2.79449295998
dloc_6_8	2.024974823	0.299091100693	6	6.77042818069
dnlr_6_2	-0.842501044273	0.342773884535	6	-2.45789146423
dnlr_6_3	-0.896873354912	0.315836429596	6	-2.83967661858
dos_6_1	0.411020249128	0.0979649350047	6	4.19558525085
dprd_6_8	3.86363220215	0.34236857295	6	11.2850084305
dpub_6_1	2.50341415405	0.530740320683	6	4.71683454514
dpub_6_2	1.04975795746	0.209062576294	6	5.02126216888
dpub_6_3	1.7608217001	0.399442464113	6	4.40819835663
dpub_6_8	3.52893543243	0.419094443321	6	8.42038249969
dtim_6_1	1.8879982233	0.437753945589	6	4.31292104721
dtim_6_2	0.779545366764	0.34002366662	6	2.29262089729
dtim_6_5	-1.27109360695	0.154832541943	6	-8.20947360992
dwet_6_5	3.00188827515	0.501301109791	6	5.9881939888
gai_6_2	-1.03558195406e-005	1.4430959709e-005	6	-0.717611312866
gai_6_5	6.62916718284e-005	1.02488256744e-005	6	6.46822118759
gmps_6_1	1.03115594387	0.69948631525	6	1.47416174412
gmps_6_2	0.407705038786	0.366378933191	6	1.11279606819
gmps_6_3	0.387058258057	0.279638797045	6	1.38413643837
pag_6_1	-1.70314598083	1.05456721783	6	-1.6150188446
pcf_6_2	-0.918690919876	0.22405230999	6	-4.10034132004
pcf_6_5	-0.405325978994	0.184804350138	6	-2.19327068329
pcf_6_8	1.94049561024	0.156134009361	6	12.4283981323
pcri_6_8	-0.274717986584	0.0691061913967	6	-3.97530198097
pes_6_3	-1.43129324913	0.273021757603	6	-5.24241447449
pes_6_5	-2.63307881355	0.189492851496	6	-13.8953990936
pfld_6_2	0.364168316126	0.175813734531	6	2.07133030891
pgr_6_1	-3.46227645874	0.360073149204	6	-9.61548042297
pgr_6_2	-3.46012616158	0.390064746141	6	-8.87064552307
pgr_6_3	-1.37440979481	0.2569848001	6	-5.34821414948
plu_6_1	-6.10569047928	0.402740687132	6	-15.1603517532
plu_6_2	-3.82573318481	0.372373521328	6	-10.2739133835
plu_6_3	0.904971837997	0.33402299881	6	2.70931005478
plu_6_8	-0.697946727276	0.326878756285	6	-2.1351852417
pmf_6_2	-1.35684299469	0.255334824324	6	-5.31397533417
pmu_6_1	6.60182762146	0.4033434093	6	16.3677597046
pmu_6_2	4.4805521965	0.387969523668	6	11.5487222672
pmu_6_3	2.01326322556	0.359623491764	6	5.59825277328
pmu_6_8	-2.64764046669	1.10861814022	6	-2.38823485374
psg_6_2	-0.238191634417	0.122227564454	6	-1.9487555027
psg_6_3	-0.536293148994	0.108359269798	6	-4.94921350479
psg_6_8	0.00455735484138	0.0578279346228	6	0.0788088813424
pslp_6_1	-1.05881512165	0.275535076857	6	-3.84275984764
pslp_6_2	-1.15129768848	0.195550009608	6	-5.88748455048
pslp_6_3	-0.34856531024	0.15274104476	6	-2.28206706047
pstr_6_1	-1.26252913475	0.30425798893	6	-4.1495347023
pstr_6_2	-0.707678258419	0.246775045991	6	-2.86770582199
pstr_6_8	-0.948990643024	0.188152015209	6	-5.04374408722
pub_6_1	1.11069715023	0.364787906408	6	3.04477524757
pub_6_3	0.78040266037	0.29587867856	6	2.63757658005
pub_6_8	0.782550811768	0.312376320362	6	2.50515413284
pwet_6_1	-1.36594581604	0.291480332613	6	-4.68623685837
pwet_6_2	-0.641328632832	0.225002780557	6	-2.85031414032
pwet_6_5	1.37574541569	0.335765630007	6	4.09733819962
shei_6_3	-0.646731376648	0.208179265261	6	-3.10660791397
sslp_6_1	-0.835416972637	0.34547829628	6	-2.41814613342
tiv_6_8	-0.354301154613	0.120524346828	6	-2.93966460228
ugl_6_1	1.67776811123	0.119314827025	6	14.0616903305
ugl_6_2	0.84791880846	0.102897711098	6	8.2404050827
ugl_6_8	-0.683567225933	0.185861587524	6	-3.67782950401
calibration_constant_6_8	-2.64267587662	0.0	6	0.0
amps_7_8	-2.37260580063	0.743557989597	7	-3.19088196754
blmz_7_8	-0.938517212868	0.23918569088	7	-3.92380166054
constant_7_3	9.70886611938	0.919653594494	7	14.6184206009
constant_7_5	0.536477565765	0.628197312355	7	5.17608880997
constant_7_7	7.61854839325	0.484877884388	7	13.0950927734
dag_7_5	-2.16042160988	0.305460304022	7	-7.07267570496
dcbd_7_3	-5.64048147202	0.70215433836	7	-8.03310775757
dcri_7_3	0.638256192207	0.250299960375	7	2.5499651432
dloc_7_3	-1.35480999947	0.361202538013	7	-3.75083184242
dnlr_7_3	-2.35163331032	0.44377169013	7	-5.29919624329
dos_7_5	0.680539548397	0.156903371215	7	4.33731651306
dpub_7_8	4.53917264938	0.428896188736	7	10.5833826065
dres_7_5	0.74578499794	0.196161270142	7	3.80189728737
dtim_7_3	0.721420347691	0.315264642239	7	2.28830075264
dwat_7_8	6.27912092209	0.567230820656	7	11.0697813034
dwet_7_5	2.13143396378	0.421497702599	7	5.05681037903
gai_7_5	7.21709682239e-007	1.57654794748e-005	7	0.0457778461277
pcc_7_8	1.46309614182	0.380384474993	7	3.8463613987
pfld_7_3	1.53564369678	0.32093667984	7	4.78488063812
pgr_7_3	1.17479789257	0.386270433664	7	3.04138708115
pgr_7_5	3.59577012062	0.390936970711	7	9.19782543182
plu_7_3	2.56967759132	0.286964595318	7	8.95468521118
pmu_7_3	1.45470106602	0.463271737099	7	3.14005994797
psg_7_3	-0.45586258173	0.0910425111651	7	-5.00713968277
pslp_7_3	-1.2033611536	0.19977286458	7	-6.02364683151
pslp_7_8	-0.361205488443	0.081273086369	7	-4.44434309006
pub_7_8	0.728068232536	0.321846753359	7	2.26215815544
pwet_7_8	-0.877805948257	0.465501844883	7	-1.88571953773
shei_7_5	2.65299344063	0.177359089255	7	14.958316803
shei_7_8	-0.250771850348	0.106315530837	7	-2.35875082016
tiv_7_3	0.57704013586	0.132168591022	7	4.36594009399
calibration_constant_7_8	-1.91872727871	0.0	7	0.0
act_8_9	1.0	0.0	8	0.0
aai_10_2	0.000278579682345	3.70722373191e-005	10	7.51450967789
aai_10_3	0.000225019466598	3.4774759115e-005	10	6.4707698822
act_10_10	8.02429485321	1.16824424267	10	5.72077512741
act_10_2	1.01473617554	1.4692492485	10	2.53877735138
act_10_3	5.7498922348	1.18501150608	10	5.84407520294
act_10_5	6.86638641357	1.18260920048	10	6.35137939453
cd1_10_2	1.25084018707	0.244827449322	10	5.10906839371
dag_10_5	1.58688950539	0.202874407172	10	7.82202911377
dag_10_6	1.68253743649	0.240952000022	10	6.98287391663
dcbd_10_5	0.109095744789	0.877689778805	10	0.124298751354
dcbd_10_6	2.22743296623	0.947616219521	10	2.35056447983
dloc_10_5	1.46180713177	0.376079022884	10	3.88696789742
dloc_10_6	3.01016664505	0.434640258551	10	6.92565059662
dmu_10_2	-2.48810529709	0.675843656063	10	-3.68148064613
dprd_10_2	1.24829983711	0.438380271196	10	2.84752750397
dpub_10_6	2.8668179512	0.464375704527	10	6.17348814011
dtim_10_5	-0.697590947151	0.441457629204	10	-1.58019912243
dtim_10_6	-1.6221280098	0.439319998026	10	-3.69236087799
fmps_10_6	-0.399925082922	0.1237995103	10	-3.23042535782
gmps_10_2	-0.803574919701	0.361607909203	10	-2.22222709656
gmps_10_5	-2.99549627304	0.285063058138	10	-10.5081882477
gmps_10_6	-0.126290470362	0.32926556468	10	-0.383552014828
h450_10_2	2.42277026176	0.885113954544	10	2.73724102974
h450_10_3	1.82589876652	0.79768794775	10	2.28898882866
h750_10_2	-2.29405903816	0.619353652	10	-3.703956604
h750_10_3	-2.19848203659	0.537508785725	10	-4.09013223648
mai_10_2	-0.000203500836506	3.86210085708e-005	10	-5.26917457581
mai_10_3	-0.000162846539752	3.64593979612e-005	10	-4.46651744843
mmps_10_6	-0.426574021578	0.382318228483	10	-1.11575639248
pcc_10_5	4.08224582672	0.643582522869	10	6.34300279617
pcc_10_6	6.1942448616	0.657000422478	10	9.42806816101
pcf_10_2	-3.19618320465	1.03947544098	10	-3.07480406761
pcf_10_6	2.10868096352	0.349963158369	10	6.0254368782
pcri_10_2	0.196881487966	0.073314897716	10	2.68542265892
pcri_10_5	-0.167208582163	0.0830138921738	10	-2.01422405243
pcri_10_6	-0.184598878026	0.101417154074	10	-1.82019388676
pes_10_2	1.44238913059	0.535581111908	10	2.69312930107
pfld_10_6	0.590164959431	0.111737772822	10	5.28169631958
pgr_10_2	-4.71653699875	0.539928138256	10	-8.73548984528
pgr_10_3	-3.23674345016	0.443475216627	10	-7.29858922958
pgr_10_5	3.77861046791	0.234243631363	10	16.1311130524
plu_10_2	0.627625226974	0.40714353323	10	1.54153311253
plu_10_3	1.35095965862	0.355773508549	10	3.79724645615
pmf_10_5	1.81919682026	0.216406360269	10	8.40639305115
pmf_10_6	5.59501457214	0.252559661865	10	22.1532382965
pmu_10_2	5.06105899811	0.338411897421	10	14.9553222656
pmu_10_6	-4.0272269249	1.01006317139	10	-3.98710393906
psg_10_2	1.37038838863	0.21831202507	10	6.27720069885
psg_10_5	1.37795639038	0.205677971244	10	6.69958162308
psg_10_6	1.6950275898	0.198451504111	10	8.54126834869
pslp_10_2	-3.00416183472	0.842535793781	10	-3.56561923027
pslp_10_3	-2.70426273346	0.649439513683	10	-4.16399478912
pub_10_6	1.89898872375	0.362033993006	10	5.2453327179
shei_10_2	0.662653148174	0.299967646599	10	2.20908212662
tiv_10_5	-0.704204022884	0.158430159092	10	-4.44488620758
tiv_10_6	-0.531746149063	0.17787656188	10	-2.98941087723
ugl_10_2	0.719176471233	0.125316664577	10	5.73887348175
calibration_constant_10_6	-1.53312242031	0.0	10	0.0
act_11_11	1.0	0.0	11	0.0
act_12_12	1.0	0.0	12	0.0
act_13_13	1.0	0.0	13	0.0
act_14_14	1.0	0.0	14	0.0
