sub_model_id	t_statistic	estimate	coefficient_name	standard_error
2	4.41370916367	0.868897378445	amps_2_1	0.196863308549
2	5.11669063568	3.15728807449	constant_2_2	0.587590813637
2	3.8228456974	1.09863591194	dfre_2_1	0.287386953831
2	2.56008052826	0.744089901447	dloc_2_1	0.290650963783
2	3.81007552147	3.17312860489	dwat_2_1	0.832825660706
2	-4.04710865021	-2.35303425789	dwet_2_1	0.581411242485
2	-10.527756691	-10.4277791977	hd1_2_1	0.990503430367
2	-15.8644609451	-4.71314811707	plu_2_1	0.297088444233
2	8.84711456299	2.10484361649	shei_2_1	0.237912997603
2	4.65456962585	0.580162405968	ugl_2_1	0.124643616378
2	0.0	-0.521235823631	calibration_constant_2_1	0.0
3	1.61894404888	1.0804002285	act_3_3	0.331790655851
3	0.764853298664	0.126453101635	amps_3_2	0.165329888463
3	-4.16055870056	-0.463027268648	blmz_3_2	0.111289680004
3	-1.21420621872	-0.285984307528	c450_3_2	0.235531911254
3	0.38749808073	0.108187548816	dloc_3_2	0.279195040464
3	-0.978561341763	-0.0829550176859	pcri_3_2	0.0847724229097
3	1.03936779499	0.181360915303	pfld_3_2	0.174491554499
3	0.722770154476	0.227860435843	plu_3_2	0.315259903669
3	-8.40451908112	-2.04859638214	pmf_3_2	0.243749365211
3	13.5776405334	3.49127578735	pmu_3_2	0.257134199142
3	-0.669712781906	-0.189973041415	pwet_3_2	0.283663451672
3	1.407959342	0.186649650335	ugl_3_2	0.132567510009
3	0.0	0.149769231677	calibration_constant_3_2	0.0
5	0.130488932133	0.292815208435	act_5_2	1.08091926575
5	0.682301163673	1.17545521259	act_5_3	0.92657828331
5	1.51586806774	1.78179430962	act_5_5	0.869281411171
5	2.09977531433	3.06529927254	act_5_6	0.871160626411
5	-0.976626217365	-0.637337684631	dcbd_5_2	0.65259116888
5	2.44698214531	2.1835539341	dcbd_5_7	0.89234572649
5	2.63794088364	0.492638468742	dcri_5_2	0.186751127243
5	0.863299906254	0.258572727442	dloc_5_2	0.299516707659
5	-4.42721939087	-1.20148479939	dloc_5_3	0.271385878325
5	3.17897820473	0.965777039528	dloc_5_7	0.303801089525
5	-2.23935985565	-0.84478956461	dprd_5_2	0.377246022224
5	-4.94216108322	-1.46242761612	dprd_5_3	0.295908510685
5	3.39114117622	0.305574536324	dres_5_3	0.0901096463203
5	-0.869525969028	-0.107928715646	dres_5_7	0.124123625457
5	-8.99571037292	-0.000144531630212	fai_5_2	1.60667277669e-005
5	-9.7055015564	-0.000103647689684	fai_5_3	1.06792713268e-005
5	9.81558704376	0.000136819755426	fai_5_6	1.39390294862e-005
5	7.29105806351	0.000154196794028	fai_5_7	2.11487549677e-005
5	-2.9386382103	-0.374217331409	fmps_5_2	0.127343788743
5	2.57074785233	0.289047241211	fmps_5_6	0.112437024713
5	3.68458485603	0.549742698669	fmps_5_7	0.149200722575
5	-4.88809251785	-5.15858446306e-005	gai_5_7	1.05533699752e-005
5	0.900991439819	0.164157032967	gmps_5_3	0.182195991278
5	-6.88239765167	-1.5953066349	gmps_5_6	0.231795176864
5	-14.9455442429	-4.7872376442	gmps_5_7	0.320312023163
5	-1.33676350117	-0.349400162697	h750_5_7	0.261377692223
5	0.0875602960587	0.17294344306	hd1_5_6	1.97513544559
5	-1.59394943714	-0.369313806295	pfld_5_7	0.231697306037
5	-2.41066122055	-1.37745499611	phu_5_3	0.571401298046
5	17.6357955933	4.03096580505	pmu_5_2	0.228567272425
5	-6.26128911972	-2.51584839821	pmu_5_6	0.401809960604
5	-6.10096883774	-2.62339568138	pmu_5_7	0.429996579885
5	-0.0965156108141	-0.0125418612733	psg_5_2	0.129946455359
5	-2.82629704475	-0.387498021126	psg_5_3	0.137104481459
5	6.60636138916	0.581070125103	psg_5_6	0.0879561528563
5	7.49920034409	0.708563864231	psg_5_7	0.0944852605462
5	-1.62533330917	-0.457716614008	pslp_5_2	0.281614005566
5	-3.6830124855	-0.723413467407	pslp_5_3	0.196418955922
5	-3.25171709061	-1.06270253658	pstr_5_2	0.326812714338
5	2.98375225067	0.538456201553	pstr_5_6	0.180462777615
5	-2.27343058586	-0.571599662304	pwet_5_7	0.251426041126
5	1.52516973019	0.271103680134	shei_5_2	0.177753120661
5	7.55997562408	1.47772026062	shei_5_3	0.195466265082
5	6.41041660309	0.883328020573	tbl_5_6	0.137795731425
5	-6.65825271606	-0.721285581589	tiv_5_7	0.108329556882
5	4.36538791656	0.476601749659	ugl_5_2	0.109177410603
5	0.0	1.93957126141	calibration_constant_5_7	0.0
6	7.22029876709	0.000108348889626	aai_6_2	1.50061505337e-005
6	7.93012189865	0.000100519617263	aai_6_3	1.26756704049e-005
6	0.824322104454	0.624225974083	act_6_2	0.57314825058
6	2.65004086494	1.59338784218	act_6_3	0.396272391081
6	11.6301059723	2.13117384911	act_6_6	0.07696544379
