coefficient_name:S9	estimate:f8	standard_error:f8	sub_model_id:f8	t_statistic:f8
dloc_6_3	-1.53430962563	0.241897046566	6.0	-6.34282064438
dmu_6_1	1.76079106331	0.47124516964	6.0	3.73646497726
dnlr_6_3	-0.728853166103	0.245245233178	6.0	-2.97193622589
dos_6_1	2.61666083336	0.43699374795	6.0	5.98786783218
dos_6_2	0.295605689287	0.0881626754999	6.0	3.35295724869
dprd_6_1	-0.691462993622	0.394026994705	6.0	-1.75486195087
dres_6_1	2.26606655121	0.437273591757	6.0	5.18226242065
dtim_6_2	-1.93629789352	0.432170212269	6.0	-4.4804058075
dtim_6_3	-0.887376129627	0.42899107933	6.0	-2.06851887703
gai_6_2	-6.35590913589e-005	1.28340680021e-005	6.0	-4.9523730278
gai_6_3	-5.09264682478e-005	1.0863425814e-005	6.0	-4.68788290024
gai_6_5	-2.60725373664e-005	9.97949337034e-006	6.0	-2.61261129379
pcri_6_2	-0.189778238535	0.0629870444536	6.0	-3.01297259331
pes_6_3	-1.29648280144	0.202994912863	6.0	-6.38677501678
pgr_6_1	-0.993036389351	0.245426058769	6.0	-4.04617357254
pgr_6_2	-0.60884809494	0.284120619297	6.0	-2.14292120934
pgr_6_3	-0.394954621792	0.264713555574	6.0	-1.49200749397
pgr_6_5	2.67352390289	0.244570732117	6.0	10.9314956665
phu_6_1	1.26030421257	0.384966522455	6.0	3.27380204201
plu_6_1	-5.31878185272	0.254230380058	6.0	-20.9211101532
plu_6_2	-2.98472261429	0.238069280982	6.0	-12.5372018814
plu_6_3	-1.10772264004	0.224144056439	6.0	-4.94201231003
pmf_6_2	-0.845362603664	0.210324570537	6.0	-4.01932382584
pmu_6_1	5.87899160385	0.257829815149	6.0	22.8018302917
pmu_6_2	4.42367506027	0.259936392307	6.0	17.0182991028
pmu_6_3	1.71035408974	0.239544823766	6.0	7.14001703262
pmu_6_5	1.23418188095	0.214791804552	6.0	5.74594497681
pslp_6_1	-2.86858081818	0.27280959487	6.0	-10.5149555206
pslp_6_2	-1.24240767956	0.164732784033	6.0	-7.54195785522
pslp_6_3	-0.737291038036	0.123962804675	6.0	-5.94767951965
pstr_6_1	-1.19965219498	0.294744312763	6.0	-4.07014513016
pub_6_2	-0.972780287266	0.14502492547	6.0	-6.70767641068
pub_6_3	-0.549775421619	0.107663460076	6.0	-5.10642528534
pwa_6_3	1.0508749485	0.428228795528	6.0	2.45400357246
pwet_6_1	-2.03715825081	0.264398694038	6.0	-7.70487260818
pwet_6_2	-1.40635848045	0.211877986789	6.0	-6.63758659363
shei_6_5	3.59495234489	0.178875416517	6.0	20.0975208282
tiv_6_2	-0.171766743064	0.0637769699097	6.0	-2.69324088097
ugl_6_3	0.26588755846	0.08443018049	6.0	3.14920043945
ugl_6_5	0.488122791052	0.0845153108239	6.0	5.77555465698
aai_7_3	0.000107967403892	9.95847585727e-006	7.0	10.8417596817
act_7_7	5.02494239807	0.184551268816	7.0	27.2278938293
blmz_7_3	0.663557827473	0.116555117071	7.0	5.69308185577
dloc_7_3	1.06527400017	0.262823939323	7.0	4.05318498611
dpub_7_3	4.55180835724	0.193726688623	7.0	23.4960308075
pag_7_3	3.37679433823	0.897018253803	7.0	3.76446557045
pgr_7_3	-0.590788960457	0.258374840021	7.0	-2.28655767441
pmf_7_3	0.407857269049	0.192352771759	7.0	2.12036085129
psg_7_3	0.244559377432	0.285051733255	7.0	0.857947349548
tiv_7_3	0.641198635101	0.107604347169	7.0	5.95885419846
ugl_7_3	1.43610274792	0.0951743349433	7.0	15.0891809464
act_8_9	1.0	0.0	8.0	0.0
aai_10_3	2.5528621336e-005	1.31404549393e-005	10.0	1.94275021553
act_10_10	6.17799425125	0.391717344522	10.0	15.7715616226
act_10_5	10.555185318	1.37040603161	10.0	7.702231884
blmz_10_3	-0.455096632242	0.128878831863	10.0	-3.53119778633
dag_10_5	1.65726828575	0.236810266972	10.0	6.998295784
dloc_10_3	0.0691188797355	0.297978550196	10.0	0.231959238648
dnlr_10_5	-1.77202546597	0.463045299053	10.0	-3.82689452171
dpub_10_3	9.05485343933	0.525128602982	10.0	17.2431163788
dpub_10_5	7.81970643997	0.902215778828	10.0	8.66722393036
dtim_10_5	-4.27315711975	1.14755511284	10.0	-3.72370529175
dwat_10_5	-2.80561470985	0.708279788494	10.0	-3.96116733551
gmps_10_5	-6.33508062363	0.434226959944	10.0	-14.5893306732
h450_10_3	2.47854971886	0.74276137352	10.0	3.33693933487
h750_10_3	-1.69978928566	0.555561482906	10.0	-3.05958795547
pcf_10_5	2.14283919334	0.894048392773	10.0	2.39678215981
pfld_10_5	0.482210189104	0.121607296169	10.0	3.96530628204
pgr_10_3	-4.45795965195	0.488670110703	10.0	-9.12263584137
pgr_10_5	4.16331148148	0.297111749649	10.0	14.0126113892
plu_10_3	2.96883392334	0.262774527073	10.0	11.2980279922
pmf_10_3	-1.14964592457	0.31613907218	10.0	-3.63651967049
psg_10_3	-0.750944375992	0.276694953442	10.0	-2.71397924423
psg_10_5	-0.634527444839	0.281432986259	10.0	-2.25463056564
pub_10_3	4.79406309128	0.378815799952	10.0	12.6553936005
pub_10_5	3.44985508919	0.572515130043	10.0	6.02578830719
pwa_10_3	2.11672258377	0.507170259953	10.0	4.17359352112
ugl_10_3	1.07974648476	0.115192428231	10.0	9.37341499329
ugl_10_5	-0.29200014472	0.170355767012	10.0	-1.71406078339
act_11_11	1.0	0.0	11.0	0.0
act_12_12	1.0	0.0	12.0	0.0
act_13_13	1.0	0.0	13.0	0.0
act_14_14	1.0	0.0	14.0	0.0
