coefficient_name:S25	estimate:f8	standard_error:f8	sub_model_id:i4	t_statistic:f8
dag_5_3	-0.531778633595	0.177509069443	5	-2.99578285217
dc_5_1	0.573564648628	0.200409531593	5	2.86196303368
ddt1_5_1	-7.35524749756	1.40980947018	5	-5.21719264984
ddt1_5_2	-7.79402208328	1.65605986118	5	-4.70636510849
ddt1_5_3	-9.48209476471	1.2709184885	5	-7.4608206749
ddt1_5_7	1.45894229412	0.295564711094	5	4.93611812592
de_5_1	0.786207437515	0.163255438209	5	4.81581163406
dfre_5_7	2.15794706345	0.44824013114	5	4.814265728
dos_5_1	0.459073990583	0.094135209918	5	4.87675094604
dos_5_6	0.32537445426	0.0895837843418	5	3.63206863403
dwat_5_3	-1.21578371525	0.402288854122	5	-3.02216601372
fai_5_6	5.88510629314e-005	1.2354215869e-005	5	4.7636423111
fai_5_7	7.3682567745e-005	2.13858093048e-005	5	3.44539523125
gmps_5_3	-0.995489537716	0.209141924977	5	-4.75987577438
pag_5_3	2.19897556305	0.320296913385	5	6.86542844772
pcc_5_7	-2.48749661446	0.466000676155	5	-5.33796787262
pcf_5_7	2.51335525513	0.177617922425	5	14.150346756
pgr_5_6	-1.95462095737	0.166796982288	5	-11.7185630798
pgr_5_7	-2.81455826759	0.222354874015	5	-12.6579561234
phu_5_1	2.94301271439	0.304383993149	5	9.66874980927
phu_5_2	1.41768026352	0.351315230131	5	4.03535079956
plu_5_2	1.80521309376	0.245394527912	5	7.35637044907
plu_5_3	1.17569506168	0.238396912813	5	4.93167066574
pmf_5_1	-1.93389725685	0.21065787971	5	-9.18027496338
pmf_5_2	-1.70968163013	0.196929991245	5	-8.68167209625
pmu_5_1	1.71083390713	0.233968526125	5	7.31223964691
pmu_5_2	2.90511512756	0.211248800159	5	13.7521028519
psg_5_1	0.317082762718	0.108062550426	5	2.9342520237
psg_5_3	-0.483373552561	0.140361696482	5	-3.44377112389
pslp_5_1	-2.01680088043	0.359058171511	5	-5.61691951752
pslp_5_2	-0.866312980652	0.271482974291	5	-3.19103980064
pslp_5_3	-0.853489637375	0.214959874749	5	-3.97046017647
pub_5_1	-0.426890134811	0.121992833912	5	-3.49930500984
shei_5_1	0.93232101202	0.219375222921	5	4.2498922348
tiv_5_7	-0.3954872787	0.109276793897	5	-3.61913323402
ugl_5_1	1.06318843365	0.0941620916128	5	11.2910451889
calibration_constant_5_7	-0.583174586296	0.0	5	0.0
act_6_1	3.36851644516	0.835934817791	6	9.56906509399
act_6_2	4.66997718811	0.696663379669	6	11.5244092941
act_6_3	10.6790952682	0.635401964188	6	18.6157169342
act_6_5	8.71867370605	0.757816374302	6	14.2309474945
act_6_6	6.32343959808	0.59805727005	6	8.25224590302
amps_6_1	1.39072239399	0.135628223419	6	10.2539310455
amps_6_2	0.653521299362	0.10502037406	6	6.22280502319
dag_6_5	-1.39327442646	0.199378564954	6	-6.98808526993
ddt1_6_1	-6.11845541	1.16818487644	6	-5.23757457733
ddt1_6_2	-6.83285045624	0.81826198101	6	-8.35044384003
ddt1_6_3	-11.1154088974	0.720126450062	6	-15.4353570938
ddt1_6_5	-4.88205909729	0.596030950546	6	-8.19094944
dfre_6_5	-2.40345597267	0.291858404875	6	-8.23500728607
dfre_6_8	3.24734020233	0.420689046383	6	7.71909856796
dnlr_6_3	-1.1844804287	0.254414498806	6	-4.65571117401
dos_6_1	0.795771539211	0.0952096655965	6	8.35809612274
dprd_6_2	-0.748357176781	0.278215914965	6	-2.6898431778
dprd_6_5	-1.2566190958	0.296086877584	6	-4.24408912659
dtim_6_5	0.729033827782	0.236424162984	6	3.08358430862
dwat_6_5	-1.45983159542	0.456605017185	6	-3.19714307785
dwat_6_8	3.09766244888	0.567679524422	6	5.45670986176
fmps_6_1	-0.845784723759	0.117591276765	6	-7.19258069992
gmps_6_1	-1.41275441647	0.370067298412	6	-3.81756091118
pag_6_5	1.26003837585	0.248080536723	6	5.07915067673
pcc_6_1	-6.64897203445	2.11556577682	6	-3.14288115501
pcc_6_2	-3.59796905518	1.08280336857	6	-3.32282781601
pes_6_3	-1.43360686302	0.159255847335	6	-9.00191020966
pgr_6_5	2.26105070114	0.175440177321	6	12.8878726959
pgr_6_8	1.52966594696	0.199646815658	6	7.66185998917
phu_6_1	3.44030356407	0.596710205078	6	5.76545143127
phu_6_2	3.13526153564	0.590470194817	6	5.30977106094
plu_6_1	-2.35225439072	0.307108908892	6	-7.65934944153
pmf_6_8	-1.00693333149	0.155910626054	6	-6.45840072632
pmu_6_1	1.36742866039	0.299715608358	6	4.56242036819
pmu_6_2	2.87212276459	0.263420850039	6	10.9031715393
psg_6_8	0.200193509459	0.0598048828542	6	3.34744429588
pslp_6_1	-1.72809779644	0.197958245873	6	-8.72960758209
pslp_6_2	-1.11077833176	0.172884359956	6	-6.42497873306
pslp_6_3	-0.993647813797	0.166726350784	6	-5.95975255966
pslp_6_8	0.61972618103	0.0924201086164	6	6.70553398132
pstr_6_1	-2.17096829414	0.289082050323	6	-7.50986909866
pstr_6_2	-1.04168975353	0.213998064399	6	-4.86775302887
pstr_6_3	-0.615244925022	0.194908156991	6	-3.1565887928
pwet_6_1	-1.04036545753	0.218371793628	6	-4.76419353485
ugl_6_1	1.31355988979	0.0973535999656	6	13.4926691055
ugl_6_2	0.632746100426	0.0935490429401	6	6.76379013062
calibration_constant_6_8	-0.914849579334	0.0	6	0.0
act_7_2	5.19598817825	0.686855494976	7	14.4174766541
act_7_3	9.21211051941	0.629066884518	7	18.8668651581
act_7_5	8.62850284576	0.690734088421	7	18.6760940552
act_7_7	5.71918296814	0.547628223896	7	7.84384822845
amps_7_2	0.441690176725	0.118330426514	7	3.73268485069
dag_7_5	-2.11713695526	0.258679181337	7	-8.18441200256
ddt1_7_2	-10.6163606644	0.862675368786	7	-12.3063220978
ddt1_7_3	-14.290646553	0.668442726135	7	-21.3790149689
ddt1_7_5	-10.0850667953	0.798981487751	7	-12.6224031448
ddt1_7_8	-1.77841222286	0.382149249315	7	-4.65371131897
dfre_7_5	-1.37425577641	0.298622459173	7	-4.60198402405
dfre_7_8	5.02711200714	0.580753087997	7	8.65619468689
dos_7_2	0.364987552166	0.0981583967805	7	3.71835279465
dprd_7_5	-1.43392074108	0.264745980501	7	-5.41621351242
dwet_7_2	-1.13950562477	0.407848358154	7	-2.79394435883
dwet_7_3	-0.896796047688	0.339205533266	7	-2.64381313324
pcc_7_3	1.89285242558	0.579364776611	7	3.26711678505
pcc_7_5	2.28261160851	0.586747765541	7	3.89027738571
pcc_7_8	1.9784566164	0.514429748058	7	3.84592175484
pcri_7_8	0.311851650476	0.100399293005	7	3.10611391068
pfld_7_5	0.575556814671	0.153784990311	7	3.7426071167
pgr_7_2	2.27449727058	0.458266884089	7	4.96325922012
pgr_7_3	3.06394290924	0.438539654016	7	6.98669528961
pgr_7_5	4.13213396072	0.427669733763	7	9.66197395325
pgr_7_8	4.21146297455	0.30904173851	7	13.62748909
pmf_7_2	0.883867681026	0.240859180689	7	3.66964507103
pmf_7_3	1.07749247551	0.21939907968	7	4.91110754013
pmf_7_5	1.32759702206	0.227511480451	7	5.83529663086
pmu_7_2	3.31997227669	0.253450274467	7	13.0991067886
psg_7_8	0.235141545534	0.0487343072891	7	4.82496929169
pslp_7_2	-1.50939249992	0.18825738132	7	-8.01770687103
pslp_7_3	-1.00660741329	0.152714267373	7	-6.59144306183
pslp_7_5	-0.986306488514	0.183049783111	7	-5.38818693161
pub_7_2	-0.566805124283	0.127120375633	7	-4.4588060379
pub_7_8	-0.567657113075	0.124367527664	7	-4.56435155869
tiv_7_8	-0.788428604603	0.158982619643	7	-4.95921278
ugl_7_2	0.484500348568	0.0980826020241	7	4.93971729279
calibration_constant_7_8	-0.873415291309	0.0	7	0.0
act_8_9	1.0	0.0	8	0.0
act_10_10	2.46287631989	0.0930726602674	10	13.9556350708
act_10_2	-1.0942043066	0.210734158754	10	7.19055747986
act_10_3	-0.449253678322	0.110612913966	10	7.22739934921
amps_10_2	0.596137106419	0.116404548287	10	5.12125253677
fmps_10_6	-0.363541871309	0.128605946898	10	-2.82678890228
gmps_10_2	-0.659171462059	0.219472691417	10	-3.0034327507
pfld_10_3	-0.23178344965	0.0567992515862	10	-4.08074808121
pfld_10_6	0.488630175591	0.0641318708658	10	7.61914730072
pgr_10_2	2.28636407852	0.378835707903	10	6.03523921967
pgr_10_3	2.21079802513	0.364967107773	10	6.05752658844
pgr_10_6	2.4077129364	0.365109026432	10	6.59450387955
plu_10_3	1.58615005016	0.150146618485	10	10.5640077591
pmf_10_2	-2.02955794334	0.268165707588	10	-7.56829786301
pmf_10_6	3.53404355049	0.234654068947	10	15.0606527328
pmu_10_2	2.15631127357	0.282346814871	10	7.63710165024
psg_10_6	1.00515878201	0.248575270176	10	4.0436797142
calibration_constant_10_6	-0.966713368893	0.0	10	0.0
act_11_11	1.0	0.0	11	0.0
act_12_12	1.0	0.0	12	0.0
act_13_13	1.0	0.0	13	0.0
act_14_14	1.0	0.0	14	0.0
