sub_model_id	t_statistic	estimate	coefficient_name	standard_error
5	8.64263725281	1.5946611166	pmf_5_6	0.184510946274
5	9.9725522995	2.03273677826	pmf_5_7	0.203833147883
5	6.86814403534	1.46099770069	pmu_5_2	0.212720885873
5	6.25339031219	0.304853856564	psg_5_7	0.0487501695752
5	-3.59105110168	-1.4173463583	pstr_5_2	0.394688427448
5	2.03848838806	2.1950480938	pwa_5_6	1.0768018961
5	-3.59694504738	-2.47843837738	pwet_5_7	0.689039766788
5	2.11346793175	0.559375286102	shei_5_2	0.264671772718
5	-7.88821983337	-1.04741764069	tiv_5_7	0.132782518864
5	3.23508787155	0.385570466518	ugl_5_2	0.119183927774
6	6.13577842712	7.59185641073e-005	aai_6_3	1.237309516e-005
6	-3.00701808929	-1.92402911186	act_6_2	0.639846205711
6	1.26091063023	0.472549140453	act_6_3	0.374768137932
6	-1.84875226021	-0.418210625648	act_6_5	0.226212367415
6	-0.949218511581	-0.187520742416	act_6_6	0.197552770376
6	3.27617526054	0.46681779623	amps_6_2	0.142488658428
6	-4.9056353569	-0.571572005749	blmz_6_8	0.116513349116
6	-2.69792938232	-1.34251594543	c450_6_2	0.497609764338
6	-3.17870950699	-1.65805625916	c450_6_3	0.521613001823
6	-2.74002027512	-1.49819922447	c450_6_5	0.546783983707
6	3.20311260223	1.22165727615	c750_6_2	0.381396919489
6	2.80619716644	1.08620452881	c750_6_3	0.387073487043
6	2.63886189461	1.06653130054	c750_6_5	0.404163360596
6	2.3856408596	0.835636019707	crit_6_2	0.350277394056
6	2.30655646324	1.57308423519	dcri_6_2	0.682005465031
6	-10.781665802	-3.17120504379	dloc_6_2	0.294129401445
6	-7.83372592926	-2.19186997414	dloc_6_3	0.279799163342
6	2.52978563309	0.755768179893	dloc_6_8	0.298747897148
6	-3.39286875725	-1.14321243763	dnlr_6_2	0.336945682764
6	-5.57858037949	-1.6046795845	dnlr_6_3	0.287650167942
6	-3.91959261894	-0.390224903822	dos_6_3	0.0995575115085
6	-3.55956816673	-0.433314085007	dos_6_8	0.121732212603
6	-2.99401068687	-0.303245335817	dres_6_2	0.101283989847
6	5.12473106384	2.19072198868	dtim_6_2	0.427480369806
6	5.53368520737	1.69133257866	dtim_6_3	0.305643081665
6	2.85244297981	1.58966171741	dwat_6_2	0.55729830265
6	4.94501781464	4.87460420118e-005	gai_6_5	9.85760652839e-006
6	-4.08193588257	-24.9963817596	hd1_6_8	6.12365865707
6	2.3286345005	3.72314862034e-005	mai_6_2	1.59885476023e-005
6	-2.34381818771	-6.1908698082	pcc_6_2	2.64136075974
6	-2.71518063545	-3.28349971771	pcc_6_3	1.20931172371
6	3.84020733833	1.54297173023	pcc_6_8	0.40179386735
6	2.91492581367	0.616660714149	pcf_6_2	0.211552783847
6	5.32793045044	0.967149674892	pcf_6_3	0.181524455547
6	7.96528625488	1.0647881031	pcf_6_8	0.13367857039
6	-3.69227266312	-0.782262444496	pgr_6_2	0.211864739656
6	8.22191333771	1.57997834682	pgr_6_5	0.192166745663
6	5.70796966553	1.91058313847	plu_6_2	0.334722012281
6	10.8971977234	2.92692065239	plu_6_3	0.268593877554
6	5.18968391418	1.07174384594	plu_6_5	0.206514269114
6	6.72483682632	1.65915119648	pmu_6_2	0.246719911695
6	-3.85233736038	-5.24593782425	pmu_6_8	1.36175441742
6	-3.63563680649	-0.765473902225	psg_6_2	0.210547417402
6	-6.65482330322	-1.36519479752	psg_6_3	0.205143675208
6	-5.33617591858	-1.31688439846	pslp_6_2	0.246784284711
6	-6.24130296707	-1.98789596558	pstr_6_2	0.31850656867
6	-4.05984401703	-1.02782738209	pstr_6_3	0.253169178963
6	-5.83221769333	-1.16740810871	pstr_6_8	0.200165390968
6	-10.3208799362	-1.28857290745	pub_6_8	0.124851070344
6	9.27099895477	0.947040855885	ugl_6_2	0.102150894701
6	-5.39088439941	-0.998910009861	ugl_6_8	0.185296133161
7	4.61425161362	0.000249299075222	aai_7_2	5.40280634596e-005
7	5.99578905106	0.000107842613943	aai_7_3	1.7986390958e-005
7	12.6560602188	14.1988811493	act_7_2	1.12190365791
7	13.4391536713	14.7700748444	act_7_3	1.09903311729
7	5.22327518463	2.90834140778	act_7_5	0.556804180145
7	3.75389719009	1.83860623837	act_7_7	0.489785969257
7	5.31756210327	0.774872899055	blmz_7_2	0.145719572902
7	6.02636480331	0.852253675461	blmz_7_3	0.141420856118
7	-5.01076889038	-1.36412656307	blmz_7_8	0.272238940001
7	2.57182359695	0.99211370945	crit_7_2	0.385762751102
7	-10.2177562714	-7.87339687347	dcbd_7_2	0.770560264587
7	-11.6091585159	-8.89156341553	dcbd_7_3	0.76590937376
7	3.46594929695	2.64422917366	dcri_7_2	0.762916266918
7	4.01949644089	2.69112253189	dcri_7_3	0.669517338276
7	-10.3495149612	-3.82789444923	dloc_7_2	0.36986219883
7	-7.94692754745	-2.88554000854	dloc_7_3	0.36310133338
7	-6.16610097885	-2.6862142086	dnlr_7_2	0.435642242432
7	-5.05229568481	-2.26071047783	dnlr_7_3	0.447461992502
7	-2.57649922371	-0.86000341177	dprd_7_3	0.333787560463
7	8.67114257813	1.21338629723	dpub_7_5	0.139933824539
7	4.8810210228	2.11166405678	dpub_7_8	0.432627499104
7	-2.56632900238	-0.738701224327	dres_7_8	0.28784352541
7	-3.46746492386	-2.60628056526	dwat_7_2	0.75163859129
7	-4.53744363785	-3.18770575523	dwat_7_3	0.702533483505
7	-2.92520022392	-1.57891047001	dwet_7_3	0.539761543274
7	5.08514213562	0.636582970619	fmps_7_3	0.125184893608
7	3.11220526695	0.516662955284	fmps_7_5	0.166011840105
7	4.43423461914	1.06859350204	fmps_7_8	0.240987151861
7	-3.14162111282	-1.10265421867	h450_7_2	0.350982576609
7	3.57713890076	1.15823638439	h750_7_2	0.323788493872
7	-2.43252539635	-0.000128883970319	mai_7_2	5.298360702e-005
7	4.38779115677	2.37635779381	pcc_7_5	0.541584134102
7	7.6330242157	4.06339979172	pcc_7_8	0.532344639301
7	2.82670998573	0.673502445221	pcri_7_3	0.238263726234
7	-8.29563808441	-2.04119205475	pes_7_5	0.246056079865
7	6.74329185486	1.77215409279	pgr_7_5	0.262802511454
7	8.16168498993	2.24362111092	plu_7_3	0.27489683032
7	-3.05082607269	-0.74353146553	pmf_7_5	0.243714794517
7	4.86914873123	3.08244132996	pmu_7_2	0.633055508137
7	2.93331670761	1.87414848804	pmu_7_3	0.638917922974
7	-4.95681715012	-0.563128054142	psg_7_3	0.113606780767
7	-5.71117830276	-1.50403141975	pslp_7_2	0.263348698616
7	-3.16812729836	-1.12757444382	pstr_7_2	0.355911970139
7	-3.49440217018	-1.10454380512	pub_7_8	0.316089481115
7	4.34163475037	0.709467291832	shei_7_3	0.163410186768
7	-5.33523178101	-0.564256846905	shei_7_8	0.105760507286
7	10.7476730347	1.10813820362	ugl_7_2	0.103104941547
8	0.0	1.0	act_8_9	0.0
10	4.39155340195	5.9726247855e-005	aai_10_2	1.36002554427e-005
10	6.37275791168	7.8519944509e-005	aai_10_3	1.23211875689e-005
10	-3.13024139404	-2.68968939781	act_10_10	0.859259366989
10	-0.241471663117	-0.251085221767	act_10_2	1.03981244564
10	2.49827384949	2.20549297333	act_10_3	0.882806718349
10	5.21513175964	4.18586397171	act_10_5	0.802638232708
10	-2.84982395172	-1.0430059433	crit_10_5	0.365989595652
10	-2.15575480461	-0.980375111103	crit_10_6	0.454771161079
10	5.69004011154	1.32908141613	dag_10_2	0.233580335975
10	2.79405999184	0.578934967518	dag_10_3	0.20720204711
10	4.66586399078	0.937908530235	dag_10_5	0.201014980674
10	5.85615348816	1.35533940792	dag_10_6	0.23143851757
10	-3.46618914604	-2.60653829575	dcri_10_5	0.751989603043
10	-3.09250497818	-2.89034032822	dcri_10_6	0.934627473354
10	-4.42516422272	-2.21572375298	dfre_10_2	0.500709950924
10	-4.28374242783	-2.02771067619	dfre_10_3	0.473350256681
10	-7.48706626892	-3.65296602249	dfre_10_5	0.487903505564
10	-3.0886721611	-1.72904980183	dfre_10_6	0.55980360508
10	-7.41376829147	-2.22262501717	dloc_10_2	0.299796938896
10	-7.12983608246	-1.83315229416	dloc_10_3	0.257110029459
10	-4.15292167664	-1.49981975555	dnlr_10_2	0.361148118973
10	-6.83457803726	-2.00777387619	dnlr_10_3	0.293767035007
10	3.32218432426	1.46216821671	dnlr_10_6	0.440122544765
10	2.53749680519	0.598183572292	dpub_10_6	0.235737651587
10	-3.1426358223	-0.429483056068	dres_10_2	0.136663332582
10	-3.06959867477	-0.350840389729	dres_10_5	0.114295199513
10	2.41757154465	1.43734908104	dtim_10_2	0.594542562962
10	-3.21515250206	-1.20948565006	dtim_10_5	0.376182973385
10	-3.75503063202	-1.36320829391	dtim_10_6	0.363035202026
10	2.46415948868	1.5797894001	dwet_10_2	0.641106784344
10	4.39654493332	1.45897471905	dwet_10_6	0.331845730543
10	2.60148715973	0.27291855216	fmps_10_5	0.104908660054
10	-6.52018356323	-2.19345092773	gmps_10_2	0.336409389973
10	-6.82494831085	-2.10715937614	gmps_10_3	0.308743655682
10	-11.6346569061	-3.47439575195	gmps_10_5	0.298624664545
10	-9.83402729034	-3.25441503525	gmps_10_6	0.330934107304
10	3.91857743263	1.15557062626	h450_10_2	0.29489544034
10	4.18607282639	0.905847430229	h750_10_5	0.216395527124
10	-3.12911343575	-7.3562040329	pcc_10_2	2.35089087486
10	-2.84152197838	-2.2626709938	pcf_10_2	0.796288430691
10	4.29820108414	0.416819363832	pcri_10_2	0.0969753041863
10	2.057076931	0.162304997444	pcri_10_3	0.0789007991552
10	-2.25317907333	-0.203231468797	pfld_10_2	0.0901976600289
10	-3.82405567169	-0.315843045712	pfld_10_5	0.0825937390327
10	-4.42302465439	-2.89781856537	pgr_10_2	0.655166745186
10	-2.12368822098	-1.17466342449	pgr_10_3	0.553124248981
10	-4.86249113083	-2.73912262917	pgr_10_5	0.563316762447
10	6.71583604813	1.98558115959	plu_10_2	0.295656591654
10	9.46434020996	2.58735537529	plu_10_3	0.273379355669
10	11.8110332489	2.42130279541	plu_10_5	0.205003485084
10	3.71336078644	0.848958551884	pmf_10_3	0.228622704744
10	5.45386505127	1.28352761269	pmf_10_5	0.235342755914
10	19.3342475891	4.33395338058	pmf_10_6	0.224159404635
10	8.26369571686	2.61959481239	pmu_10_2	0.317000389099
10	2.65398097038	0.888565540314	pmu_10_3	0.334804803133
10	-2.19755101204	-0.526453733444	psg_10_3	0.239563822746
10	6.63011312485	0.996318817139	psg_10_6	0.150271773338
10	-3.63387203217	-2.67340779305	pslp_10_2	0.735691249371
10	-2.35597395897	-0.370983272791	pub_10_2	0.157464936376
10	-2.63284802437	-1.01375043392	pwet_10_2	0.38503947854
10	-3.18860554695	-0.559971630573	pwet_10_3	0.175616458058
10	-2.5493888855	-0.398445218801	pwet_10_5	0.156290486455
10	-4.60307693481	-0.609119236469	tiv_10_6	0.132328718901
10	11.1436862946	1.56968224049	ugl_10_2	0.140858441591
10	2.10672235489	0.298109233379	ugl_10_3	0.141503810883
10	4.94446706772	0.637463867664	ugl_10_5	0.128924682736
11	0.0	1.0	act_11_11	0.0
12	0.0	1.0	act_12_12	0.0
13	0.0	1.0	act_13_13	0.0
14	0.0	1.0	act_14_14	0.0
