from_id	to_id	variable_name	coefficient_name
6	8	amps	amps_6_8
6	8	blmz	blmz_6_8
6	8	c450	c450_6_8
6	8	c750	c750_6_8
6	8	cd1	cd1_6_8
6	8	constant	constant_6_8
6	8	crit	crit_6_8
6	8	dag	dag_6_8
6	8	dc	dc_6_8
6	8	dcbd	dcbd_6_8
6	8	dcri	dcri_6_8
6	8	ddt1	ddt1_6_8
6	8	de	de_6_8
6	8	dfre	dfre_6_8
6	8	di	di_6_8
6	8	dloc	dloc_6_8
6	8	dmu	dmu_6_8
6	8	dnlr	dnlr_6_8
6	8	dos	dos_6_8
6	8	dprd	dprd_6_8
6	8	dpub	dpub_6_8
6	8	dres	dres_6_8
6	8	dt1	dt1_6_8
6	8	dtim	dtim_6_8
6	8	dwat	dwat_6_8
6	8	dwet	dwet_6_8
6	8	fai	fai_6_8
6	8	fmps	fmps_6_8
6	8	gai	gai_6_8
6	8	gmps	gmps_6_8
6	8	h450	h450_6_8
6	8	h750	h750_6_8
6	8	hai	hai_6_8
6	8	hd1	hd1_6_8
6	8	hmps	hmps_6_8
6	8	mai	mai_6_8
6	8	mmps	mmps_6_8
6	8	pag	pag_6_8
6	8	pcc	pcc_6_8
6	8	pcd	pcd_6_8
6	8	pcf	pcf_6_8
6	8	pcri	pcri_6_8
6	8	pes	pes_6_8
6	8	pfld	pfld_6_8
6	8	pgr	pgr_6_8
6	8	phu	phu_6_8
6	8	plu	plu_6_8
6	8	pmf	pmf_6_8
6	8	pmu	pmu_6_8
6	8	psg	psg_6_8
6	8	pslp	pslp_6_8
6	8	pstr	pstr_6_8
6	8	pub	pub_6_8
6	8	pwa	pwa_6_8
6	8	pwet	pwet_6_8
6	8	shei	shei_6_8
6	8	sslp	sslp_6_8
6	8	tbl	tbl_6_8
6	8	tiv	tiv_6_8
6	8	ugl	ugl_6_8
7	1	aai	aai_7_1
7	1	amps	amps_7_1
7	1	blmz	blmz_7_1
7	1	c450	c450_7_1
7	1	c750	c750_7_1
7	1	cd1	cd1_7_1
7	1	constant	constant_7_1
7	1	crit	crit_7_1
7	1	dag	dag_7_1
7	1	dc	dc_7_1
7	1	dcbd	dcbd_7_1
7	1	dcri	dcri_7_1
7	1	ddt1	ddt1_7_1
7	1	de	de_7_1
7	1	dfre	dfre_7_1
7	1	di	di_7_1
7	1	dloc	dloc_7_1
7	1	dmu	dmu_7_1
7	1	dnlr	dnlr_7_1
7	1	dos	dos_7_1
7	1	dprd	dprd_7_1
7	1	dpub	dpub_7_1
7	1	dres	dres_7_1
7	1	dt1	dt1_7_1
7	1	dtim	dtim_7_1
7	1	dwat	dwat_7_1
7	1	dwet	dwet_7_1
7	1	fai	fai_7_1
7	1	fmps	fmps_7_1
7	1	gai	gai_7_1
7	1	gmps	gmps_7_1
7	1	h450	h450_7_1
7	1	h750	h750_7_1
7	1	hai	hai_7_1
7	1	hd1	hd1_7_1
7	1	hmps	hmps_7_1
7	1	mai	mai_7_1
7	1	mmps	mmps_7_1
7	1	pag	pag_7_1
7	1	pcc	pcc_7_1
7	1	pcd	pcd_7_1
7	1	pcf	pcf_7_1
7	1	pcri	pcri_7_1
7	1	pes	pes_7_1
7	1	pfld	pfld_7_1
7	1	pgr	pgr_7_1
7	1	phu	phu_7_1
7	1	plu	plu_7_1
7	1	pmf	pmf_7_1
7	1	pmu	pmu_7_1
7	1	psg	psg_7_1
7	1	pslp	pslp_7_1
7	1	pstr	pstr_7_1
7	1	pub	pub_7_1
7	1	pwa	pwa_7_1
7	1	pwet	pwet_7_1
7	1	shei	shei_7_1
7	1	sslp	sslp_7_1
7	1	tbl	tbl_7_1
7	1	tiv	tiv_7_1
7	1	ugl	ugl_7_1
7	2	aai	aai_7_2
7	2	amps	amps_7_2
7	2	blmz	blmz_7_2
7	2	c450	c450_7_2
7	2	c750	c750_7_2
7	2	cd1	cd1_7_2
7	2	constant	constant_7_2
7	2	crit	crit_7_2
7	2	dag	dag_7_2
7	2	dc	dc_7_2
7	2	dcbd	dcbd_7_2
7	2	dcri	dcri_7_2
7	2	ddt1	ddt1_7_2
7	2	de	de_7_2
7	2	dfre	dfre_7_2
7	2	di	di_7_2
7	2	dloc	dloc_7_2
7	2	dmu	dmu_7_2
7	2	dnlr	dnlr_7_2
7	2	dos	dos_7_2
7	2	dprd	dprd_7_2
7	2	dpub	dpub_7_2
7	2	dres	dres_7_2
7	2	dt1	dt1_7_2
7	2	dtim	dtim_7_2
7	2	dwat	dwat_7_2
7	2	dwet	dwet_7_2
7	2	fai	fai_7_2
7	2	fmps	fmps_7_2
7	2	gai	gai_7_2
7	2	gmps	gmps_7_2
7	2	h450	h450_7_2
7	2	h750	h750_7_2
7	2	hai	hai_7_2
7	2	hd1	hd1_7_2
7	2	hmps	hmps_7_2
7	2	mai	mai_7_2
7	2	mmps	mmps_7_2
7	2	pag	pag_7_2
7	2	pcc	pcc_7_2
7	2	pcd	pcd_7_2
7	2	pcf	pcf_7_2
7	2	pcri	pcri_7_2
7	2	pes	pes_7_2
7	2	pfld	pfld_7_2
7	2	pgr	pgr_7_2
7	2	phu	phu_7_2
7	2	plu	plu_7_2
7	2	pmf	pmf_7_2
7	2	pmu	pmu_7_2
7	2	psg	psg_7_2
7	2	pslp	pslp_7_2
7	2	pstr	pstr_7_2
7	2	pub	pub_7_2
7	2	pwa	pwa_7_2
7	2	pwet	pwet_7_2
7	2	shei	shei_7_2
7	2	sslp	sslp_7_2
7	2	tbl	tbl_7_2
7	2	tiv	tiv_7_2
7	2	ugl	ugl_7_2
7	3	aai	aai_7_3
7	3	amps	amps_7_3
7	3	blmz	blmz_7_3
7	3	c450	c450_7_3
7	3	c750	c750_7_3
7	3	cd1	cd1_7_3
7	3	constant	constant_7_3
7	3	crit	crit_7_3
7	3	dag	dag_7_3
7	3	dc	dc_7_3
7	3	dcbd	dcbd_7_3
7	3	dcri	dcri_7_3
7	3	ddt1	ddt1_7_3
7	3	de	de_7_3
7	3	dfre	dfre_7_3
7	3	di	di_7_3
7	3	dloc	dloc_7_3
7	3	dmu	dmu_7_3
7	3	dnlr	dnlr_7_3
7	3	dos	dos_7_3
7	3	dprd	dprd_7_3
7	3	dpub	dpub_7_3
7	3	dres	dres_7_3
7	3	dt1	dt1_7_3
7	3	dtim	dtim_7_3
7	3	dwat	dwat_7_3
7	3	dwet	dwet_7_3
7	3	fai	fai_7_3
7	3	fmps	fmps_7_3
7	3	gai	gai_7_3
7	3	gmps	gmps_7_3
7	3	h450	h450_7_3
7	3	h750	h750_7_3
7	3	hai	hai_7_3
7	3	hd1	hd1_7_3
7	3	hmps	hmps_7_3
7	3	mai	mai_7_3
7	3	mmps	mmps_7_3
7	3	pag	pag_7_3
7	3	pcc	pcc_7_3
7	3	pcd	pcd_7_3
7	3	pcf	pcf_7_3
7	3	pcri	pcri_7_3
7	3	pes	pes_7_3
7	3	pfld	pfld_7_3
7	3	pgr	pgr_7_3
7	3	phu	phu_7_3
7	3	plu	plu_7_3
7	3	pmf	pmf_7_3
7	3	pmu	pmu_7_3
7	3	psg	psg_7_3
7	3	pslp	pslp_7_3
7	3	pstr	pstr_7_3
7	3	pub	pub_7_3
7	3	pwa	pwa_7_3
7	3	pwet	pwet_7_3
7	3	shei	shei_7_3
7	3	sslp	sslp_7_3
7	3	tbl	tbl_7_3
7	3	tiv	tiv_7_3
7	3	ugl	ugl_7_3
7	4	aai	aai_7_4
7	4	amps	amps_7_4
7	4	blmz	blmz_7_4
7	4	c450	c450_7_4
7	4	c750	c750_7_4
7	4	cd1	cd1_7_4
7	4	constant	constant_7_4
7	4	crit	crit_7_4
7	4	dag	dag_7_4
7	4	dc	dc_7_4
7	4	dcbd	dcbd_7_4
7	4	dcri	dcri_7_4
7	4	ddt1	ddt1_7_4
7	4	de	de_7_4
7	4	dfre	dfre_7_4
7	4	di	di_7_4
7	4	dloc	dloc_7_4
7	4	dmu	dmu_7_4
7	4	dnlr	dnlr_7_4
7	4	dos	dos_7_4
7	4	dprd	dprd_7_4
7	4	dpub	dpub_7_4
7	4	dres	dres_7_4
7	4	dt1	dt1_7_4
7	4	dtim	dtim_7_4
7	4	dwat	dwat_7_4
7	4	dwet	dwet_7_4
7	4	fai	fai_7_4
7	4	fmps	fmps_7_4
7	4	gai	gai_7_4
7	4	gmps	gmps_7_4
7	4	h450	h450_7_4
7	4	h750	h750_7_4
7	4	hai	hai_7_4
7	4	hd1	hd1_7_4
7	4	hmps	hmps_7_4
7	4	mai	mai_7_4
7	4	mmps	mmps_7_4
7	4	pag	pag_7_4
7	4	pcc	pcc_7_4
7	4	pcd	pcd_7_4
7	4	pcf	pcf_7_4
7	4	pcri	pcri_7_4
7	4	pes	pes_7_4
7	4	pfld	pfld_7_4
7	4	pgr	pgr_7_4
7	4	phu	phu_7_4
7	4	plu	plu_7_4
7	4	pmf	pmf_7_4
7	4	pmu	pmu_7_4
7	4	psg	psg_7_4
7	4	pslp	pslp_7_4
7	4	pstr	pstr_7_4
7	4	pub	pub_7_4
7	4	pwa	pwa_7_4
7	4	pwet	pwet_7_4
7	4	shei	shei_7_4
7	4	sslp	sslp_7_4
7	4	tbl	tbl_7_4
7	4	tiv	tiv_7_4
7	4	ugl	ugl_7_4
7	5	aai	aai_7_5
7	5	amps	amps_7_5
7	5	blmz	blmz_7_5
7	5	c450	c450_7_5
7	5	c750	c750_7_5
7	5	cd1	cd1_7_5
7	5	constant	constant_7_5
7	5	crit	crit_7_5
7	5	dag	dag_7_5
7	5	dc	dc_7_5
7	5	dcbd	dcbd_7_5
7	5	dcri	dcri_7_5
7	5	ddt1	ddt1_7_5
7	5	de	de_7_5
7	5	dfre	dfre_7_5
7	5	di	di_7_5
7	5	dloc	dloc_7_5
7	5	dmu	dmu_7_5
7	5	dnlr	dnlr_7_5
7	5	dos	dos_7_5
7	5	dprd	dprd_7_5
7	5	dpub	dpub_7_5
7	5	dres	dres_7_5
7	5	dt1	dt1_7_5
7	5	dtim	dtim_7_5
7	5	dwat	dwat_7_5
7	5	dwet	dwet_7_5
7	5	fai	fai_7_5
7	5	fmps	fmps_7_5
7	5	gai	gai_7_5
7	5	gmps	gmps_7_5
7	5	h450	h450_7_5
7	5	h750	h750_7_5
7	5	hai	hai_7_5
7	5	hd1	hd1_7_5
7	5	hmps	hmps_7_5
7	5	mai	mai_7_5
7	5	mmps	mmps_7_5
7	5	pag	pag_7_5
7	5	pcc	pcc_7_5
7	5	pcd	pcd_7_5
7	5	pcf	pcf_7_5
7	5	pcri	pcri_7_5
7	5	pes	pes_7_5
7	5	pfld	pfld_7_5
7	5	pgr	pgr_7_5
7	5	phu	phu_7_5
7	5	plu	plu_7_5
7	5	pmf	pmf_7_5
7	5	pmu	pmu_7_5
7	5	psg	psg_7_5
7	5	pslp	pslp_7_5
7	5	pstr	pstr_7_5
7	5	pub	pub_7_5
7	5	pwa	pwa_7_5
7	5	pwet	pwet_7_5
7	5	shei	shei_7_5
7	5	sslp	sslp_7_5
7	5	tbl	tbl_7_5
7	5	tiv	tiv_7_5
7	5	ugl	ugl_7_5
7	8	aai	aai_7_8
7	8	amps	amps_7_8
7	8	blmz	blmz_7_8
7	8	c450	c450_7_8
7	8	c750	c750_7_8
7	8	cd1	cd1_7_8
7	8	constant	constant_7_8
7	8	crit	crit_7_8
7	8	dag	dag_7_8
7	8	dc	dc_7_8
7	8	dcbd	dcbd_7_8
7	8	dcri	dcri_7_8
7	8	ddt1	ddt1_7_8
7	8	de	de_7_8
7	8	dfre	dfre_7_8
7	8	di	di_7_8
7	8	dloc	dloc_7_8
7	8	dmu	dmu_7_8
7	8	dnlr	dnlr_7_8
7	8	dos	dos_7_8
7	8	dprd	dprd_7_8
7	8	dpub	dpub_7_8
7	8	dres	dres_7_8
7	8	dt1	dt1_7_8
7	8	dtim	dtim_7_8
7	8	dwat	dwat_7_8
7	8	dwet	dwet_7_8
7	8	fai	fai_7_8
7	8	fmps	fmps_7_8
7	8	gai	gai_7_8
7	8	gmps	gmps_7_8
7	8	h450	h450_7_8
7	8	h750	h750_7_8
7	8	hai	hai_7_8
7	8	hd1	hd1_7_8
7	8	hmps	hmps_7_8
7	8	mai	mai_7_8
7	8	mmps	mmps_7_8
7	8	pag	pag_7_8
7	8	pcc	pcc_7_8
7	8	pcd	pcd_7_8
7	8	pcf	pcf_7_8
7	8	pcri	pcri_7_8
7	8	pes	pes_7_8
7	8	pfld	pfld_7_8
7	8	pgr	pgr_7_8
7	8	phu	phu_7_8
7	8	plu	plu_7_8
7	8	pmf	pmf_7_8
7	8	pmu	pmu_7_8
7	8	psg	psg_7_8
7	8	pslp	pslp_7_8
7	8	pstr	pstr_7_8
7	8	pub	pub_7_8
7	8	pwa	pwa_7_8
7	8	pwet	pwet_7_8
7	8	shei	shei_7_8
7	8	sslp	sslp_7_8
7	8	tbl	tbl_7_8
7	8	tiv	tiv_7_8
7	8	ugl	ugl_7_8
8	9	aai	aai_8_9
8	9	amps	amps_8_9
8	9	blmz	blmz_8_9
8	9	c450	c450_8_9
8	9	c750	c750_8_9
8	9	cd1	cd1_8_9
8	9	constant	constant_8_9
8	9	crit	crit_8_9
8	9	dag	dag_8_9
8	9	dc	dc_8_9
8	9	dcbd	dcbd_8_9
8	9	dcri	dcri_8_9
8	9	ddt1	ddt1_8_9
8	9	de	de_8_9
8	9	dfre	dfre_8_9
8	9	di	di_8_9
8	9	dloc	dloc_8_9
8	9	dmu	dmu_8_9
8	9	dnlr	dnlr_8_9
8	9	dos	dos_8_9
8	9	dprd	dprd_8_9
8	9	dpub	dpub_8_9
8	9	dres	dres_8_9
8	9	dt1	dt1_8_9
8	9	dtim	dtim_8_9
8	9	dwat	dwat_8_9
8	9	dwet	dwet_8_9
8	9	fai	fai_8_9
8	9	fmps	fmps_8_9
8	9	gai	gai_8_9
8	9	gmps	gmps_8_9
8	9	h450	h450_8_9
8	9	h750	h750_8_9
8	9	hai	hai_8_9
8	9	hd1	hd1_8_9
8	9	hmps	hmps_8_9
8	9	mai	mai_8_9
8	9	mmps	mmps_8_9
8	9	pag	pag_8_9
8	9	pcc	pcc_8_9
8	9	pcd	pcd_8_9
8	9	pcf	pcf_8_9
8	9	pcri	pcri_8_9
8	9	pes	pes_8_9
8	9	pfld	pfld_8_9
8	9	pgr	pgr_8_9
8	9	phu	phu_8_9
8	9	plu	plu_8_9
8	9	pmf	pmf_8_9
8	9	pmu	pmu_8_9
8	9	psg	psg_8_9
8	9	pslp	pslp_8_9
8	9	pstr	pstr_8_9
8	9	pub	pub_8_9
8	9	pwa	pwa_8_9
8	9	pwet	pwet_8_9
8	9	shei	shei_8_9
8	9	sslp	sslp_8_9
8	9	tbl	tbl_8_9
8	9	tiv	tiv_8_9
8	9	ugl	ugl_8_9
10	1	aai	aai_10_1
10	1	amps	amps_10_1
10	1	blmz	blmz_10_1
10	1	c450	c450_10_1
10	1	c750	c750_10_1
10	1	cd1	cd1_10_1
10	1	constant	constant_10_1
10	1	crit	crit_10_1
10	1	dag	dag_10_1
10	1	dc	dc_10_1
10	1	dcbd	dcbd_10_1
10	1	dcri	dcri_10_1
10	1	ddt1	ddt1_10_1
10	1	de	de_10_1
10	1	dfre	dfre_10_1
10	1	di	di_10_1
10	1	dloc	dloc_10_1
10	1	dmu	dmu_10_1
10	1	dnlr	dnlr_10_1
10	1	dos	dos_10_1
10	1	dprd	dprd_10_1
10	1	dpub	dpub_10_1
10	1	dres	dres_10_1
10	1	dt1	dt1_10_1
10	1	dtim	dtim_10_1
10	1	dwat	dwat_10_1
10	1	dwet	dwet_10_1
10	1	fai	fai_10_1
10	1	fmps	fmps_10_1
10	1	gai	gai_10_1
10	1	gmps	gmps_10_1
10	1	h450	h450_10_1
10	1	h750	h750_10_1
10	1	hai	hai_10_1
10	1	hd1	hd1_10_1
10	1	hmps	hmps_10_1
10	1	mai	mai_10_1
10	1	mmps	mmps_10_1
10	1	pag	pag_10_1
10	1	pcc	pcc_10_1
10	1	pcd	pcd_10_1
10	1	pcf	pcf_10_1
10	1	pcri	pcri_10_1
10	1	pes	pes_10_1
10	1	pfld	pfld_10_1
10	1	pgr	pgr_10_1
10	1	phu	phu_10_1
10	1	plu	plu_10_1
10	1	pmf	pmf_10_1
10	1	pmu	pmu_10_1
10	1	psg	psg_10_1
10	1	pslp	pslp_10_1
10	1	pstr	pstr_10_1
10	1	pub	pub_10_1
10	1	pwa	pwa_10_1
10	1	pwet	pwet_10_1
10	1	shei	shei_10_1
10	1	sslp	sslp_10_1
10	1	tbl	tbl_10_1
10	1	tiv	tiv_10_1
10	1	ugl	ugl_10_1
10	2	aai	aai_10_2
10	2	amps	amps_10_2
10	2	blmz	blmz_10_2
10	2	c450	c450_10_2
10	2	c750	c750_10_2
10	2	cd1	cd1_10_2
10	2	constant	constant_10_2
10	2	crit	crit_10_2
10	2	dag	dag_10_2
10	2	dc	dc_10_2
10	2	dcbd	dcbd_10_2
10	2	dcri	dcri_10_2
10	2	ddt1	ddt1_10_2
10	2	de	de_10_2
10	2	dfre	dfre_10_2
10	2	di	di_10_2
10	2	dloc	dloc_10_2
10	2	dmu	dmu_10_2
10	2	dnlr	dnlr_10_2
10	2	dos	dos_10_2
10	2	dprd	dprd_10_2
10	2	dpub	dpub_10_2
10	2	dres	dres_10_2
10	2	dt1	dt1_10_2
10	2	dtim	dtim_10_2
10	2	dwat	dwat_10_2
10	2	dwet	dwet_10_2
10	2	fai	fai_10_2
10	2	fmps	fmps_10_2
10	2	gai	gai_10_2
10	2	gmps	gmps_10_2
10	2	h450	h450_10_2
10	2	h750	h750_10_2
10	2	hai	hai_10_2
10	2	hd1	hd1_10_2
10	2	hmps	hmps_10_2
10	2	mai	mai_10_2
10	2	mmps	mmps_10_2
10	2	pag	pag_10_2
10	2	pcc	pcc_10_2
10	2	pcd	pcd_10_2
10	2	pcf	pcf_10_2
10	2	pcri	pcri_10_2
10	2	pes	pes_10_2
10	2	pfld	pfld_10_2
10	2	pgr	pgr_10_2
10	2	phu	phu_10_2
10	2	plu	plu_10_2
10	2	pmf	pmf_10_2
10	2	pmu	pmu_10_2
10	2	psg	psg_10_2
10	2	pslp	pslp_10_2
10	2	pstr	pstr_10_2
10	2	pub	pub_10_2
10	2	pwa	pwa_10_2
10	2	pwet	pwet_10_2
10	2	shei	shei_10_2
10	2	sslp	sslp_10_2
10	2	tbl	tbl_10_2
10	2	tiv	tiv_10_2
10	2	ugl	ugl_10_2
10	3	aai	aai_10_3
10	3	amps	amps_10_3
10	3	blmz	blmz_10_3
10	3	c450	c450_10_3
10	3	c750	c750_10_3
10	3	cd1	cd1_10_3
10	3	constant	constant_10_3
10	3	crit	crit_10_3
10	3	dag	dag_10_3
10	3	dc	dc_10_3
10	3	dcbd	dcbd_10_3
10	3	dcri	dcri_10_3
10	3	ddt1	ddt1_10_3
10	3	de	de_10_3
10	3	dfre	dfre_10_3
10	3	di	di_10_3
10	3	dloc	dloc_10_3
10	3	dmu	dmu_10_3
10	3	dnlr	dnlr_10_3
10	3	dos	dos_10_3
10	3	dprd	dprd_10_3
10	3	dpub	dpub_10_3
10	3	dres	dres_10_3
10	3	dt1	dt1_10_3
10	3	dtim	dtim_10_3
10	3	dwat	dwat_10_3
10	3	dwet	dwet_10_3
10	3	fai	fai_10_3
10	3	fmps	fmps_10_3
10	3	gai	gai_10_3
10	3	gmps	gmps_10_3
10	3	h450	h450_10_3
10	3	h750	h750_10_3
10	3	hai	hai_10_3
10	3	hd1	hd1_10_3
10	3	hmps	hmps_10_3
10	3	mai	mai_10_3
10	3	mmps	mmps_10_3
10	3	pag	pag_10_3
10	3	pcc	pcc_10_3
10	3	pcd	pcd_10_3
10	3	pcf	pcf_10_3
10	3	pcri	pcri_10_3
10	3	pes	pes_10_3
10	3	pfld	pfld_10_3
10	3	pgr	pgr_10_3
10	3	phu	phu_10_3
10	3	plu	plu_10_3
10	3	pmf	pmf_10_3
10	3	pmu	pmu_10_3
10	3	psg	psg_10_3
10	3	pslp	pslp_10_3
10	3	pstr	pstr_10_3
10	3	pub	pub_10_3
10	3	pwa	pwa_10_3
10	3	pwet	pwet_10_3
10	3	shei	shei_10_3
10	3	sslp	sslp_10_3
10	3	tbl	tbl_10_3
10	3	tiv	tiv_10_3
10	3	ugl	ugl_10_3
11	11	aai	aai_11_11
11	11	amps	amps_11_11
11	11	blmz	blmz_11_11
11	11	c450	c450_11_11
11	11	c750	c750_11_11
11	11	cd1	cd1_11_11
11	11	constant	constant_11_11
11	11	crit	crit_11_11
11	11	dag	dag_11_11
11	11	dc	dc_11_11
11	11	dcbd	dcbd_11_11
11	11	dcri	dcri_11_11
11	11	ddt1	ddt1_11_11
11	11	de	de_11_11
11	11	dfre	dfre_11_11
11	11	di	di_11_11
11	11	dloc	dloc_11_11
11	11	dmu	dmu_11_11
11	11	dnlr	dnlr_11_11
11	11	dos	dos_11_11
11	11	dprd	dprd_11_11
11	11	dpub	dpub_11_11
11	11	dres	dres_11_11
11	11	dt1	dt1_11_11
11	11	dtim	dtim_11_11
11	11	dwat	dwat_11_11
11	11	dwet	dwet_11_11
11	11	fai	fai_11_11
11	11	fmps	fmps_11_11
11	11	gai	gai_11_11
11	11	gmps	gmps_11_11
11	11	h450	h450_11_11
11	11	h750	h750_11_11
11	11	hai	hai_11_11
11	11	hd1	hd1_11_11
11	11	hmps	hmps_11_11
11	11	mai	mai_11_11
11	11	mmps	mmps_11_11
11	11	pag	pag_11_11
11	11	pcc	pcc_11_11
11	11	pcd	pcd_11_11
11	11	pcf	pcf_11_11
11	11	pcri	pcri_11_11
11	11	pes	pes_11_11
11	11	pfld	pfld_11_11
11	11	pgr	pgr_11_11
11	11	phu	phu_11_11
11	11	plu	plu_11_11
11	11	pmf	pmf_11_11
11	11	pmu	pmu_11_11
11	11	psg	psg_11_11
11	11	pslp	pslp_11_11
11	11	pstr	pstr_11_11
11	11	pub	pub_11_11
11	11	pwa	pwa_11_11
11	11	pwet	pwet_11_11
11	11	shei	shei_11_11
11	11	sslp	sslp_11_11
11	11	tbl	tbl_11_11
11	11	tiv	tiv_11_11
11	11	ugl	ugl_11_11
12	12	aai	aai_12_12
12	12	amps	amps_12_12
12	12	blmz	blmz_12_12
12	12	c450	c450_12_12
12	12	c750	c750_12_12
12	12	cd1	cd1_12_12
12	12	constant	constant_12_12
12	12	crit	crit_12_12
12	12	dag	dag_12_12
12	12	dc	dc_12_12
12	12	dcbd	dcbd_12_12
12	12	dcri	dcri_12_12
12	12	ddt1	ddt1_12_12
12	12	de	de_12_12
12	12	dfre	dfre_12_12
12	12	di	di_12_12
12	12	dloc	dloc_12_12
12	12	dmu	dmu_12_12
12	12	dnlr	dnlr_12_12
12	12	dos	dos_12_12
12	12	dprd	dprd_12_12
12	12	dpub	dpub_12_12
12	12	dres	dres_12_12
12	12	dt1	dt1_12_12
12	12	dtim	dtim_12_12
12	12	dwat	dwat_12_12
12	12	dwet	dwet_12_12
12	12	fai	fai_12_12
12	12	fmps	fmps_12_12
12	12	gai	gai_12_12
12	12	gmps	gmps_12_12
12	12	h450	h450_12_12
12	12	h750	h750_12_12
12	12	hai	hai_12_12
12	12	hd1	hd1_12_12
12	12	hmps	hmps_12_12
12	12	mai	mai_12_12
12	12	mmps	mmps_12_12
12	12	pag	pag_12_12
12	12	pcc	pcc_12_12
12	12	pcd	pcd_12_12
12	12	pcf	pcf_12_12
12	12	pcri	pcri_12_12
12	12	pes	pes_12_12
12	12	pfld	pfld_12_12
12	12	pgr	pgr_12_12
12	12	phu	phu_12_12
12	12	plu	plu_12_12
12	12	pmf	pmf_12_12
12	12	pmu	pmu_12_12
12	12	psg	psg_12_12
12	12	pslp	pslp_12_12
12	12	pstr	pstr_12_12
12	12	pub	pub_12_12
12	12	pwa	pwa_12_12
12	12	pwet	pwet_12_12
12	12	shei	shei_12_12
12	12	sslp	sslp_12_12
12	12	tbl	tbl_12_12
12	12	tiv	tiv_12_12
12	12	ugl	ugl_12_12
13	13	aai	aai_13_13
13	13	amps	amps_13_13
13	13	blmz	blmz_13_13
13	13	c450	c450_13_13
13	13	c750	c750_13_13
13	13	cd1	cd1_13_13
13	13	constant	constant_13_13
13	13	crit	crit_13_13
13	13	dag	dag_13_13
13	13	dc	dc_13_13
13	13	dcbd	dcbd_13_13
13	13	dcri	dcri_13_13
13	13	ddt1	ddt1_13_13
13	13	de	de_13_13
13	13	dfre	dfre_13_13
13	13	di	di_13_13
13	13	dloc	dloc_13_13
13	13	dmu	dmu_13_13
13	13	dnlr	dnlr_13_13
13	13	dos	dos_13_13
13	13	dprd	dprd_13_13
13	13	dpub	dpub_13_13
13	13	dres	dres_13_13
13	13	dt1	dt1_13_13
13	13	dtim	dtim_13_13
13	13	dwat	dwat_13_13
13	13	dwet	dwet_13_13
13	13	fai	fai_13_13
13	13	fmps	fmps_13_13
13	13	gai	gai_13_13
13	13	gmps	gmps_13_13
13	13	h450	h450_13_13
13	13	h750	h750_13_13
13	13	hai	hai_13_13
13	13	hd1	hd1_13_13
13	13	hmps	hmps_13_13
13	13	mai	mai_13_13
13	13	mmps	mmps_13_13
13	13	pag	pag_13_13
13	13	pcc	pcc_13_13
13	13	pcd	pcd_13_13
13	13	pcf	pcf_13_13
13	13	pcri	pcri_13_13
13	13	pes	pes_13_13
13	13	pfld	pfld_13_13
13	13	pgr	pgr_13_13
13	13	phu	phu_13_13
13	13	plu	plu_13_13
13	13	pmf	pmf_13_13
13	13	pmu	pmu_13_13
13	13	psg	psg_13_13
13	13	pslp	pslp_13_13
13	13	pstr	pstr_13_13
13	13	pub	pub_13_13
13	13	pwa	pwa_13_13
13	13	pwet	pwet_13_13
13	13	shei	shei_13_13
13	13	sslp	sslp_13_13
13	13	tbl	tbl_13_13
13	13	tiv	tiv_13_13
13	13	ugl	ugl_13_13
14	14	aai	aai_14_14
14	14	amps	amps_14_14
14	14	blmz	blmz_14_14
14	14	c450	c450_14_14
14	14	c750	c750_14_14
14	14	cd1	cd1_14_14
14	14	constant	constant_14_14
14	14	crit	crit_14_14
14	14	dag	dag_14_14
14	14	dc	dc_14_14
14	14	dcbd	dcbd_14_14
14	14	dcri	dcri_14_14
14	14	ddt1	ddt1_14_14
14	14	de	de_14_14
14	14	dfre	dfre_14_14
14	14	di	di_14_14
14	14	dloc	dloc_14_14
14	14	dmu	dmu_14_14
14	14	dnlr	dnlr_14_14
14	14	dos	dos_14_14
14	14	dprd	dprd_14_14
14	14	dpub	dpub_14_14
14	14	dres	dres_14_14
14	14	dt1	dt1_14_14
14	14	dtim	dtim_14_14
14	14	dwat	dwat_14_14
14	14	dwet	dwet_14_14
14	14	fai	fai_14_14
14	14	fmps	fmps_14_14
14	14	gai	gai_14_14
14	14	gmps	gmps_14_14
14	14	h450	h450_14_14
14	14	h750	h750_14_14
14	14	hai	hai_14_14
14	14	hd1	hd1_14_14
14	14	hmps	hmps_14_14
14	14	mai	mai_14_14
14	14	mmps	mmps_14_14
14	14	pag	pag_14_14
14	14	pcc	pcc_14_14
14	14	pcd	pcd_14_14
14	14	pcf	pcf_14_14
14	14	pcri	pcri_14_14
14	14	pes	pes_14_14
14	14	pfld	pfld_14_14
14	14	pgr	pgr_14_14
14	14	phu	phu_14_14
14	14	plu	plu_14_14
14	14	pmf	pmf_14_14
14	14	pmu	pmu_14_14
14	14	psg	psg_14_14
14	14	pslp	pslp_14_14
14	14	pstr	pstr_14_14
14	14	pub	pub_14_14
14	14	pwa	pwa_14_14
14	14	pwet	pwet_14_14
14	14	shei	shei_14_14
14	14	sslp	sslp_14_14
14	14	tbl	tbl_14_14
14	14	tiv	tiv_14_14
14	14	ugl	ugl_14_14
