coefficient_name:S25	estimate:f8	standard_error:f8	sub_model_id:i4	t_statistic:f8
aai_6_2	0.000188831952983	1.74503729795e-005	6	10.8210840225
aai_6_3	8.11732315924e-005	1.64040575328e-005	6	4.9483628273
act_6_1	1.72892618179	0.921439826488	6	6.27907514572
act_6_2	5.66715860367	0.876668393612	6	10.7009716034
act_6_3	4.72436714172	0.844554364681	6	8.52676773071
act_6_5	2.83292245865	0.560541033745	6	6.87649250031
act_6_6	3.7474155426	0.41950905323	6	5.57192277908
blmz_6_8	-0.53365534544	0.137549906969	6	-3.87972164154
dag_6_1	0.890654146671	0.392154574394	6	2.27118134499
dcbd_6_1	-4.47603130341	0.567315578461	6	-7.88984394073
dcbd_6_2	-3.19110488892	0.550001323223	6	-5.80199480057
dcbd_6_3	-2.37359452248	0.536305069923	6	-4.42582893372
de_6_8	0.774361729622	0.237513408065	6	3.26028633118
di_6_1	0.790848731995	0.257690548897	6	3.06898617744
dloc_6_1	-2.37038230896	0.332397550344	6	-7.13116645813
dloc_6_2	-1.99577248096	0.309230834246	6	-6.45398902893
dloc_6_3	-0.959138393402	0.288800925016	6	-3.32110571861
dloc_6_8	1.07525169849	0.301223367453	6	3.56961584091
dnlr_6_2	-0.934649527073	0.34246301651	6	-2.72919845581
dnlr_6_3	-1.00961339474	0.316028863192	6	-3.19468736649
dos_6_1	0.421122670174	0.0979906767607	6	4.29757881165
dprd_6_8	1.43445289135	0.346977472305	6	4.13413858414
dpub_6_1	2.2062356472	0.529591798782	6	4.16591739655
dpub_6_2	0.949058413506	0.208442136645	6	4.55310249329
dpub_6_3	1.55662930012	0.397660404444	6	3.91446900368
dpub_6_8	1.31344437599	0.428243428469	6	3.06705093384
dtim_6_1	1.83926534653	0.436108291149	6	4.21745109558
dtim_6_2	0.716821193695	0.339535653591	6	2.11118102074
dtim_6_5	-1.30871188641	0.155281469226	6	-8.42799758911
dwet_6_5	2.91536903381	0.500918090343	6	5.82005119324
gai_6_2	-1.02167268778e-005	1.44275318235e-005	6	-0.708141028881
gai_6_5	6.6391992732e-005	1.02660678749e-005	6	6.46712970734
gmps_6_1	1.0220246315	0.699237048626	6	1.46162831783
gmps_6_2	0.413148522377	0.366459459066	6	1.12740576267
gmps_6_3	0.399193286896	0.279043883085	6	1.43057525158
pag_6_1	-1.6813044548	1.05445992947	6	-1.59446978569
pcf_6_2	-0.935304105282	0.224115565419	6	-4.17331171036
pcf_6_5	-0.437683552504	0.184883400798	6	-2.3673491478
pcf_6_8	1.81066310406	0.155492544174	6	11.6446943283
pes_6_3	-1.39624285698	0.271824210882	6	-5.13656568527
pes_6_5	-2.58289790154	0.189298853278	6	-13.6445512772
pfld_6_2	0.399671316147	0.176077082753	6	2.26986551285
pgr_6_1	-3.45480680466	0.359389990568	6	-9.61297416687
pgr_6_2	-3.46178555489	0.389919936657	6	-8.87819576263
pgr_6_3	-1.37112653255	0.257668942213	6	-5.32127189636
plu_6_1	-6.14863204956	0.402058303356	6	-15.292886734
plu_6_2	-3.8727722168	0.371871948242	6	-10.4142627716
plu_6_3	0.865546286106	0.332729101181	6	2.60135436058
plu_6_8	-0.952988803387	0.326144039631	6	-2.92198753357
pmf_6_2	-1.34723007679	0.2552716434	6	-5.27763319016
pmu_6_1	6.54391336441	0.402867913246	6	16.2433223724
pmu_6_2	4.42343187332	0.387648969889	6	11.4109210968
pmu_6_3	2.03869366646	0.358993440866	6	5.67891597748
pmu_6_8	-2.93638181686	1.11235272884	6	-2.63979387283
psg_6_2	-0.242690250278	0.121935203671	6	-1.99032139778
psg_6_3	-0.550154685974	0.107679575682	6	-5.10918331146
psg_6_8	0.0827749446034	0.0574920661747	6	1.43976294994
pslp_6_1	-0.968374192715	0.274377405643	6	-3.52935099602
pslp_6_2	-1.08131468296	0.19471333921	6	-5.55336713791
pslp_6_3	-0.433955490589	0.147111102939	6	-2.94984865189
pstr_6_1	-1.2337886095	0.303967654705	6	-4.05894708633
pstr_6_2	-0.674202084541	0.246453881264	6	-2.73561143875
pstr_6_8	-0.914637506008	0.187512263656	6	-4.87774753571
pub_6_1	0.948895573616	0.364255607128	6	2.60502672195
pub_6_3	0.710326373577	0.293778777122	6	2.4178955555
pub_6_8	-0.567298829556	0.317668408155	6	-1.78582072258
pwet_6_1	-1.26073372364	0.290041536093	6	-4.34673500061
pwet_6_2	-0.558398842812	0.22426199913	6	-2.48993968964
pwet_6_5	1.40619766712	0.334921896458	6	4.19858407974
shei_6_3	-0.656993925571	0.207784801722	6	-3.16189599037
sslp_6_1	-0.875054836273	0.345122009516	6	-2.53549408913
tiv_6_8	-0.476843595505	0.12047997117	6	-3.95786619186
ugl_6_1	1.65800464153	0.119369491935	6	13.8896846771
ugl_6_2	0.835156321526	0.102885432541	6	8.11734294891
ugl_6_8	-0.918898582458	0.185189977288	6	-4.96192407608
calibration_constant_6_8	-2.64267587662	0.0	6	0.0
amps_7_8	-2.60742020607	0.745666742325	7	-3.49676346779
blmz_7_8	-1.11786770821	0.243213713169	7	-4.59623622894
constant_7_3	5.08621835709	0.930890738964	7	9.47612380981
constant_7_5	-4.02452278137	0.650683760643	7	-2.01233720779
constant_7_7	2.82659244537	0.51422727108	7	3.02894258499
dag_7_5	-2.13579797745	0.308023929596	7	-6.93387031555
dcbd_7_3	-5.52639341354	0.689068317413	7	-8.02009487152
dloc_7_3	-1.38088059425	0.360895782709	7	-3.82625865936
dnlr_7_3	-2.33412861824	0.437644273043	7	-5.33339214325
dos_7_5	0.667181551456	0.156712055206	7	4.2573723793
dpub_7_8	1.95656263828	0.453786820173	7	4.31163406372
dres_7_5	0.773077905178	0.195974543691	7	3.94478726387
dtim_7_3	0.72404384613	0.30852290988	7	2.34680747986
dwat_7_8	2.24488043785	0.589978098869	7	3.80502343178
dwet_7_5	1.78119409084	0.421878993511	7	4.22204971313
gai_7_5	-4.97298685787e-007	1.5797037122e-005	7	-0.0314805023372
pcc_7_8	1.38504993916	0.3934058249	7	3.52066445351
pfld_7_3	1.37334764004	0.311321228743	7	4.41135215759
pgr_7_3	1.05056774616	0.386087596416	7	2.72106051445
pgr_7_5	3.54604411125	0.39342546463	7	9.01325511932
plu_7_3	2.57548594475	0.285492807627	7	9.02119350433
pmu_7_3	1.39787089825	0.463451206684	7	3.01622033119
psg_7_3	-0.516425848007	0.0900004655123	7	-5.73803520203
pslp_7_3	-1.35968697071	0.189618825912	7	-7.1706328392
pslp_7_8	-0.380918204784	0.0828208774328	7	-4.59930181503
pub_7_8	-1.09034192562	0.341940462589	7	-3.18868947029
pwet_7_8	-1.13318276405	0.495157778263	7	-2.2885286808
shei_7_5	2.61338973045	0.177411660552	7	14.7306537628
shei_7_8	-0.375649482012	0.107884667814	7	-3.48195433617
tiv_7_3	0.552369475365	0.130924195051	7	4.21900224686
calibration_constant_7_8	-1.91872727871	0.0	7	0.0
act_8_9	1.0	0.0	8	0.0
aai_10_2	0.000275921600405	3.6548346543e-005	10	7.54949617386
aai_10_3	0.000221373062232	3.40176120517e-005	10	6.50760126114
act_10_10	-5.81442451477	1.21978926659	10	-5.86614179611
act_10_2	-12.5450935364	1.51531279087	10	-6.48693323135
act_10_3	-8.13759231567	1.23445880413	10	-5.63987064362
act_10_5	-2.2370288372	1.20701992512	10	-1.31912922859
cd1_10_2	1.13162004948	0.246892273426	10	4.58345651627
dag_10_5	1.49893844128	0.201471269131	10	7.43996143341
dag_10_6	0.790991127491	0.243329018354	10	3.25070619583
dcbd_10_5	-3.07612490654	0.870290696621	10	-3.53459477425
dcbd_10_6	-7.4746670723	0.976796269417	10	-7.65222740173
dloc_10_5	1.10615611076	0.376610994339	10	2.9371316433
dloc_10_6	1.98016285896	0.443678379059	10	4.46305894852
dmu_10_2	-2.60594654083	0.671152114868	10	-3.8827958107
dprd_10_2	1.22727799416	0.437869369984	10	2.80284047127
dpub_10_6	1.4885020256	0.457939624786	10	3.25043296814
dtim_10_5	-2.59560990334	0.462853878736	10	-5.60783863068
dtim_10_6	-3.84396362305	0.464865475893	10	-8.26898097992
fmps_10_6	-0.376884579659	0.12473487854	10	-3.02148509026
gmps_10_2	-1.13462948799	0.350572943687	10	-3.23650050163
gmps_10_5	-3.24433875084	0.286673784256	10	-11.3171796799
gmps_10_6	-1.01505720615	0.33390852809	10	-3.03992605209
h450_10_2	2.43583965302	0.883050262928	10	2.75843834877
h450_10_3	1.87089014053	0.797254562378	10	2.34666585922
h750_10_2	-2.49387097359	0.61354213953	10	-4.06471014023
h750_10_3	-2.21566557884	0.535408496857	10	-4.13827133179
mai_10_2	-0.000206561628147	3.81794743589e-005	10	-5.41027975082
mai_10_3	-0.000163681106642	3.58526303899e-005	10	-4.56538629532
mmps_10_6	-0.884274482727	0.380386143923	10	-2.32467579842
pcc_10_5	4.23301553726	0.636986970901	10	6.64537239075
pcc_10_6	5.92785835266	0.652286946774	10	9.08780765533
pcf_10_2	-3.14298772812	1.034065485	10	-3.03944754601
pcf_10_6	1.93714928627	0.347953379154	10	5.56726694107
pes_10_2	1.60716795921	0.531017899513	10	3.02657961845
pfld_10_6	0.130054742098	0.0987407341599	10	1.31713366508
pgr_10_2	-4.74966096878	0.545309901237	10	-8.71002197266
pgr_10_3	-3.22967720032	0.444325715303	10	-7.26871538162
pgr_10_5	3.73767399788	0.235318034887	10	15.8835000992
plu_10_2	0.803369879723	0.405240744352	10	1.98245096207
plu_10_3	1.43197739124	0.357465714216	10	4.00591516495
pmf_10_5	1.85607933998	0.216260656714	10	8.58260250092
pmf_10_6	5.25500106812	0.257076561451	10	20.4413852692
pmu_10_2	5.07278156281	0.338667154312	10	14.9786643982
pmu_10_6	-4.09568452835	1.01677238941	10	-4.02812337875
psg_10_2	1.32862365246	0.217392712831	10	6.11162900925
psg_10_5	1.31123554707	0.20664024353	10	6.34549951553
psg_10_6	1.59087061882	0.201087385416	10	7.91133975983
pslp_10_2	-2.84116697311	0.824993729591	10	-3.44386482239
pslp_10_3	-2.5209634304	0.650882422924	10	-3.87314724922
pub_10_6	1.02291464806	0.356976211071	10	2.86549806595
shei_10_2	0.656579732895	0.300894409418	10	2.18209338188
tiv_10_5	-0.859152913094	0.157590165734	10	-5.45181798935
tiv_10_6	-0.850351929665	0.177076324821	10	-4.8021774292
ugl_10_2	0.797816932201	0.125093087554	10	6.37778568268
calibration_constant_10_6	-1.53312242031	0.0	10	0.0
act_11_11	1.0	0.0	11	0.0
act_12_12	1.0	0.0	12	0.0
act_13_13	1.0	0.0	13	0.0
act_14_14	1.0	0.0	14	0.0
