sub_model_id	t_statistic	estimate	coefficient_name	standard_error
2	3.05291557312	2.37056231499	act_2_2	0.605188727379
2	-2.42465543747	-0.27119615674	blmz_2_1	0.111849360168
2	2.70991325378	0.282996416092	c750_2_1	0.104430057108
2	4.81570720673	1.51849842072	dfre_2_1	0.315322011709
2	-2.59358382225	-0.474811196327	dmu_2_1	0.1830714643
2	-2.28222727776	-0.857919216156	dprd_2_1	0.375913143158
2	-2.61783123016	-0.4445335567	dres_2_1	0.169809862971
2	3.20133328438	2.21046280861	dwat_2_1	0.690481901169
2	6.5313744545	0.000107391148049	gai_2_1	1.64423508977e-005
2	-3.94166922569	-3.37166929245	hd1_2_1	0.855391204357
2	4.28449344635	2.1183052063	pcf_2_1	0.494412094355
2	16.5939540863	3.38112425804	phu_2_1	0.203756377101
2	3.34462618828	0.502449154854	ugl_2_1	0.150225803256
2	0.0	-2.02591109276	calibration_constant_2_1	0.0
3	0.748174488544	-1.65663099289	act_3_2	0.384757041931
3	-4.82475805283	-0.827164292336	act_3_3	0.386189550161
3	12.9389133453	2.05510950089	amps_3_1	0.158831685781
3	7.22646093369	0.883641779423	amps_3_2	0.122278638184
3	-2.65533089638	-0.601412832737	dloc_3_2	0.226492613554
3	-5.76588535309	-1.01664662361	dmu_3_1	0.17632098496
3	2.78776788712	0.882056951523	dnlr_3_1	0.316402584314
3	5.84768629074	1.31307554245	dpub_3_1	0.224546164274
3	-7.17007160187	-0.930605947971	dres_3_1	0.129790320992
3	-2.67627429962	-0.294604927301	dres_3_2	0.110080242157
3	3.35441327095	0.000260085624177	mai_3_1	7.75353546487e-005
3	-16.4535808563	-5.75191688538	pes_3_1	0.349584519863
3	-6.77924203873	-1.84622240067	pes_3_2	0.272334635258
3	-5.32823896408	-1.36680281162	pgr_3_1	0.256520569324
3	-7.23631477356	-1.60418236256	pgr_3_2	0.221684992313
3	7.80913829803	3.28456783295	phu_3_1	0.420605659485
3	2.9516825676	1.34033632278	phu_3_2	0.454092293978
3	-10.5016698837	-2.82182359695	pmf_3_1	0.26870238781
3	-13.4441137314	-3.02164077759	pmf_3_2	0.224755674601
3	-3.75760054588	-1.35773706436	pslp_3_1	0.361330866814
3	0.0	-4.46272993088	calibration_constant_3_1	0.0
5	7.44542360306	0.000107263309474	aai_5_1	1.44066098073e-005
5	10.535902977	0.000155779285706	aai_5_2	1.47855653267e-005
5	18.0829143524	0.00018755668134	aai_5_3	1.03720385596e-005
5	14.9326896667	12.2558164597	act_5_1	1.03907299042
5	16.0960292816	13.9295597076	act_5_2	1.01301014423
5	18.8521766663	16.3334197998	act_5_3	0.943646490574
5	17.3434562683	17.435503006	act_5_5	0.9371098876
