-1	2001	396
110	2001	1827
120	2001	4314
135	2001	5935
136	2001	4669
205	2001	4894
206	2001	5134
315	2001	5359
325	2001	7455
405	2001	6598
505	2001	9241
506	2001	5246
605	2001	7002
606	2001	5113
705	2001	5294
706	2001	4084
805	2001	5768
806	2001	5683
900	2001	3561
1000	2001	3521
1115	2001	3614
1116	2001	5801
1120	2001	10339
1130	2001	1935
1200	2001	5962
1310	2001	9191
1320	2001	6787
1330	2001	7028
1410	2001	4181
1420	2001	4294
1505	2001	7684
1506	2001	8601
1605	2001	7381
1606	2001	5349
1710	2001	8479
1720	2001	10830
1810	2001	1329
1820	2001	3341
1900	2001	142
2000	2001	2614
2100	2001	6971
2215	2001	6124
2216	2001	5844
2225	2001	4774
2910	2001	882
2925	2001	4255
2926	2001	7947
2927	2001	2027
2935	2001	1112
2936	2001	1216
2940	2001	5462
3010	2001	14481
3020	2001	8683
3030	2001	10123
3045	2001	9863
3046	2001	8797
3110	2001	2644
3120	2001	8571
3130	2001	6391
3200	2001	6802
3310	2001	4461
3320	2001	8198
3330	2001	4448
3413	2001	2272
3414	2001	7860
3415	2001	7357
3416	2001	7648
3425	2001	4811
3426	2001	4970
3427	2001	6013
3505	2001	13927
3600	2001	7094
3705	2001	11568
3706	2001	6150
3815	2001	7692
3816	2001	7672
3825	2001	6738
3900	2001	2319
3905	2001	3107
4005	2001	4389
4110	2001	6742
4120	2001	7223
4130	2001	5735
4210	2001	6331
4225	2001	4108
4226	2001	5629
4230	2001	3400
4300	2001	4465
4400	2001	8565
4505	2001	5331
4506	2001	6489
4605	2001	7245
4606	2001	7056
4607	2001	3598
4706	2001	3635
4810	2001	3909
4820	2001	3432
4900	2001	1354
5010	2001	7841
5020	2001	9545
5100	2001	2784
5205	2001	5235
5305	2001	10578
5306	2001	9408
5415	2001	5237
5425	2001	14212
5426	2001	4787
5515	2001	8955
5525	2001	4939
5535	2001	8152
5545	2001	3668
5546	2001	5410
5600	2001	4929
5715	2001	7516
5716	2001	8904
5720	2001	17149
5815	2001	1811
5825	2001	1172
5826	2001	2019
5915	2001	6581
5916	2001	11951
5925	2001	9095
6010	2001	4022
6020	2001	5976
6113	2001	17110
6114	2001	13899
6115	2001	9767
6123	2001	6762
6124	2001	12798
6125	2001	4610
6126	2001	5348
6213	2001	8781
6214	2001	252
6215	2001	9527
6216	2001	5949
6223	2001	11444
6224	2001	10110
6225	2001	8670
6226	2001	13244
6316	2001	13240
6325	2001	15248
6326	2001	9858
6410	2001	13945
6420	2001	12578
6505	2001	1886
6506	2001	5076
6605	2001	3255
6606	2001	1678
6900	2001	2560
6910	2001	1458
6930	2001	4745
7015	2001	6594
7025	2001	8337
7026	2001	3633
7100	2001	7681
7205	2001	5211
7206	2001	6696
7315	2001	5448
7316	2001	6247
7320	2001	7837
7335	2001	10880
7340	2001	7261
7415	2001	2430
7425	2001	5889
7435	2001	2509
7436	2001	1937
7515	2001	1272
7525	2001	5149
7526	2001	4975
7535	2001	5217
7537	2001	6652
7605	2001	601
7606	2001	556
7700	2001	3169
7805	2001	5152
7806	2001	1396
7905	2001	5569
8000	2001	4312
8115	2001	9953
8125	2001	6323
8126	2001	4729
8210	2001	3496
8220	2001	7040
8310	2001	10233
8320	2001	3780
8405	2001	3369
8406	2001	483
8500	2001	4682
8600	2001	5009
8905	2001	2663
8906	2001	2628
8910	2001	4915
8925	2001	3931
8926	2001	4397
8927	2001	1614
8935	2001	3211
8936	2001	5458
8937	2001	3287
9002	2001	8785
9004	2001	5335
9005	2001	1589
9006	2001	3184
9009	2001	1655
9011	2001	2991
9015	2001	4778
9016	2001	3711
9017	2001	1273
9018	2001	5422
9019	2001	5286
9020	2001	5313
9900	2001	2836
9901	2001	2616
9902	2001	9645
9904	2001	4445
9908	2001	978
9909	2001	1666
9913	2001	2546
9914	2001	5765
9915	2001	5106
9916	2001	3616
