-1	2030	1770
110	2030	768
120	2030	4297
135	2030	6076
136	2030	3747
205	2030	5337
206	2030	5735
315	2030	5697
325	2030	8166
405	2030	6802
505	2030	9356
506	2030	5305
605	2030	7035
606	2030	5176
705	2030	5431
706	2030	4074
805	2030	5874
806	2030	5714
900	2030	2958
1000	2030	3500
1115	2030	3377
1116	2030	5927
1120	2030	10631
1130	2030	936
1200	2030	6053
1310	2030	9397
1320	2030	7057
1330	2030	7385
1410	2030	3797
1420	2030	4146
1505	2030	7977
1506	2030	8993
1605	2030	7371
1606	2030	5262
1710	2030	8941
1720	2030	11081
1810	2030	385
1820	2030	743
1900	2030	95
2000	2030	1459
2100	2030	7218
2215	2030	6159
2216	2030	5888
2225	2030	4714
2910	2030	745
2925	2030	4348
2926	2030	8060
2927	2030	1872
2935	2030	396
2936	2030	397
2940	2030	5824
3010	2030	14834
3020	2030	9272
3030	2030	10228
3045	2030	10364
3046	2030	9428
3110	2030	1778
3120	2030	9153
3130	2030	6550
3200	2030	6969
3310	2030	4522
3320	2030	8256
3330	2030	4481
3413	2030	2076
3414	2030	8133
3415	2030	7612
3416	2030	7972
3425	2030	4757
3426	2030	5035
3427	2030	6101
3505	2030	14686
3600	2030	7227
3705	2030	12325
3706	2030	6261
3815	2030	7967
3816	2030	8012
3825	2030	6961
3900	2030	890
3905	2030	2077
4005	2030	4185
4110	2030	6998
4120	2030	7611
4130	2030	5717
4210	2030	6340
4225	2030	3778
4226	2030	5693
4230	2030	3355
4300	2030	4203
4400	2030	8859
4505	2030	5419
4506	2030	6695
4605	2030	7561
4606	2030	7131
4607	2030	3604
4706	2030	3601
4810	2030	3340
4820	2030	2389
4900	2030	225
5010	2030	8487
5020	2030	10030
5100	2030	2633
5205	2030	4856
5305	2030	11068
5306	2030	9854
5415	2030	5393
5425	2030	14720
5426	2030	4518
5515	2030	9235
5525	2030	4895
5535	2030	8455
5545	2030	3485
5546	2030	5358
5600	2030	4860
5715	2030	7661
5716	2030	9340
5720	2030	17443
5815	2030	882
5825	2030	273
5826	2030	692
5915	2030	6800
5916	2030	12274
5925	2030	9609
6010	2030	673
6020	2030	2640
6113	2030	19902
6114	2030	14643
6115	2030	10325
6123	2030	7866
6124	2030	13840
6125	2030	4014
6126	2030	5489
6213	2030	9365
6214	2030	55
6215	2030	10852
6216	2030	6140
6223	2030	12069
6224	2030	10553
6225	2030	9367
6226	2030	13503
6316	2030	13823
6325	2030	15462
6326	2030	10416
6410	2030	14149
6420	2030	12793
6505	2030	1637
6506	2030	5189
6605	2030	3223
6606	2030	1370
6900	2030	2328
6910	2030	1332
6930	2030	4799
7015	2030	6819
7025	2030	8788
7026	2030	3604
7100	2030	7985
7205	2030	5117
7206	2030	6930
7315	2030	5558
7316	2030	6391
7320	2030	8447
7335	2030	11144
7340	2030	7428
7415	2030	1953
7425	2030	5983
7435	2030	2445
7436	2030	1794
7515	2030	580
7525	2030	5097
7526	2030	4528
7535	2030	5126
7537	2030	7077
7605	2030	486
7606	2030	418
7700	2030	2327
7805	2030	5259
7806	2030	1141
7905	2030	5673
8000	2030	4104
8115	2030	10808
8125	2030	6461
8126	2030	4796
8210	2030	2141
8220	2030	7559
8310	2030	10434
8320	2030	3552
8405	2030	3283
8406	2030	425
8500	2030	4688
8600	2030	5096
8905	2030	2592
8906	2030	2508
8910	2030	5283
8925	2030	4064
8926	2030	4471
8927	2030	1530
8935	2030	3069
8936	2030	5602
8937	2030	3307
9002	2030	9035
9004	2030	5380
9005	2030	1489
9006	2030	3164
9009	2030	1440
9011	2030	2312
9015	2030	4861
9016	2030	3722
9017	2030	944
9018	2030	5531
9019	2030	5342
9020	2030	5421
9900	2030	1874
9901	2030	1908
9902	2030	10379
9904	2030	4177
9908	2030	705
9909	2030	1350
9913	2030	1793
9914	2030	5804
9915	2030	5185
9916	2030	3504
