5004221,6,1218023.16,299934.85
5004250,3,,
5004252,2,1195652.43,214525.26
5004307,3,1195652.43,214525.26
5004307,4,1180294.00,244284.40
5004364,3,1200302.74,272839.65
5004364,4,1227382.00,296824.68
5004441,3,1188315.37,245003.03
5004482,3,1190853.67,192542.08
5004556,1,1273509.74,228412.42
5004556,2,1276727.72,240963.35
5004574,3,1191833.25,237598.90
5004574,4,1201253.54,235737.84
5004751,3,1190024.61,241296.44
5004752,2,1197507.59,220598.14
5004770,1,1195652.43,214525.26
5004770,3,1190853.67,192542.08
5004804,3,1223039.39,240643.65
5004804,4,1224352.29,239057.46
5004876,3,1230171.54,92462.87
5005079,1,1195652.43,214525.26
5005125,3,1191833.25,237598.90
5005179,3,1218023.16,299934.85
5005179,4,1218023.16,299934.85
5005190,3,1189048.37,234067.46
5005190,4,1191833.25,237598.90
5005191,3,1203373.84,198916.50
5005191,4,1190564.12,189955.06
5005191,5,1190564.12,189955.06
5005230,2,1277180.08,242894.59
5005252,4,1168609.23,237716.66
5005252,5,1168609.23,237716.66
5005252,6,1168609.23,237716.66
5005252,7,1191228.00,229689.51
5005252,8,1191228.00,229689.51
5005260,3,1192093.75,262538.11
5005260,4,1185306.07,249263.76
5005297,3,1187936.37,283915.59
5005306,3,1220487.50,189227.67
5005306,4,1220487.50,189227.67
5005452,3,1175647.75,240990.43
5005523,3,1223572.24,236678.54
5005525,3,1220266.50,93215.76
5005625,2,1195053.86,228782.51
5005697,3,1226640.37,294537.64
5005697,4,1227382.00,296824.68
5005697,5,1227382.00,296824.68
5005831,2,1191051.50,280086.06
5005831,3,1200302.74,272839.65
5005831,4,1200302.74,272839.65
5005929,2,1209913.00,163020.46
5005929,3,1209913.00,163020.46
5006073,3,1223572.24,236678.54
5006073,4,1222894.31,240289.54
5006177,3,1180424.47,220222.55
5006277,3,1201558.25,233288.62
5006277,4,1201253.54,235737.84
5006378,3,1209913.00,163020.46
5006378,4,1209913.00,163020.46
5006436,3,1175647.75,240990.43
5006488,1,1195652.43,214525.26
5006488,4,1194750.19,214318.21
5006488,6,1192311.41,213056.77
5006565,3,1180294.00,244284.40
5006565,4,1188315.37,245003.03
5006696,3,1190564.12,189955.06
5006771,3,1195053.86,228782.51
5006771,4,1195053.86,228782.51
5006779,2,1188340.07,245904.59
5006837,3,1201363.01,271349.53
5006956,3,1180294.00,244284.40
5006979,1,1195652.43,214525.26
5006979,3,1201253.54,235737.84
5007037,2,1087016.50,44754.83
5007072,1,1195652.43,214525.26
5007278,3,1194750.19,214318.21
5007395,3,1198416.62,201306.09
5007395,4,1220487.50,189227.67
5007489,3,1188921.54,251625.69
5007489,4,1188921.54,251625.69
5007489,5,1175464.91,239562.70
5007542,2,1192093.75,262538.11
5007542,3,1192093.75,262538.11
5007546,2,1195652.43,214525.26
5007546,3,1193540.00,239630.93
5007546,4,1193540.00,239630.93
5007594,3,1201253.54,235737.84
5007626,3,1150385.25,224832.09
5007626,4,1150385.25,224832.09
5007626,5,1276980.49,147906.81
5007684,3,1183295.41,271701.61
5007684,4,1183295.41,271701.61
5007718,4,1191833.25,237598.90
5007718,5,1193540.00,239630.93
5007787,3,1175647.75,240990.43
5007800,3,1189274.55,211074.22
5007890,4,1220674.87,225659.54
5007954,3,1226640.37,294537.64
5007954,4,1216401.35,272767.65
5007961,3,1222894.31,240289.54
5007961,4,1223039.39,240643.65
5007961,5,1224558.51,252091.43
5007997,3,1189904.90,234460.79
5007997,4,1193540.00,239630.93
5008013,3,1277180.08,242894.59
5008066,3,1201121.19,217226.38
5008078,3,1197761.49,226469.13
5008078,4,1197761.49,226469.13
5008163,3,1204046.12,198343.86
5008163,4,1204046.12,198343.86
5008163,5,1204046.12,198343.86
5008234,3,1194750.19,214318.21
5008241,3,,
5008272,3,1198416.62,201306.09
5008272,4,1198416.62,201306.09
5008330,3,1220487.50,189227.67
5008330,4,1220487.50,189227.67
5008340,3,1188728.12,208584.32
5008340,4,1188728.12,208584.32
5008340,5,1188728.12,208584.32
5008436,3,1180294.00,244284.40
5008542,3,1224558.51,252091.43
5008542,4,1224558.51,252091.43
5008542,5,1220806.86,233894.38
5008549,3,1226640.37,294537.64
5008731,3,1189048.37,234067.46
5008907,3,1193540.00,239630.93
5008907,4,1193540.00,239630.93
5008965,3,1190833.62,237336.14
5008986,3,1215049.61,205779.39
5008986,4,1215049.61,205779.39
5008986,5,1215049.61,205779.39
5009048,4,1189048.37,234067.46
5009048,5,1189048.37,234067.46
5009048,6,1191833.25,237598.90
5009048,7,1193540.00,239630.93
5009258,4,1223572.24,236678.54
5009258,5,1224352.29,239057.46
5009287,3,1180995.50,218516.63
5009359,2,1191833.25,237598.90
5009383,3,1201681.25,177717.39
5009573,3,1200302.74,272839.65
5009573,4,1200302.74,272839.65
5009745,3,1272549.00,225357.42
5009745,4,1224352.29,239057.46
5009762,3,1222226.53,247073.77
5009762,4,1222226.53,247073.77
5009779,3,1222894.31,240289.54
5009779,4,1223039.39,240643.65
5009945,2,1223572.24,236678.54
5009945,3,1222894.31,240289.54
5009945,4,1222894.31,240289.54
5009945,5,1222894.31,240289.54
5010008,3,1227382.00,296824.68
5010012,2,1226640.37,294537.64
5010080,1,1195652.43,214525.26
5010080,3,1226640.37,294537.64
5010080,4,1218023.16,299934.85
5010171,3,1189048.37,234067.46
5010171,4,1189904.90,234460.79
5010171,5,1203484.90,239465.95
5010247,1,1195652.43,214525.26
5010546,3,1197507.59,220598.14
5010630,2,1175925.36,265453.05
5010630,3,1194750.19,214318.21
5010630,4,1187703.09,215166.77
5010802,3,1197507.59,220598.14
5010802,4,1201121.19,217226.38
5010955,3,1180294.00,244284.40
5011040,3,1194793.71,212177.63
5011072,2,1168609.23,237716.66
5011072,3,1168609.23,237716.66
5011135,2,1215808.78,270748.34
5011135,3,1218023.16,299934.85
5011182,2,1191602.50,293660.94
5011182,3,1191602.50,293660.94
5011381,3,1200302.74,272839.65
5011403,3,1210683.50,338990.96
5011698,3,1189904.90,234460.79
5011698,4,1191833.25,237598.90
5011894,3,1273111.20,231678.99
5011894,4,1191602.50,293660.94
5011913,3,1200280.48,272550.18
5011913,4,1192093.75,262538.11
5012160,2,1195652.43,214525.26
5012160,3,1179432.12,244373.92
5012258,2,1204077.20,197631.81
5012265,3,1200280.48,272550.18
5012265,4,1195815.65,273609.46
5012331,2,1227312.87,68849.62
5012331,3,1200302.74,272839.65
5012527,1,1273928.70,301786.55
5012527,3,1195714.98,221392.37
5012544,3,1197419.00,227060.40
5012581,3,1293477.84,79238.35
5012581,4,1293477.84,79238.35
5012590,3,1282004.36,59797.80
5012600,1,1239289.61,57292.72
5012600,2,1282290.04,-44383.62
5012600,4,1281972.21,-43519.19
5012749,3,1278427.21,58605.92
5012762,3,1278493.00,71670.52
5012815,3,1224586.00,99669.94
5012822,2,1240184.37,54468.17
5012822,3,1240184.37,54468.17
5012837,3,1292782.78,73991.37
5012837,4,1292782.78,73991.37
5012844,3,1308363.00,76508.10
5012844,4,1308363.00,76508.10
5012890,2,1197594.12,144396.48
5012901,1,1277180.08,242894.59
5012901,3,1230171.54,92462.87
5012901,4,1276903.26,71932.64
5012983,2,1297908.64,39638.69
5012985,3,1247971.50,88900.10
5012985,4,1244218.62,79030.87
5012985,5,1244218.62,79030.87
5013007,3,1321019.57,61001.44
5013007,4,1321019.57,61001.44
5013146,3,1272198.75,54366.05
5013189,4,1276413.24,51901.20
5013261,2,1275461.75,73698.32
5013261,4,1272498.75,73719.48
5013277,3,1196340.00,146033.81
5013277,4,1164227.87,118350.05
5013277,5,1179178.75,141729.48
5013277,6,1179178.75,141729.48
5013303,2,1215681.25,83924.53
5013303,3,1218378.12,85231.11
5013316,2,,
5013335,3,1291600.06,74572.53
5013335,4,1214116.62,72183.74
5013384,3,1272198.75,54366.05
5013390,3,1285981.25,54581.75
5013390,4,,
5013534,2,1087016.50,44754.83
5013536,3,,
5013597,3,1249174.56,61076.76
5013597,4,1249174.56,61076.76
5013672,3,1207411.87,64216.50
5013739,3,1216020.12,97546.00
5013739,4,1216020.12,97546.00
5013739,5,1216020.12,97546.00
5013943,2,1272758.50,75513.51
5014168,3,1255098.65,24832.03
5014168,4,1255125.18,25925.82
5014198,3,1275114.62,41227.80
5014198,4,1274323.91,54201.61
5014255,2,1196340.00,146033.81
5014255,3,1204541.25,129201.02
5014258,3,1203669.87,65485.56
5014416,2,1282004.36,59797.80
5014538,3,1250691.32,74955.38
5014548,3,1244218.62,79030.87
5014590,3,1280062.62,89686.20
5014590,4,1280118.12,90303.72
5014622,3,1220266.50,93215.76
5014622,5,1204479.62,111494.64
5014636,3,1191155.12,100213.39
5014636,4,1191155.12,100213.39
5014636,5,1191155.12,100213.39
5014636,6,1191155.12,100213.39
5014789,3,1249300.88,69717.00
5014835,4,1249174.56,61076.76
5014858,3,1212242.00,85305.79
5014879,3,1232139.09,78421.42
5014890,3,,
5014893,5,1247363.37,87371.26
5014893,6,1247971.50,88900.10
5015044,3,1239465.75,101299.14
5015044,4,1239459.13,92109.70
5015169,3,1218378.12,85231.11
5015307,3,1294447.08,64979.48
5015307,4,1294447.08,64979.48
5015435,2,1262595.50,90904.23
5015482,3,1308363.00,76508.10
5015487,3,1278493.00,71670.52
5015547,3,1230725.95,93562.24
5015547,4,1231198.00,93578.15
5015561,2,1220266.50,93215.76
5015561,3,1237297.25,98583.28
5015646,4,1261789.31,-23793.59
5015646,5,1261789.31,-23793.59
5015673,2,1247517.93,42115.61
5015711,3,1281972.21,-43519.19
5015711,4,1282290.04,-44383.62
5015783,3,1294447.08,64979.48
5015783,4,1294447.08,64979.48
5016099,3,1159993.00,130977.40
5016099,4,1232371.32,94922.64
5016169,1,1241952.53,93236.77
5016230,3,1229019.58,103920.80
5016294,3,1196340.00,146033.81
5016317,3,1222698.37,88232.94
5016317,4,1222698.37,88232.94
5016385,3,1200846.12,125473.99
5016454,3,1282004.36,59797.80
5016470,3,1307328.11,117870.21
5016504,3,1240911.72,86194.30
5016516,3,1182546.87,118526.89
5016587,3,1281286.25,31427.75
5016587,4,1281286.25,31427.75
5016587,5,1281286.25,31427.75
5016615,2,1220266.50,93215.76
5016615,3,1207378.87,66859.67
5016616,3,1249174.56,61076.76
5016616,4,1248845.76,63140.19
5016616,5,1248845.76,63140.19
5016616,6,1249871.07,73990.34
5016616,7,1249871.07,73990.34
5016616,8,1249871.07,73990.34
5016680,3,1286566.43,69908.51
5016680,4,1286566.43,69908.51
5016762,3,1238519.13,72842.69
5016762,4,1238519.13,72842.69
5016788,4,2434045.87,172023.95
5016788,5,1255098.65,24832.03
5016810,3,1222469.62,92560.98
5016810,4,1222469.62,92560.98
5016821,4,1225967.95,95262.63
5016821,7,1225967.95,95262.63
5016821,8,1225967.95,95262.63
5016852,2,1209913.00,163020.46
5016866,3,1292782.78,73991.37
5016909,3,1235319.25,97803.01
5016931,3,1278493.00,71670.52
5016931,4,1286566.43,69908.51
5016931,5,1286566.43,69908.51
5016940,2,1223855.62,97390.63
5016940,3,1223855.62,97390.63
5016961,3,1276413.24,51901.20
5016961,4,1274323.91,54201.61
5016961,5,1230725.95,93562.24
5016965,3,1217792.12,90530.19
5016965,4,1217792.12,90530.19
5016970,2,1239299.37,70473.53
5016970,3,1243510.24,78014.43
5016970,4,1240296.37,76754.05
5017024,3,1216187.75,48909.19
5017024,4,1223165.87,62707.03
5017024,5,1220639.62,61803.23
5017024,6,1220639.62,61803.23
5017281,1,1241952.53,93236.77
5017373,3,1220589.11,102760.65
5017404,2,1213468.50,85278.06
5017406,3,1283066.75,62061.76
5017406,4,1286566.43,69908.51
5017581,3,1254861.70,39128.69
5017611,4,1239289.61,57292.72
5017671,3,1278493.00,71670.52
5017671,4,1286566.43,69908.51
5017780,1,1239289.61,57292.72
5017780,2,1311997.75,213991.36
5017943,4,1213468.50,85278.06
5018045,3,1304538.37,66576.47
5018059,3,1309464.12,60023.64
5018102,3,1263191.12,10823.80
5018169,1,1241952.53,93236.77
5018169,4,1220266.50,93215.76
5018200,3,1302748.44,92346.14
5018200,4,1302748.44,92346.14
5018276,4,1230725.95,93562.24
5018292,2,1305608.62,232783.15
5018292,3,1292601.62,77694.03
5018444,1,1220266.50,93215.76
5018444,3,1266666.86,226953.26
5018519,1,1227312.87,68849.62
5018519,4,1250171.49,79281.95
5018564,3,1232289.22,74319.95
5018564,4,1232289.22,74319.95
5018592,3,1246429.12,34818.73
5018603,3,1266929.50,51096.21
5018637,3,1205015.62,126675.24
5018637,4,1205015.62,126675.24
5018714,3,1229019.58,103920.80
5018730,2,1231800.75,100627.07
5018803,2,1213468.50,85278.06
5018811,3,1220266.50,93215.76
5018818,3,1222698.37,88232.94
5018818,4,1222698.37,88232.94
5018860,3,,
5018860,4,,
5018938,2,1302748.44,92346.14
5018938,4,,
5019026,3,1159305.25,92867.61
5019106,3,1237760.00,60733.84
5019113,3,1182546.87,118526.89
5019136,3,1253078.13,46553.94
5019352,3,1200846.12,125473.99
5019352,4,1204479.62,111494.64
5019504,3,1214116.62,72183.74
5019700,2,1240282.23,90561.45
5019745,3,1281198.54,64284.20
5019745,4,1284690.37,70511.72
5019772,1,1220266.50,93215.76
5019772,2,1280048.05,78150.43
5019861,3,1267728.33,23141.41
5019861,4,1267728.33,23141.41
5019906,3,1308342.29,181476.17
5019906,4,1292782.78,73991.37
5019906,5,1292782.78,73991.37
5019976,3,1292601.62,77694.03
5019976,4,1292601.62,77694.03
5019976,5,1291600.06,74572.53
5019976,6,1292782.78,73991.37
5019976,7,1292782.78,73991.37
5020090,2,1207378.87,66859.67
5020090,3,1223252.50,68965.24
5020090,4,1225913.75,63734.32
5020090,5,1225913.75,63734.32
5020115,1,1220266.50,93215.76
5020115,4,1213468.50,85278.06
5020186,3,1241065.00,67166.19
5020186,4,1243598.25,69280.67
5020186,5,1243598.25,69280.67
5020234,3,1230861.20,95763.90
5020235,1,1195652.43,214525.26
5020270,4,1275461.75,73698.32
5020303,2,1213468.50,85278.06
5020326,2,1218563.93,95765.28
5020342,3,1275461.75,73698.32
5020485,2,1272198.75,54366.05
5020485,3,1276413.24,51901.20
5020496,3,1247517.93,42115.61
5020496,4,1246429.12,34818.73
5020496,5,1253078.13,46553.94
5020549,2,1200846.12,125473.99
5020549,3,1182382.00,117899.42
5020549,4,1182382.00,117899.42
5020602,3,1223855.62,97390.63
5020602,4,1223855.62,97390.63
5020602,5,1219535.00,80244.50
5020602,6,1219535.00,80244.50
5020607,2,1244218.62,79030.87
5020690,3,1240219.50,69714.67
5020690,4,1236519.12,70894.85
5020719,3,1247971.50,88900.10
5020719,4,1247971.50,88900.10
5020745,3,1274323.91,54201.61
5020745,4,1274323.91,54201.61
5020852,3,1240911.72,86194.30
5020982,3,1230171.54,92462.87
5021022,2,1220266.50,93215.76
5021022,3,1159993.00,130977.40
5021022,4,1159993.00,130977.40
5021384,3,1224586.00,99669.94
5021384,4,1224586.00,99669.94
5021384,5,1236920.62,96283.17
5021400,3,1235117.72,76907.69
5021401,3,1224586.00,99669.94
5021401,4,1222469.62,92560.98
5021401,5,1222469.62,92560.98
5021828,3,1220266.50,93215.76
5021828,4,1284690.37,70511.72
5021845,3,1223430.62,59106.94
5021871,3,1182382.00,117899.42
5021871,4,1182546.87,118526.89
5021914,4,1239299.37,70473.53
5021914,5,1239299.37,70473.53
5022138,3,1275461.75,73698.32
5022138,4,1275461.75,73698.32
5022154,3,1207445.75,69655.40
5022154,4,1207445.75,69655.40
5022154,5,1201175.50,66747.83
5022177,3,1277180.08,242894.59
5022177,4,1220266.50,93215.76
5022177,5,1164227.87,118350.05
5022220,1,1241952.53,93236.77
5022220,3,1159305.25,92867.61
5022220,4,1159993.00,130977.40
5022399,3,1207445.75,69655.40
5022399,4,1230171.54,92462.87
5022400,1,1282004.36,59797.80
5022414,3,1302656.71,77486.86
5022505,3,1219327.25,53358.28
5022576,3,1282290.04,-44383.62
5022576,4,1261789.31,-23793.59
5022691,3,1217792.12,90530.19
5022691,4,1217792.12,90530.19
5022878,3,1227312.87,68849.62
5022878,4,1200846.12,125473.99
5023082,1,1207378.87,66859.67
5023082,2,1207378.87,66859.67
5023165,3,1237840.62,56945.37
5023165,4,1244267.58,53749.98
5023234,2,1229019.58,103920.80
5023249,3,1241079.37,43239.25
5023249,4,1241079.37,43239.25
5023273,2,1282004.36,59797.80
5023306,1,1238507.33,95612.66
5023306,2,1207378.87,66859.67
5023306,3,1213468.50,85278.06
5023324,3,1200846.12,125473.99
5023324,4,1200846.12,125473.99
5023324,5,1182382.00,117899.42
5023324,6,1196520.00,112305.82
5023394,2,,
5023429,2,,
5023500,2,1275114.62,41227.80
5023500,3,1274935.37,40332.53
5023507,3,1249174.56,61076.76
5023540,2,1251358.51,87591.92
5023650,2,1159305.25,92867.61
5023665,3,1196340.00,146033.81
5023722,3,1270677.07,226143.88
5023722,4,1247517.93,42115.61
5023810,3,1243444.75,45751.44
5023810,4,1255361.00,41522.31
5023975,3,1223252.50,68965.24
5023975,4,1223252.50,68965.24
5023975,5,1223252.50,68965.24
5023975,6,1225913.75,63734.32
5023990,3,1278633.00,73994.93
5023990,4,1278633.00,73994.93
5023990,5,1278633.00,73994.93
5024024,1,1265393.38,203872.12
5024074,3,1209894.62,82925.80
5024075,3,1230725.95,93562.24
5024080,3,1212242.00,85305.79
5024080,4,1215681.25,83924.53
5024209,3,1260319.60,16212.52
5024301,3,1201869.37,125511.65
5024336,3,1249174.56,61076.76
5024336,4,1248845.76,63140.19
5024365,4,1220653.00,62243.52
5024381,4,1292782.78,73991.37
5024400,3,1164227.87,118350.05
5024506,3,1164227.87,118350.05
5024506,4,1179178.75,141729.48
5024506,5,1195110.25,199611.46
5024618,2,1335336.90,57253.13
5024646,1,1203844.41,37783.36
5024814,4,1239465.75,101299.14
5024889,3,1283066.75,62061.76
5024889,4,1244218.62,79030.87
5024889,5,1244218.62,79030.87
5024957,3,1229019.58,103920.80
5025025,3,1285732.25,49584.57
5025104,4,1275114.62,41227.80
5025113,3,1258825.25,54537.51
5025217,3,1292601.62,77694.03
5025217,4,1309464.12,60023.64
5025298,3,1204331.25,49194.39
5025298,4,1215282.31,31856.55
5025443,3,1182546.87,118526.89
5025443,4,1182546.87,118526.89
5025484,3,1201175.50,66747.83
5025484,4,1201161.72,66662.68
5025561,2,1234126.53,98842.58
5025561,3,1221414.76,104621.74
5025584,4,1213468.50,85278.06
5025584,5,1220589.11,102760.65
5025586,3,1220266.50,93215.76
5025681,3,1239465.75,101299.14
5025983,3,1296515.78,116470.35
5025989,5,1275461.75,73698.32
5025989,6,1272498.75,73719.48
5025999,3,1275461.75,73698.32
5026026,3,1235117.72,76907.69
5026026,4,1235117.72,76907.69
5026046,3,1164227.87,118350.05
5026046,4,1159993.00,130977.40
5026058,3,1215681.25,83924.53
5026058,4,1218378.12,85231.11
5026077,3,,
5026077,4,,
5026108,3,1200846.12,125473.99
5026179,3,1275114.62,41227.80
5026179,4,1276697.00,50955.91
5026219,2,1273849.87,93998.28
5026219,3,1273849.87,93998.28
5026223,3,1224586.00,99669.94
5026272,3,1159305.25,92867.61
5026272,4,1159305.25,92867.61
5026277,3,1179178.75,141729.48
5026305,3,1244433.15,643014.31
5026441,3,1265335.75,12093.13
5026441,4,1278075.25,51741.89
5026449,4,1292601.62,77694.03
5026663,4,1200846.12,125473.99
5026775,3,1222469.62,92560.98
5026775,4,1235709.82,102108.27
5026775,5,1235709.82,102108.27
5026900,3,1219327.25,53358.28
5026900,4,1219327.25,53358.28
5026960,3,1275461.75,73698.32
5026989,1,1266666.86,226953.26
5027093,3,1272758.50,75513.51
5027107,3,1216596.00,73819.48
5027136,3,1239465.75,101299.14
5027136,4,1239465.75,101299.14
5027137,3,1222698.37,88232.94
5027137,4,1222698.37,88232.94
5027141,3,1272198.75,54366.05
5027297,3,1269579.25,67760.73
5027468,3,1228079.77,91766.57
5027734,3,1281972.21,-43519.19
5027734,4,,
5027734,5,,
5027789,1,1282004.36,59797.80
5027789,3,1273483.62,24683.60
5027789,4,1273483.62,24683.60
5027789,5,1273483.62,24683.60
5027804,3,1343763.04,62195.26
5027804,4,1309464.12,60023.64
5027871,3,1230725.95,93562.24
5027871,4,1230725.95,93562.24
5027894,3,1267728.33,23141.41
5027911,3,1282004.36,59797.80
5027911,4,1275461.75,73698.32
5027928,3,1219535.00,80244.50
5027928,4,1219535.00,80244.50
5027976,3,,
5027976,4,,
5028042,3,1200846.12,125473.99
5028127,3,1275461.75,73698.32
5028138,4,1196340.00,146033.81
5028138,5,1204541.25,129201.02
5028213,3,1239465.75,101299.14
5028218,2,1204077.20,197631.81
5028218,3,1217419.18,193795.38
5028365,2,1312367.51,56107.17
5028459,1,1307328.11,117870.21
5028466,3,1245890.60,80163.82
5028466,4,1245890.60,80163.82
5028586,3,1235080.37,101863.80
5028680,2,1208809.52,-31151.88
5028680,3,1208809.52,-31151.88
5028687,3,1200846.12,125473.99
5028714,3,1182382.00,117899.42
5028714,4,1196520.00,112305.82
5028714,5,1196520.00,112305.82
5028714,6,1196520.00,112305.82
5028737,3,1244433.15,643014.31
5028857,3,1235117.72,76907.69
5028857,4,1235117.72,76907.69
5028857,5,1235117.72,76907.69
5029023,2,1335336.90,57253.13
5029091,3,1204692.00,117663.09
5029091,4,1204692.00,117663.09
5029108,3,1207411.87,64216.50
5029108,4,1207411.87,64216.50
5029170,3,1275461.75,73698.32
5029200,4,1215898.50,77589.98
5029200,5,1215898.50,77589.98
5029243,2,1164227.87,118350.05
5029243,3,1159993.00,130977.40
5029243,4,1159993.00,130977.40
5029337,3,1278493.00,71670.52
5029337,4,,
5029337,5,,
5029412,2,1201869.37,125511.65
5029554,3,1228079.77,91766.57
5029554,4,1228079.77,91766.57
5029554,5,,
5029623,3,1255556.37,24583.34
5029623,4,1260319.60,16212.52
5029708,3,1217407.97,97819.57
5029762,3,1230171.54,92462.87
5029762,4,1229019.58,103920.80
5029846,3,1310027.79,92907.89
5029908,3,1292601.62,77694.03
5029919,2,1204258.25,120296.03
5029919,3,1159305.25,92867.61
5029994,2,1087016.50,44754.83
5029994,3,1275461.75,73698.32
5030031,3,1222497.90,109914.94
5030083,3,1220589.11,102760.65
5030083,4,1222497.90,109914.94
5030111,3,1202306.75,124638.21
5030233,2,1220627.75,96794.25
5030341,1,1241952.53,93236.77
5030377,3,1200846.12,125473.99
5030377,4,1200846.12,125473.99
5030377,5,1182546.87,118526.89
5030388,3,1224586.00,99669.94
5030491,3,1285732.25,49584.57
5030552,3,1275114.62,41227.80
5030552,4,1274935.37,40332.53
5030583,3,1207411.87,64216.50
5030639,3,1265335.75,12093.13
5030639,4,1265335.75,12093.13
5030639,5,1265335.75,12093.13
5030746,3,1236795.10,102108.57
5030746,4,1236795.10,102108.57
5030749,3,1223165.87,62707.03
5030809,3,1239465.75,101299.14
5030809,4,1239465.75,101299.14
5030843,2,1220266.50,93215.76
5030902,1,1234313.50,68230.74
5030902,3,1275114.62,41227.80
5030930,3,1278493.00,71670.52
5030930,4,1268980.50,60389.35
5030989,3,1213853.50,90138.08
5030989,4,1234126.53,98842.58
5031007,3,1286566.43,69908.51
5031007,4,1274979.75,73180.43
5031146,1,1263870.17,240691.63
5031146,2,1202306.75,124638.21
5031165,3,1250319.50,24590.53
5031216,3,1272198.75,54366.05
5031216,4,1278493.00,71670.52
5031243,3,1335336.90,57253.13
5031243,4,1335336.90,57253.13
5031246,3,1232139.09,78421.42
5031319,3,1196340.00,146033.81
5031348,3,1207411.87,64216.50
5031348,4,1216596.00,73819.48
5031348,5,1216596.00,73819.48
5031348,6,1215714.62,70234.96
5031516,3,1229019.58,103920.80
5031516,4,,
5031516,5,,
5031516,6,,
5031516,7,1229436.53,105979.44
5031606,3,,
5031672,3,1235117.72,76907.69
5031672,4,1196702.37,156740.62
5031672,5,1196702.37,156740.62
5031813,3,1220627.75,96794.25
5031829,3,1197594.12,144396.48
5031969,1,1203844.41,37783.36
5032004,2,1272198.75,54366.05
5032038,1,1220266.50,93215.76
5032038,3,1231198.00,93578.15
5032064,3,1252198.70,38887.08
5032200,3,1239465.75,101299.14
5032200,4,1224586.00,99669.94
5032200,5,1220589.11,102760.65
5032200,6,1227978.31,103691.42
5032402,3,1236299.77,57109.88
5032402,4,1237840.62,56945.37
5032457,3,1334671.17,56750.12
5032457,4,1321019.57,61001.44
5032457,5,1321019.57,61001.44
5032511,1,1282004.36,59797.80
5032525,3,1236299.77,57109.88
5032580,4,1239465.75,101299.14
5032652,3,1274323.91,54201.61
5032652,4,1278075.25,51741.89
5032687,2,1227700.00,99757.26
