5005888,2,1197574.51,219269.04
5005929,1,1265712.87,227762.29
5006000,1,1268705.15,224326.32
5006000,2,1196504.09,272110.00
5006073,2,1269710.58,225099.41
5006073,1,1224476.12,236237.25
5006111,1,1225425.00,190985.23
5006111,2,1201652.00,199825.95
5006172,2,1184628.15,207486.41
5006177,1,1196915.87,233147.56
5006177,2,1195652.43,214525.26
5006250,1,1280356.62,231510.28
5006250,3,,
5006277,1,1175925.36,265453.05
5006287,2,1197680.74,224942.53
5006296,2,1197404.98,224972.82
5006312,1,1200351.65,261021.60
5006378,2,1188905.61,213484.27
5006410,1,1182826.00,244118.75
5006423,2,1184339.95,242854.92
5006436,2,1294052.20,176448.96
5006436,1,1181244.37,241560.62
5006455,1,1194976.73,209178.62
5006455,2,1194976.73,209178.62
5006459,1,1188606.37,217196.76
5006459,2,1188606.37,217196.76
5006482,2,1146435.12,244362.75
5006482,1,1169557.81,377068.54
5006488,2,1203354.48,179776.18
5006488,3,1197306.22,217791.12
5006495,2,1271861.62,224508.00
5006495,1,1224475.90,236522.67
5006523,1,1305391.12,235615.54
5006523,2,1175925.36,265453.05
5006543,1,1192349.37,213775.12
5006565,1,1186824.75,257364.65
5006565,2,1271677.62,226008.24
5006565,3,1191949.44,276455.38
5006618,1,1175300.83,263579.47
5006696,4,1194976.73,209178.62
5006696,1,1194976.73,209178.62
5006696,2,1194976.73,209178.62
5006734,1,1196313.55,276534.31
5006747,2,1237354.48,161734.76
5006747,1,1197265.35,200178.93
5006767,2,1270042.13,224102.43
5006771,2,1184133.88,211718.69
5006771,1,,
5006779,1,1188315.37,245003.03
5006837,2,1194316.50,279178.40
5006837,1,1200351.65,261021.60
5006889,1,1198170.20,218015.38
5006929,1,1192093.75,262538.11
5006929,2,1227382.00,296824.68
5006956,1,,
5006956,3,1144767.89,242404.83
5006979,1,,
5006979,2,1194976.73,209178.62
5006989,2,1176992.62,241926.34
5007037,2,1196312.12,211713.59
5007072,1,1192770.52,201279.05
5007244,1,1197160.30,196655.69
5007246,1,,
5007250,1,1187832.82,212835.03
5007250,3,1197337.34,221581.61
5007261,2,1185588.30,211594.21
5007261,1,1194976.73,209178.62
5007278,2,1176475.62,220499.00
5007370,2,1192103.87,242733.68
5007370,1,,
5007395,1,1196617.87,193649.37
5007395,2,1194976.73,209178.62
5007469,1,1215901.25,225969.37
5007469,2,1215901.25,225969.37
5007489,1,1270129.00,225220.23
5007489,2,1189048.37,234067.46
5007495,1,1176818.75,258804.75
5007498,1,1270182.37,222427.98
5007526,2,1196709.00,195892.40
5007542,1,1200351.65,261021.60
5007594,1,1302265.55,364150.87
5007626,2,1222188.00,97585.60
5007626,1,1194976.73,209178.62
5007651,1,1196519.80,272431.89
5007651,2,1191514.84,275824.60
5007651,3,1095085.87,381862.64
5007663,1,1194976.73,209178.62
5007684,2,1194976.73,209178.62
5007684,1,1194976.73,209178.62
5007718,2,,
5007718,1,1193540.00,239630.93
5007718,3,1197111.44,226601.57
5007730,1,1199966.75,287008.18
5007732,2,1295726.07,126428.06
5007732,1,1182546.87,118526.89
5007767,2,,
5007787,1,1353250.03,78175.15
5007800,2,1302265.55,364150.87
5007851,1,1192787.28,236917.87
5007851,2,1192787.28,236917.87
5007879,1,1195151.32,202885.51
5007890,2,1227297.00,228030.81
5007896,1,,
5007896,2,1270520.22,223731.51
5007917,4,1185323.75,244321.03
5007920,1,,
5007954,1,1224848.25,232356.65
5007954,2,1212136.75,265406.40
5007961,1,1224884.75,253130.28
5007961,2,1269710.58,225099.41
5007972,1,1175925.36,265453.05
5007997,1,1177816.09,261936.83
5008013,1,1184453.12,215115.12
5008066,1,1194976.73,209178.62
5008066,2,1194976.73,209178.62
5008078,2,1191237.88,212998.06
5008078,1,1178565.44,258675.84
5008104,1,1182659.35,214305.46
5008106,1,1224352.29,239057.46
5008143,1,1185615.12,208660.26
5008163,1,1177816.09,261936.83
5008229,1,1194976.73,209178.62
5008234,2,1188906.20,211129.06
5008234,1,1194976.73,209178.62
5008241,1,1180823.40,242174.57
5008241,2,1200945.50,217651.70
5008267,1,1270055.25,225976.37
5008272,3,1195706.37,186159.87
5008272,2,1194976.73,209178.62
5008330,1,1233921.50,63773.21
5008330,2,1201622.25,198499.29
5008340,1,1197942.59,223703.75
5008414,1,1194976.73,209178.62
5008436,1,1195652.43,214525.26
5008436,2,1194976.73,209178.62
5008454,2,1217904.25,281844.34
5008454,1,1217904.25,281844.34
5008542,2,1198170.20,218015.38
5008549,1,1269391.25,223843.84
5008549,2,1181244.37,241560.62
5008563,1,1196006.34,274556.32
5008563,2,1194740.40,224793.13
5008567,2,1208410.37,116804.20
5008567,1,1174598.24,277241.01
5008582,1,1182737.37,245216.01
5008582,2,1192867.07,296895.30
5008582,3,1182737.37,245216.01
5008633,1,1194750.19,214318.21
5008686,1,1145072.56,166610.72
5008686,2,1200351.65,261021.60
5008688,2,1181614.37,259989.56
5008731,2,1194976.73,209178.62
5008748,1,1197756.37,211805.58
5008842,2,1181424.01,244969.19
5008842,1,1200351.65,261021.60
5008871,1,,
5008886,2,1201041.62,218150.91
5008886,1,1194976.73,209178.62
5008907,1,1177986.25,217492.60
5008952,1,1218899.08,252456.28
5008958,1,1195109.87,225116.48
5008958,2,1269620.27,226710.73
5008965,1,1200351.65,261021.60
5008986,1,1214346.00,204350.89
5008986,2,1197702.54,178385.54
5009048,2,1191833.25,237598.90
5009048,4,1192328.41,236116.54
5009048,5,1192328.41,236116.54
5009048,6,1192328.41,236116.54
5009048,7,1192328.41,236116.54
5009048,3,1182065.06,242951.40
5009091,2,1195571.01,274957.81
5009105,1,,
5009105,2,,
5009119,2,1209934.28,306665.73
5009119,1,1258792.94,299407.00
5009153,1,1195652.43,214525.26
5009153,2,1200351.65,261021.60
5009177,1,1184089.08,246727.94
5009200,2,1270042.13,224102.43
5009200,1,1196313.55,276534.31
5009227,1,1199515.64,199967.41
5009227,2,1194976.73,209178.62
5009229,1,1189566.46,213830.14
5009232,1,1214948.25,254933.32
5009232,2,1214948.25,254933.32
5009258,1,1215052.25,238806.79
5009258,2,1224572.89,232520.92
5009258,3,1224352.29,239057.46
5009265,1,1145072.56,166610.72
5009287,2,1194976.73,209178.62
5009287,1,1200351.65,261021.60
5009297,1,1192746.41,296846.20
5009297,3,1192746.41,296846.20
5009297,2,1304278.89,361073.59
5009359,1,1190739.72,255707.65
5009383,1,1201681.25,177717.39
5009383,2,1175925.36,265453.05
5009396,2,1306193.82,294020.70
5009573,1,,
5009573,3,1191990.41,276578.72
5009573,4,1195885.02,275527.84
5009573,2,1183314.83,221413.57
5009574,1,1225046.75,232350.82
5009574,2,1224750.12,239630.31
5009647,1,1227082.49,237409.42
5009745,2,1269409.75,224438.82
5009745,1,1224573.04,232509.38
5009762,1,1270808.41,225571.39
5009762,2,1225222.42,233407.40
5009779,2,1308054.62,230247.92
5009779,1,1184487.75,243946.59
5009837,1,1216254.37,243138.98
5009837,2,1268958.47,224584.53
5009853,1,1223372.12,233284.92
5009933,2,1271310.16,224092.48
5009933,1,,
5009945,1,1269746.76,226174.77
5010008,2,1287847.41,340204.26
5010008,1,1175925.36,265453.05
5010012,1,1283619.99,245090.79
5010013,1,1213381.37,300989.40
5010013,2,1200351.65,261021.60
5010080,2,,
5010121,2,1194976.73,209178.62
5010123,1,1198089.44,210711.18
5010123,2,1194976.73,209178.62
5010147,1,1195914.39,276511.84
5010147,2,1175300.83,263579.47
5010171,1,1180294.00,244284.40
5010171,3,1191833.25,237598.90
5010171,2,1175925.36,265453.05
5010397,2,1194793.71,212177.63
5010546,1,1197156.97,219839.75
5010546,2,1197156.97,219839.75
5010630,1,1196915.87,233147.56
5010630,2,1194976.73,209178.62
5010633,2,1196915.87,233147.56
5010633,1,1177816.09,261936.83
5010680,1,1176818.75,258804.75
5010717,1,1194976.73,209178.62
5010732,1,1194976.73,209178.62
5010799,1,1194623.33,272801.62
5010802,1,1196915.87,233147.56
5010802,2,1196915.87,233147.56
5010833,1,1175925.36,265453.05
5010833,2,1175925.36,265453.05
5010955,1,1197698.25,212064.15
5010963,2,1180618.87,222391.70
5011040,1,1271163.58,224537.51
5011040,2,1197986.44,210631.76
5011135,1,1230604.13,296453.72
5011150,1,1175925.36,265453.05
5011150,2,1175925.36,265453.05
5011150,3,1175925.36,265453.05
5011168,1,1182271.13,243288.20
5011168,2,1192831.19,212252.65
5011216,1,1343536.62,195668.45
5011216,2,1268526.36,225681.40
5011234,2,1201186.25,270606.34
5011234,1,1278855.83,191705.93
5011381,1,1193651.48,274044.77
5011381,2,1216779.02,249461.09
5011403,2,1200351.65,261021.60
5011406,1,1264844.12,217565.10
5011444,2,1202908.50,235192.60
5011444,1,1197690.12,211275.71
5011527,1,1197891.37,239605.31
5011531,1,1175925.36,265453.05
5011531,2,1175925.36,265453.05
5011531,3,1175925.36,265453.05
5011543,2,1183314.83,221413.57
5011607,2,1197629.08,211594.16
5011698,2,1194976.73,209178.62
5011703,2,1196006.34,274556.32
5011784,1,1194169.53,273769.80
5011894,2,1229521.56,245693.06
5011894,3,1194034.83,273522.53
5011894,1,1195799.20,275319.90
5011913,1,1199572.87,261882.44
5011938,2,,
5012240,1,1183551.00,245662.06
5012258,1,1238686.50,99370.35
5012265,2,1193150.88,277653.34
5012280,2,1208464.87,268031.37
5012280,1,1208464.87,268031.37
5012331,1,1162654.37,186487.42
5012386,1,1270199.41,228483.82
5012386,3,1271556.37,219765.25
5012491,2,1195714.00,276315.89
5012527,1,1269105.11,227730.07
5012544,1,1180718.75,199313.05
5012568,2,1197549.87,226531.73
5012581,1,1269709.30,185750.08
5012590,3,,
5012590,1,1287921.76,156684.61
5012600,1,,
5012600,3,,
5012604,1,1285904.67,158840.09
5012604,2,1292261.51,111072.79
5012613,2,1274823.86,120067.52
5012613,1,1241605.00,96940.71
5012613,3,,
5012673,1,1278403.88,159233.93
5012737,1,1227121.07,52906.16
5012749,2,1246976.00,54975.00
5012749,1,1278729.51,109021.73
5012762,1,1262235.25,81030.32
5012762,2,1262235.25,81030.32
5012815,2,,
5012815,1,1224551.04,97742.12
5012815,3,1237575.37,99094.80
5012822,1,1292258.66,142664.17
5012837,1,1285674.12,347407.08
5012837,2,1291439.87,109035.67
5012841,2,,
5012841,1,1227700.00,99757.26
5012844,1,1298721.96,164532.84
5012844,2,1290655.54,161471.86
5012890,1,1204015.75,138860.95
5012901,1,1272128.65,113733.93
5012901,2,1274705.39,59916.04
5012976,1,1223893.62,74871.93
5012983,1,1237629.75,95843.17
5012983,2,1261646.37,62528.74
5012985,1,1256267.87,90676.89
5012991,2,1274753.75,85580.89
5012991,1,,
5013007,2,1300061.04,174572.00
5013049,1,1239945.87,97683.24
5013087,2,1278263.53,165157.46
5013087,3,1298721.96,164532.84
5013087,1,1270444.00,226701.18
5013119,2,1293660.73,156259.64
5013119,1,1234347.50,87839.53
5013146,2,1275788.25,76478.62
5013146,3,1277562.50,75174.58
5013153,1,1239424.50,93806.92
5013189,1,1270421.84,115297.63
5013189,2,1270421.84,115297.63
5013199,1,1232425.25,87119.35
5013211,1,1189923.12,143390.25
5013261,2,1261501.16,43802.97
5013261,1,1203913.92,37806.53
5013273,2,1248020.83,93794.26
5013277,2,1203940.66,37772.31
5013277,1,,
5013303,1,1233172.62,86336.25
5013314,1,1228341.50,66479.41
5013316,1,1227189.08,52923.17
5013335,1,1221308.75,68234.50
5013335,2,1207378.87,66859.67
5013369,1,1224984.33,83598.12
5013384,1,1239269.92,81831.40
5013384,2,1239269.92,81831.40
5013384,3,1239269.92,81831.40
5013390,2,1274455.87,198838.92
5013407,1,1227121.07,52906.16
5013482,1,1196717.87,49473.43
5013521,1,1197594.12,144396.48
5013534,2,1208744.25,69367.85
5013534,1,1254866.87,94076.76
5013536,1,1309512.50,229089.01
5013536,2,1291886.29,152917.05
5013565,1,1180995.50,218516.63
5013597,2,,
5013597,1,1230468.68,88910.64
5013658,1,1238177.39,99001.24
5013672,2,1235800.58,70250.71
5013672,3,1212765.12,70192.33
5013672,1,1275356.62,197862.15
5013677,2,1227312.87,68849.62
5013739,2,1296410.71,162170.60
5013739,1,1189263.87,40174.03
5013780,1,1214818.50,96256.76
5013807,1,1238058.78,98982.95
5013930,2,1302274.73,182202.84
5013933,2,1294449.15,104517.34
5013933,1,1296647.57,32257.23
5013943,1,,
5013966,2,1187410.25,132780.53
5013966,1,1187410.25,132780.53
5014034,2,1229937.79,79726.75
5014037,3,,
5014037,1,1244137.13,39471.62
5014037,2,1223252.50,68965.24
5014126,1,1214097.12,71044.53
5014126,2,1214097.12,71044.53
5014168,2,1256186.98,26359.27
5014198,1,,
5014198,2,,
5014227,1,1294205.81,108120.32
5014255,1,1220266.50,93215.76
5014258,2,1130599.31,7387.99
5014258,1,1291439.87,109035.67
5014305,2,,
5014305,4,,
5014305,1,1276713.25,65484.37
5014309,2,1278113.02,115219.49
5014309,1,1239289.61,57292.72
5014355,2,1301901.32,183795.71
5014415,1,1234040.16,84121.53
5014416,1,1290186.50,76133.20
5014416,2,1292940.72,82029.15
5014416,3,1302656.71,77486.86
5014451,1,1238177.39,99001.24
5014451,2,1204631.75,65115.60
5014538,1,1278263.53,165157.46
5014538,2,1231348.12,70103.02
5014548,2,1270796.65,114131.16
5014570,1,1153684.37,143083.10
5014590,1,1270278.64,227098.66
5014590,2,1273811.33,100520.91
5014622,1,,
5014622,2,,
5014622,3,1202306.50,124633.97
5014622,4,,
5014636,2,1290159.00,78276.24
5014718,2,1290120.18,169792.45
5014733,2,1234040.16,84121.53
5014733,3,1246429.12,34818.73
5014733,4,1258984.87,37208.13
5014733,1,1250354.35,23416.99
5014755,1,1207752.12,38249.78
5014789,1,1247517.93,42115.61
5014789,2,1247517.93,42115.61
5014835,3,1238177.39,99001.24
5014858,1,1233432.40,85111.29
5014858,2,1242167.34,93960.95
5014879,1,1278135.75,62236.77
5014879,2,1253856.57,96506.37
5014890,1,1279649.61,186946.68
5014893,2,1291939.48,127355.23
5014893,3,1258341.12,92510.70
5014921,1,1229855.25,83012.56
5014921,2,1229855.25,83012.56
5014923,2,1292853.31,142496.13
5014926,1,1220122.25,79401.82
5014926,3,1295137.19,157943.97
5014926,2,1130599.31,7387.99
5015044,1,1256476.50,90587.98
5015044,2,1239534.98,98142.96
5015064,1,1197665.00,145695.78
5015064,3,1239424.50,93806.92
5015064,2,,
5015085,2,1239761.44,95366.63
5015147,1,1241086.96,97899.14
5015147,2,1239289.61,57292.72
5015169,1,1277505.87,96171.54
5015169,2,1242847.50,86225.24
5015201,1,1234897.94,102061.38
5015256,1,1196340.00,146033.81
5015256,2,1230217.08,87600.26
5015260,1,1278335.94,110069.28
5015307,1,1293924.35,150273.00
5015354,2,1238177.39,99001.24
5015411,1,1273694.73,107459.40
5015411,2,1273694.73,107459.40
5015435,1,1271094.58,111228.67
5015444,1,1207522.50,124987.01
5015444,2,1207220.37,114151.82
5015452,2,1242443.25,86999.96
5015466,1,1291939.48,127355.23
5015466,2,1291939.48,127355.23
5015482,1,1288789.59,76101.97
5015482,2,1288789.59,76101.97
5015487,2,1289355.01,174208.60
5015511,1,1291979.32,149637.18
5015513,2,1194976.73,209178.62
5015529,2,1242649.75,29150.19
5015547,2,1269524.55,227618.78
5015561,1,1271356.89,228618.66
5015561,2,1262017.62,94314.68
5015600,1,1227048.87,93406.00
5015644,2,1290080.19,162706.28
5015646,2,1291439.87,109035.67
5015673,1,1255808.50,91076.46
5015711,1,1269774.78,223922.36
5015711,2,1278393.36,68669.75
5015783,1,1292601.62,77694.03
5015783,2,1277199.39,60988.97
5015783,5,1290729.62,77469.69
5016099,1,1224626.62,60909.31
5016099,2,1239424.50,93806.92
5016169,1,1240660.75,97313.96
5016169,2,1241305.75,96412.51
5016230,1,1240946.62,86042.18
5016242,1,1250060.14,105467.10
5016242,2,1294128.05,171895.09
5016294,1,1189155.50,148219.95
5016294,2,1189155.50,148219.95
5016294,3,,
5016299,1,1227048.87,93406.00
5016317,1,1241334.19,94687.99
5016317,2,,
5016318,1,1284743.00,68705.43
5016318,2,1261021.72,38914.35
5016385,2,1229564.37,65170.75
5016385,1,1227121.07,52906.16
5016454,2,1272873.00,220721.76
5016454,3,1281999.26,59798.10
5016454,1,1280322.40,63300.10
5016504,2,1273965.86,104616.43
5016504,1,1240226.37,96187.57
5016504,3,1219861.87,92179.76
5016505,2,1227048.87,93406.00
5016516,1,1278113.02,115219.49
5016587,2,,
5016615,1,1238177.77,98998.46
5016615,2,1283897.00,73166.18
5016615,3,1234040.16,84121.53
5016635,1,,
5016680,2,1241797.25,97114.15
5016731,1,1287353.46,159028.54
5016762,1,1196792.61,229930.57
5016788,1,1275577.37,23185.27
5016788,2,1244737.75,100619.37
5016810,1,1291244.04,140127.47
5016810,2,1276032.87,74263.00
5016821,2,1227048.87,93406.00
5016821,3,1224877.50,65275.99
5016852,1,1197162.14,196656.99
5016866,1,1288603.74,146921.62
5016866,2,1313993.95,262986.32
5016931,2,1290299.87,66928.57
5016940,1,1217160.25,89850.69
5016961,2,1293396.08,147783.20
5016961,1,1238177.39,99001.24
5016965,1,1213653.62,43486.10
5016965,2,1238177.39,99001.24
5016970,1,1235302.00,92407.78
5016992,2,1203925.75,37813.71
5016992,1,1203925.75,37813.71
5017024,1,1234040.16,84121.53
5017024,2,1240861.12,61418.19
5017140,2,1238551.62,84413.14
5017140,1,,
5017152,2,1294086.34,175169.60
5017152,1,1242331.65,90166.39
5017253,1,1276032.87,74263.00
5017255,2,1249330.10,102568.33
5017281,1,1278113.02,115219.49
5017373,1,1229304.00,109636.52
5017373,2,1229304.00,109636.52
5017404,1,1241718.25,40562.99
5017406,2,1270421.84,115297.63
5017406,1,,
5017437,1,1241467.00,57322.55
5017525,1,1254734.50,91123.10
5017581,2,1275356.62,197862.15
5017609,1,1241855.75,96675.75
5017611,1,,
5017611,2,1243525.75,39222.14
